iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence
236,22.1899,757.5,0.0362792,0.208333,0.208333,0.164987,1.31788,0.30349,-0.0101819,2.27061,5.85277e-05,0.00936687,0.292423,16942,0.478218,0.247079,-0.1,0.02,206.053,2.89997e+06,0.236859,0.0187362,0.522057,0.0663903,-0.206897,0.7575,0.09245,nan,nan,nan,nan,-0.0261942,-0.0943097,-0.0458049,nan,-0.302232,0,-0.0577803,-0.725155,nan,-0.8667,1.10873,0.4,-1.4852,-0.0392,1.75625
237,19.6875,630.714,0.0386794,0.166667,0.416667,0.167252,1.31889,0.312245,-0.00981351,2.26772,5.85277e-05,0.0144404,0.29236,15473.2,0.489632,0.304516,-0.1,0.02,206.849,2.91226e+06,0.189589,0.0140823,0.42199,0.057466,-0.171318,0.630714,0.0840786,nan,nan,nan,nan,-0.025274,-0.0886727,-0.0414136,nan,-0.25288,0,-0.0449854,-0.621006,nan,-0.711857,0.922432,0.332286,-1.24343,-0.0317143,1.56429
238,23.1805,644.25,0.0393401,0.291667,0.375,0.165613,1.32299,0.337893,-0.0113292,2.26496,5.85277e-05,0.0171034,0.292287,11715,0.646087,0.402827,-0.1,0.02,207.9,2.92454e+06,0.195912,0.013555,0.442157,0.0605231,-0.17445,0.64425,0.0827875,nan,nan,nan,nan,-0.0247671,-0.0889458,-0.0423711,nan,-0.25738,-0.000125,-0.0478791,-0.620648,nan,-0.744,0.932691,0.35425,-1.2695,-0.03375,1.73672
239,29.1615,845.75,0.0352109,0.416667,0.25,0.16641,1.32509,0.286822,-0.010538,2.26268,5.85277e-05,0.0072803,0.292266,13633.5,0.59409,0.307218,-0.1,0.02,208.803,2.93683e+06,0.234882,0.0185268,0.579201,0.0835387,-0.230117,0.84575,0.113875,nan,nan,nan,nan,-0.0327529,-0.116965,-0.0576475,nan,-0.337787,0,-0.0637147,-0.809357,nan,-0.9645,1.24633,0.478,-1.67225,-0.046,2.18906
240,28.8393,850,0.0357318,0.625,0.208333,0.165448,1.31572,0.290083,-0.00992953,2.26228,5.85277e-05,0.0148651,0.292252,12561.3,0.625764,0.352482,-0.1,0.02,209.783,2.94912e+06,0.235335,0.0215373,0.576108,0.0823379,-0.230779,0.85,0.11466,nan,nan,nan,nan,-0.032121,-0.118533,-0.0561705,nan,-0.33928,0,-0.0628068,-0.812333,nan,-0.99465,1.25154,0.4618,-1.683,-0.0423,2.22063
241,28.2811,821.111,0.0347175,0.458333,0.291667,0.157955,1.29398,0.315753,-0.0109967,2.26126,5.85277e-05,0.0154029,0.292225,11971.6,0.635918,0.390513,-0.1,0.02,210.811,2.96141e+06,0.239993,0.0202043,0.558004,0.0798046,-0.222043,0.821111,0.109194,nan,nan,nan,nan,-0.0323551,-0.117651,-0.0553497,nan,-0.328111,0,-0.0623528,-0.780694,nan,-0.955833,1.21702,0.454,-1.62622,-0.0435556,2.13889
242,23.2888,773.812,0.0353468,0.291667,0.375,0.158613,1.36379,0.28918,-0.010436,2.26068,5.85277e-05,0.0158227,0.292227,13233.2,0.608525,0.320051,-0.1,0.02,211.741,2.9737e+06,0.275558,0.0176917,0.525575,0.0750849,-0.210572,0.773812,0.0979937,nan,nan,nan,nan,-0.0286188,-0.104543,-0.0485713,nan,-0.310673,0,-0.0543804,-0.749432,nan,-0.924187,1.14392,0.41375,-1.5375,-0.038125,1.84766
243,28.6605,789.938,0.0358558,0.333333,0.333333,0.161156,1.33092,0.286456,-0.00989218,2.26029,5.85277e-05,0.00830036,0.292186,12388,0.615518,0.376411,-0.1,0.02,212.735,2.98598e+06,0.214129,0.0189523,0.543393,0.0776708,-0.212899,0.789937,0.104819,nan,nan,nan,nan,-0.029856,-0.10509,-0.0527787,nan,-0.315604,-0.0004375,-0.0562818,-0.7452,nan,-0.941437,1.15765,0.46625,-1.542,-0.042875,2.10469
244,21.9586,711.941,0.0372682,0.291667,0.416667,0.162762,1.32844,0.310971,-0.0111532,2.25823,5.85277e-05,0.0128768,0.292144,12987.9,0.620752,0.325361,-0.1,0.02,213.682,2.99827e+06,0.190568,0.0153718,0.473859,0.0657377,-0.193565,0.711941,0.0943471,nan,nan,nan,nan,-0.0280489,-0.103026,-0.0469554,nan,-0.285735,0,-0.0539914,-0.69893,nan,-0.810882,1.04418,0.374118,-1.40306,-0.0362353,1.78824
245,23.6575,731.333,0.0344767,0.333333,0.291667,0.16636,1.31555,0.323111,-0.0114908,2.2565,5.85277e-05,0.0196893,0.292085,13294.8,0.604023,0.320251,-0.1,0.02,214.608,3.01056e+06,0.203671,0.0164011,0.492627,0.0676735,-0.199545,0.731333,0.0968333,nan,nan,nan,nan,-0.0285371,-0.104352,-0.0471933,nan,-0.29313,0,-0.0540162,-0.725303,nan,-0.856,1.07711,0.3896,-1.432,-0.0381333,1.88583
246,26.0672,757.52,0.031897,0.583333,0.458333,0.166121,1.33027,0.289432,-0.0101243,2.25354,5.85277e-05,0.00865401,0.292013,14198.6,0.541753,0.323687,-0.1,0.02,215.475,3.02285e+06,0.233452,0.0202141,0.52391,0.0722231,-0.20554,0.75752,0.095508,nan,nan,nan,nan,-0.0287786,-0.105356,-0.0516079,nan,-0.302448,-0.00032,-0.0555758,-0.730088,nan,-0.9018,1.12331,0.43744,-1.48096,-0.04024,1.9425
247,25.7233,732.947,0.0350312,0.416667,0.375,0.164676,1.32346,0.29183,-0.0109871,2.25095,5.85277e-05,0.0158646,0.291958,13229,0.602417,0.326455,-0.1,0.02,216.405,3.03514e+06,0.217699,0.015533,0.503946,0.0691388,-0.198233,0.732947,0.0950526,nan,nan,nan,nan,-0.0275131,-0.100161,-0.0487082,nan,-0.293882,0,-0.0505498,-0.70557,nan,-0.876316,1.09644,0.396421,-1.43768,-0.0372632,1.93487
248,27.6347,728.75,0.0377706,0.333333,0.333333,0.171502,1.31759,0.355044,-0.0114821,2.24881,5.85277e-05,0.0125399,0.29191,12808.6,0.618775,0.340584,-0.1,0.02,217.366,3.04742e+06,0.253925,0.0177022,0.496038,0.0710775,-0.197927,0.72875,0.0971125,nan,nan,nan,nan,-0.0279869,-0.102366,-0.0492531,nan,-0.290893,0,-0.0537829,-0.705603,nan,-0.852562,1.08066,0.42275,-1.431,-0.03975,1.96484
249,26.1191,704.357,0.0381551,0.208333,0.375,0.167665,1.30969,0.328321,-0.0106155,2.24792,5.85277e-05,0.0111834,0.29193,13827,0.59327,0.295428,-0.1,0.02,218.256,3.05971e+06,0.245586,0.0170679,0.485956,0.0696408,-0.189609,0.704357,0.0883643,nan,nan,nan,nan,-0.0272477,-0.0973592,-0.0485175,nan,-0.280943,0,-0.0523159,-0.664294,nan,-0.823286,1.05598,0.397429,-1.37143,-0.0355714,1.83214
250,26.6759,760.368,0.0335725,0.5,0.291667,0.169434,1.3102,0.32639,-0.0110041,2.24841,5.85277e-05,0.00965689,0.291916,11809.6,0.676186,0.364321,-0.1,0.02,219.298,3.072e+06,0.223906,0.0192966,0.516458,0.0739386,-0.20673,0.760368,0.103437,nan,nan,nan,nan,-0.0295687,-0.107823,-0.0507466,nan,-0.3041,-0.000157895,-0.0551335,-0.733712,nan,-0.888,1.11265,0.429053,-1.49474,-0.0405263,2.00592
251,25.846,736.062,0.0341706,0.25,0.416667,0.167987,1.31843,0.341357,-0.0120856,2.24686,5.85277e-05,0.0175948,0.291869,11770.6,0.62622,0.417739,-0.1,0.02,220.344,3.08429e+06,0.187028,0.0187488,0.50152,0.071469,-0.199705,0.736062,0.0946187,nan,nan,nan,nan,-0.0292369,-0.104324,-0.0491696,nan,-0.293642,0,-0.0564047,-0.707487,nan,-0.87,1.08204,0.41325,-1.45875,-0.041375,1.99766
252,18.8235,629.143,0.034015,0.166667,0.416667,0.162602,1.33275,0.3227,-0.010253,2.24542,5.85277e-05,0.0134647,0.291852,11816,0.669198,0.370744,-0.1,0.02,221.385,3.09658e+06,0.156666,0.0151527,0.427396,0.0580545,-0.171138,0.629143,0.0808643,nan,nan,nan,nan,-0.0238654,-0.0827791,-0.0417928,nan,-0.25149,-0.000142857,-0.0473908,-0.599641,nan,-0.730929,0.913856,0.357429,-1.24343,-0.0315714,1.52679
253,30.4842,815.15,0.0356646,0.5,0.333333,0.164433,1.33958,0.287136,-0.0104847,2.24572,5.85277e-05,0.0153163,0.291881,13051.6,0.642946,0.298548,-0.1,0.02,222.329,3.10886e+06,0.301965,0.0196643,0.556874,0.0778196,-0.220694,0.81515,0.107105,nan,nan,nan,nan,-0.0319755,-0.119789,-0.0565301,nan,-0.325855,-0.0004,-0.0577213,-0.786139,nan,-0.95115,1.19906,0.4608,-1.5908,-0.0388,2.16562
254,21.9227,672.154,0.0323158,0.25,0.291667,0.165637,1.37158,0.289097,-0.0106571,2.246,5.85277e-05,0.0151001,0.291855,13124.1,0.551478,0.384818,-0.1,0.02,223.266,3.12115e+06,0.164394,0.0173004,0.459135,0.0642028,-0.180873,0.672154,0.0889385,nan,nan,nan,nan,-0.026145,-0.0964501,-0.0439962,nan,-0.268114,0,-0.0509345,-0.646875,nan,-0.782769,0.980744,0.364615,-1.33538,-0.0347692,1.75096
255,28.1821,797.2,0.0321242,0.375,0.25,0.161599,1.36002,0.296264,-0.00969419,2.24392,5.85277e-05,0.0112213,0.291781,12103.7,0.639381,0.375842,-0.1,0.02,224.283,3.13344e+06,0.256669,0.0205773,0.545417,0.0769781,-0.215813,0.7972,0.10854,nan,nan,nan,nan,-0.0310695,-0.115347,-0.0547329,nan,-0.318758,-0.000666667,-0.0579539,-0.768114,nan,-0.9362,1.17475,0.452533,-1.58027,-0.0454667,2.10083
256,20.4067,627.714,0.0353513,0.375,0.5,0.162336,1.31835,0.350122,-0.0109028,2.24166,5.85277e-05,0.0122493,0.291764,13610.6,0.580102,0.322722,-0.1,0.02,225.188,3.14573e+06,0.160319,0.0144246,0.425629,0.0578028,-0.170672,0.627714,0.081981,nan,nan,nan,nan,-0.0243057,-0.0896242,-0.041087,nan,-0.251506,-4.7619e-05,-0.0440446,-0.608841,nan,-0.754143,0.919665,0.344762,-1.24781,-0.0304762,1.6506
257,25.1198,783.381,0.0330904,0.5,0.375,0.167271,1.31826,0.309188,-0.0105311,2.24051,5.85277e-05,0.0127996,0.291707,14156.8,0.597606,0.270385,-0.1,0.02,226.057,3.15802e+06,0.250654,0.0200702,0.533995,0.0703492,-0.210536,0.783381,0.098881,nan,nan,nan,nan,-0.0293389,-0.109348,-0.0503964,nan,-0.314135,0,-0.0560017,-0.757137,nan,-0.921571,1.14872,0.42781,-1.55257,-0.0393333,1.9625
258,24.1607,723.471,0.0323012,0.375,0.333333,0.166388,1.30783,0.295636,-0.0117812,2.23752,5.85277e-05,0.00943509,0.291626,13367.2,0.597526,0.321742,-0.1,0.02,226.977,3.1703e+06,0.235632,0.0171078,0.499021,0.0656257,-0.195269,0.723471,0.0911529,nan,nan,nan,nan,-0.0266414,-0.0973687,-0.0465651,nan,-0.289776,0,-0.0546958,-0.687534,nan,-0.841588,1.07355,0.386353,-1.42118,-0.0328235,1.80956
259,21.1923,597.444,0.0379402,0.208333,0.541667,0.158424,1.33894,0.327547,-0.010141,2.23444,5.85277e-05,0.0111033,0.291565,13135.8,0.590971,0.344488,-0.1,0.02,227.915,3.18259e+06,0.175504,0.0169918,0.413608,0.0550668,-0.161295,0.597444,0.0742667,nan,nan,nan,nan,-0.0226261,-0.0785705,-0.0394702,nan,-0.238674,0,-0.0449507,-0.570104,nan,-0.702,0.889758,0.329111,-1.18044,-0.029,1.575
260,17.8284,623.357,0.0372817,0.25,0.333333,0.16465,1.34635,0.324026,-0.00990566,2.23186,5.85277e-05,0.0129624,0.291492,12766.6,0.611339,0.351175,-0.1,0.02,228.879,3.19488e+06,0.188606,0.0156936,0.422531,0.0525661,-0.169221,0.623357,0.0748429,nan,nan,nan,nan,-0.0226669,-0.0836084,-0.0379485,nan,-0.249848,-0.000214286,-0.046402,-0.599608,nan,-0.738857,0.922948,0.325429,-1.22943,-0.0272857,1.47054
261,25.8236,758.611,0.0385245,0.416667,0.333333,0.162241,1.33659,0.312456,-0.00981465,2.22866,5.85277e-05,0.0134385,0.291424,13595.1,0.59041,0.313446,-0.1,0.02,229.784,3.20717e+06,0.239176,0.0164008,0.524094,0.0689582,-0.205038,0.758611,0.0944778,nan,nan,nan,nan,-0.0269719,-0.0971761,-0.0485817,nan,-0.302465,-0.000166667,-0.057427,-0.721066,nan,-0.892,1.13624,0.408444,-1.48844,-0.0353333,1.91944
262,18.5492,583.312,0.0341749,0.166667,0.5,0.164634,1.32288,0.283431,-0.0112052,2.22657,5.85277e-05,0.0147766,0.291394,15227.6,0.515077,0.291877,-0.1,0.02,230.592,3.21946e+06,0.163797,0.0163249,0.399375,0.0547289,-0.157588,0.583312,0.0728187,nan,nan,nan,nan,-0.0216555,-0.0766721,-0.0375302,nan,-0.233506,0,-0.044221,-0.555047,nan,-0.672562,0.862761,0.3155,-1.143,-0.030625,1.43125
263,24.0713,734.545,0.0361154,0.291667,0.166667,0.171369,1.34581,0.31713,-0.010634,2.22499,5.85277e-05,0.0104134,0.291332,13915.4,0.561374,0.321674,-0.1,0.02,231.477,3.23174e+06,0.222716,0.0172511,0.506517,0.0646531,-0.197004,0.734545,0.0945727,nan,nan,nan,nan,-0.0281245,-0.104277,-0.0485215,nan,-0.294333,0,-0.0518235,-0.713241,nan,-0.872727,1.09072,0.401818,-1.46691,-0.0363636,1.88409
264,25.1885,702.4,0.0332967,0.291667,0.333333,0.166301,1.33767,0.297827,-0.0092595,2.22166,5.85277e-05,0.0109339,0.29123,12832.9,0.632159,0.325383,-0.1,0.02,232.437,3.24403e+06,0.24341,0.0191497,0.483305,0.0649474,-0.190296,0.7024,0.0871133,nan,nan,nan,nan,-0.0260814,-0.0973111,-0.0461076,nan,-0.280265,0,-0.0534186,-0.660935,nan,-0.8314,1.03292,0.398133,-1.36,-0.0361333,1.81
265,27.9852,775.577,0.0336245,0.458333,0.625,0.16514,1.34122,0.366142,-0.0100867,2.21803,5.85277e-05,0.0150278,0.291173,13024.5,0.615516,0.327938,-0.1,0.02,233.381,3.25632e+06,0.232541,0.0199994,0.53184,0.073651,-0.208602,0.775577,0.100373,nan,nan,nan,nan,-0.0298003,-0.108364,-0.0518425,nan,-0.308967,-0.000115385,-0.0563812,-0.743692,nan,-0.913038,1.14464,0.435231,-1.51446,-0.0365385,2.05721
266,26.3445,719.833,0.0352216,0.208333,0.291667,0.1643,1.30946,0.280432,-0.0104337,2.21669,5.85277e-05,0.0180836,0.291161,14172.3,0.559103,0.307941,-0.1,0.02,234.25,3.26861e+06,0.207655,0.014998,0.493283,0.0694302,-0.193519,0.719833,0.0965833,nan,nan,nan,nan,-0.0288115,-0.102778,-0.0487793,nan,-0.287426,0,-0.0568367,-0.686229,nan,-0.838,1.0512,0.422333,-1.42067,-0.0398333,1.94479
267,25.2231,709,0.0325926,0.375,0.291667,0.163426,1.34253,0.278908,-0.0094807,2.21581,5.85277e-05,0.0102404,0.291123,12958.5,0.579649,0.368606,-0.1,0.02,235.2,3.2809e+06,0.220765,0.0165518,0.487767,0.0674368,-0.191364,0.709,0.0905,nan,nan,nan,nan,-0.0263018,-0.0980261,-0.0452945,nan,-0.283107,0,-0.0540532,-0.67459,nan,-0.8355,1.04393,0.38475,-1.39075,-0.037125,1.87656
268,28.1307,759.5,0.0357114,0.166667,0.333333,0.156643,1.3201,0.284274,-0.00917859,2.21363,5.85277e-05,0.0080119,0.291059,12692.6,0.621202,0.346924,-0.1,0.02,236.169,3.29318e+06,0.245213,0.0164605,0.517817,0.0723694,-0.204012,0.7595,0.101617,nan,nan,nan,nan,-0.0305626,-0.111873,-0.0522997,nan,-0.303431,0,-0.0559344,-0.755355,nan,-0.89875,1.12278,0.432,-1.492,-0.0361667,2.07917
269,21.8729,656.222,0.0330754,0.0833333,0.291667,0.164453,1.32717,0.303058,-0.00986671,2.21098,5.85277e-05,0.00984149,0.291011,12203.1,0.652103,0.354856,-0.1,0.02,237.178,3.30547e+06,0.15556,0.0146342,0.449408,0.0610189,-0.174557,0.656222,0.0875222,nan,nan,nan,nan,-0.0274576,-0.0939077,-0.0447087,nan,-0.261573,0,-0.0506526,-0.637719,nan,-0.784667,0.956967,0.373778,-1.284,-0.0355556,1.73333
270,25.4073,676.952,0.0357047,0.333333,0.541667,0.165099,1.31375,0.310658,-0.010307,2.20937,5.85277e-05,0.0129862,0.290975,11573.4,0.660235,0.401514,-0.1,0.02,238.241,3.31776e+06,0.211133,0.0170804,0.465206,0.0660142,-0.179893,0.676952,0.0890238,nan,nan,nan,nan,-0.0267949,-0.0970355,-0.0468184,nan,-0.269597,0,-0.0504744,-0.640534,nan,-0.821143,1.0037,0.383048,-1.33067,-0.0341905,1.85536
271,27.454,719.6,0.0349166,0.375,0.458333,0.161013,1.327,0.304255,-0.010239,2.20798,5.85277e-05,0.00887247,0.29095,13521.8,0.629761,0.278991,-0.1,0.02,239.152,3.33005e+06,0.220132,0.0194506,0.49845,0.0708119,-0.194015,0.7196,0.096135,nan,nan,nan,nan,-0.028987,-0.104431,-0.0495589,nan,-0.287929,0,-0.0553608,-0.699284,nan,-0.84,1.07884,0.406,-1.4294,-0.0365,1.98875
272,23.6835,675,0.039436,0.25,0.291667,0.162251,1.34081,0.329152,-0.0108251,2.2069,5.85277e-05,0.0122801,0.29092,13798.1,0.537576,0.352979,-0.1,0.02,240.044,3.34234e+06,0.216271,0.0177127,0.467349,0.0658471,-0.181593,0.675,0.0865692,nan,nan,nan,nan,-0.0257699,-0.0924572,-0.0459012,nan,-0.269493,-0.000230769,-0.0549099,-0.640125,nan,-0.798231,0.991942,0.379077,-1.32,-0.0378462,1.75096
273,25.1328,722.13,0.0376158,0.458333,0.5,0.161114,1.34899,0.367581,-0.0105835,2.2053,3.90184e-05,0.0204674,0.290891,12750.3,0.618222,0.345523,-0.1,0.02,241.009,3.35462e+06,0.252314,0.0183648,0.503819,0.0701567,-0.195151,0.72213,0.0951217,nan,nan,nan,nan,-0.0279753,-0.0999777,-0.0476817,nan,-0.28899,-8.69565e-05,-0.0528169,-0.691902,nan,-0.875739,1.07499,0.39913,-1.42296,-0.0364348,1.86033
274,26.4246,737.857,0.0360131,0.416667,0.458333,0.158885,1.36987,0.380844,-0.00946482,2.20438,3.90184e-05,0.00995127,0.290863,12269.8,0.608312,0.393172,-0.1,0.02,242.011,3.36691e+06,0.223635,0.016361,0.509527,0.0719662,-0.198204,0.737857,0.0941,nan,nan,nan,nan,-0.0280175,-0.102658,-0.0504236,nan,-0.294142,-9.52381e-05,-0.0566709,-0.695936,nan,-0.871429,1.09307,0.406857,-1.44667,-0.0379048,1.95
275,27.5345,732.5,0.0391832,0.5,0.416667,0.156168,1.32226,0.294334,-0.00787045,2.20311,3.90184e-05,0.0092138,0.29084,13325.5,0.611912,0.310231,-0.1,0.02,242.935,3.3792e+06,0.248756,0.019476,0.502782,0.0710944,-0.195636,0.7325,0.0945364,nan,nan,nan,nan,-0.0288263,-0.108947,-0.0496014,nan,-0.293543,0,-0.0524961,-0.702636,nan,-0.884591,1.08059,0.414727,-1.44,-0.0337273,2.00227
276,27.9137,802.333,0.0394557,0.458333,0.291667,0.161714,1.31,0.334551,-0.0100329,2.20183,3.90184e-05,0.0123419,0.290799,12876.4,0.608925,0.345381,-0.1,0.02,243.891,3.39149e+06,0.261223,0.0215221,0.554473,0.0749475,-0.216301,0.802333,0.09925,nan,nan,nan,nan,-0.0294358,-0.110793,-0.0531274,nan,-0.319607,0,-0.0614779,-0.746262,nan,-0.9915,1.19244,0.452889,-1.57578,-0.0424444,2.08333
277,19.7752,647.632,0.0381375,0.375,0.416667,0.159561,1.33391,0.308079,-0.0085091,2.20061,3.90184e-05,0.0101071,0.290795,13525.9,0.598916,0.309565,-0.1,0.02,244.801,3.40378e+06,0.18253,0.017397,0.448978,0.0562009,-0.173092,0.647632,0.0750737,nan,nan,nan,nan,-0.0237786,-0.0850381,-0.0409578,nan,-0.257298,0,-0.0517296,-0.60866,nan,-0.749684,0.952635,0.339368,-1.26526,-0.0367368,1.56118
278,27.8224,710,0.0384992,0.25,0.208333,0.162667,1.32617,0.304859,-0.00994154,2.20089,3.90184e-05,0.0139189,0.290802,12876.5,0.608574,0.34572,-0.1,0.02,245.757,3.41606e+06,0.248106,0.021138,0.492805,0.0678785,-0.191144,0.71,0.0911545,nan,nan,nan,nan,-0.0272215,-0.10029,-0.0478688,nan,-0.283938,0,-0.0521685,-0.670243,nan,-0.849,1.06618,0.394545,-1.41382,-0.0354545,1.97045
279,22.3467,576.133,0.0388349,0.208333,0.416667,0.166094,1.32979,0.31125,-0.00875925,2.20081,3.90184e-05,0.0146608,0.290799,14233.2,0.589737,0.273597,-0.1,0.02,246.621,3.42835e+06,0.196215,0.0123698,0.398939,0.0551719,-0.153615,0.576133,0.0758267,nan,nan,nan,nan,-0.0225435,-0.0770824,-0.039405,nan,-0.229308,-6.66667e-05,-0.0448846,-0.546253,nan,-0.6996,0.862804,0.320533,-1.13653,-0.0305333,1.59917
280,29.7907,800.083,0.0373343,0.625,0.375,0.163025,1.30627,0.310045,-0.00871176,2.20064,3.90184e-05,0.0146005,0.290793,15501.1,0.528378,0.26434,-0.1,0.02,247.415,3.44064e+06,0.264935,0.0195689,0.552109,0.0771612,-0.214537,0.800083,0.10655,nan,nan,nan,nan,-0.031108,-0.118017,-0.0549092,nan,-0.31947,0,-0.0622072,-0.7704,nan,-0.941375,1.19809,0.437667,-1.57333,-0.0411667,2.1599
281,30.8101,889.273,0.0390669,0.333333,0.125,0.165524,1.29885,0.34627,-0.00950733,2.20003,3.90184e-05,0.00984987,0.290766,15162.5,0.537508,0.272914,-0.1,0.02,248.227,3.45293e+06,0.26569,0.0232233,0.618757,0.0833388,-0.238415,0.889273,0.110609,nan,nan,nan,nan,-0.0326477,-0.118206,-0.0589734,nan,-0.356038,0,-0.0666825,-0.827112,nan,-1.05845,1.30515,0.485818,-1.75236,-0.0483636,2.31591
282,26.5018,669.632,0.0364203,0.375,0.416667,0.162467,1.30889,0.303258,-0.00877756,2.19872,3.90184e-05,0.0108302,0.29074,12271.8,0.573053,0.42827,-0.1,0.02,249.23,3.46522e+06,0.233966,0.0167157,0.467197,0.0653754,-0.179278,0.669632,0.0875211,nan,nan,nan,nan,-0.0260006,-0.0924552,-0.0457733,nan,-0.266819,-0.000157895,-0.0502768,-0.641202,nan,-0.789,0.994145,0.381684,-1.30295,-0.0373684,1.84013
283,28.4826,743.857,0.0381375,0.458333,0.416667,0.164768,1.2973,0.370644,-0.00935098,2.19818,3.90184e-05,0.0115576,0.290746,11014.5,0.682322,0.4333,-0.1,0.02,250.348,3.4775e+06,0.237948,0.0159235,0.511743,0.0714177,-0.198867,0.743857,0.0960714,nan,nan,nan,nan,-0.0289148,-0.105939,-0.0501991,nan,-0.297254,0,-0.0581166,-0.70234,nan,-0.888857,1.10237,0.42,-1.45029,-0.0384762,2.04405
284,20.7455,620,0.0346074,0.125,0.541667,0.164368,1.29914,0.346293,-0.00826314,2.19851,3.90184e-05,0.0112848,0.290749,10794.4,0.670222,0.468151,-0.1,0.02,251.488,3.48979e+06,0.202378,0.018802,0.426278,0.0567517,-0.165109,0.62,0.0772562,nan,nan,nan,nan,-0.0240071,-0.081352,-0.0408369,nan,-0.245823,0,-0.0500696,-0.596103,nan,-0.72525,0.934673,0.33975,-1.2235,-0.02875,1.54219
285,25.6981,674.75,0.0351739,0.25,0.416667,0.163912,1.29122,0.318273,-0.00822966,2.19802,3.90184e-05,0.0184891,0.290722,10765.5,0.7028,0.438627,-0.1,0.02,252.631,3.50208e+06,0.248264,0.0213891,0.468091,0.0634401,-0.179411,0.67475,0.0883437,nan,nan,nan,nan,-0.0258065,-0.0937543,-0.046156,nan,-0.267712,-6.25e-05,-0.0559075,-0.637436,nan,-0.769125,1.00056,0.37725,-1.32675,-0.03475,1.77969
286,24.4921,729.059,0.0370202,0.333333,0.375,0.161579,1.30794,0.336614,-0.0100194,2.19636,3.90184e-05,0.0186922,0.290676,9698.16,0.678622,0.588423,-0.1,0.02,253.9,3.51437e+06,0.211288,0.018559,0.498736,0.0693204,-0.195288,0.729059,0.0944235,nan,nan,nan,nan,-0.0276331,-0.100163,-0.048578,nan,-0.290155,0,-0.0569803,-0.697113,nan,-0.859412,1.09095,0.406824,-1.42776,-0.04,1.84853
287,25.7137,731.467,0.0395078,0.375,0.25,0.162876,1.28533,0.295559,-0.00788859,2.19524,3.90184e-05,0.0117524,0.290678,9966.94,0.772514,0.460362,-0.1,0.02,255.135,3.52666e+06,0.197885,0.0180043,0.508009,0.0713592,-0.19234,0.731467,0.0903333,nan,nan,nan,nan,-0.0266497,-0.0970199,-0.048658,nan,-0.289017,0,-0.0622746,-0.690424,nan,-0.8556,1.08651,0.4152,-1.42187,-0.0384,1.88917
288,25.6513,744.826,0.0375057,0.583333,0.375,0.160064,1.29397,0.307078,-0.00838739,2.19527,3.90184e-05,0.0100802,0.290673,11990,0.653768,0.371087,-0.1,0.02,256.161,3.53894e+06,0.20335,0.0176151,0.508374,0.0726033,-0.199648,0.744826,0.0957522,nan,nan,nan,nan,-0.0281637,-0.107676,-0.0504252,nan,-0.296305,0,-0.0584442,-0.699354,nan,-0.906522,1.11015,0.42,-1.45948,-0.0384348,1.95435
289,26.9028,744.071,0.0383292,0.291667,0.291667,0.161878,1.29701,0.30757,-0.00886542,2.19481,3.90184e-05,0.0119367,0.290654,12294.7,0.652282,0.347173,-0.1,0.02,257.163,3.55123e+06,0.22245,0.0179144,0.511465,0.0704385,-0.196637,0.744071,0.0967071,nan,nan,nan,nan,-0.0296963,-0.10704,-0.0506344,nan,-0.29565,0,-0.0599482,-0.708999,nan,-0.897643,1.10448,0.411714,-1.458,-0.0405714,2.01071
290,28.0954,676.286,0.0336798,0.208333,0.375,0.16544,1.29293,0.333669,-0.00963473,2.19353,3.90184e-05,0.0138437,0.290609,14075.2,0.565703,0.307323,-0.1,0.02,258.038,3.56352e+06,0.232025,0.0177549,0.469236,0.0685803,-0.178735,0.676286,0.0872857,nan,nan,nan,nan,-0.0262749,-0.0937815,-0.046062,nan,-0.269561,0,-0.0542162,-0.629254,nan,-0.808714,1.00617,0.387143,-1.32629,-0.0362857,1.92946
