iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum
182,8.85276,901.35,0.0117173,0.708333,0.125,0.140118,1.08092,0.0226917,-0.00810066,1.61112,3.90184e-05,0.0133895,0.276907,15746,0.511455,0.268933,-0.1,0.02,186.507,2.23642e+06,0.620096,0.109238,0.74425,0.0611526,-0.190885,nan,0.0972,nan,nan,nan,nan,-0.0268066,-0.137439,-0.0302127,0.1078,-0.338933,0,-0.00378799,-0.569034,nan
183,10.1127,940.429,0.0124403,0.5,0.0833333,0.139992,1.06671,0.0226965,-0.00892295,1.60702,3.90184e-05,0.00889987,0.276823,15969.4,0.460533,0.308937,-0.1,0.02,187.278,2.2487e+06,0.66584,0.124597,0.777673,0.0669384,-0.199563,nan,0.113514,nan,nan,nan,nan,-0.0293134,-0.15036,-0.0312759,0.116429,-0.354547,-0.000142857,-0.00375363,-0.590398,nan
184,9.8175,733.75,0.0128805,0.291667,0.208333,0.138235,1.09143,0.0245601,-0.00824422,1.60355,3.90184e-05,0.00951075,0.276746,12236.9,0.580651,0.423526,-0.1,0.02,188.284,2.26099e+06,0.59854,0.111228,0.60739,0.0516751,-0.15448,nan,0.0770917,nan,nan,nan,nan,-0.0222019,-0.115451,-0.0248158,0.0913333,-0.27437,0,-0.00220538,-0.452859,nan
185,9.05356,965.1,0.0125106,0.291667,0.125,0.137712,1.09962,0.0222253,-0.00882533,1.59983,3.90184e-05,0.0164825,0.276645,13440.7,0.569639,0.344597,-0.1,0.02,189.199,2.27328e+06,0.650667,0.126263,0.793433,0.0590781,-0.203692,nan,0.10335,nan,nan,nan,nan,-0.0271377,-0.142038,-0.0308002,0.1079,-0.362647,0,-0.00389416,-0.617804,nan
186,9.12789,979.417,0.0120121,0.458333,0.0416667,0.142577,1.08959,0.0189486,-0.00897254,1.59544,3.90184e-05,0.0119677,0.27656,13721.6,0.531675,0.363847,-0.1,0.02,190.096,2.28557e+06,0.611449,0.13505,0.813008,0.0693725,-0.205843,nan,0.10835,nan,nan,nan,nan,-0.0291,-0.147535,-0.0321995,0.119,-0.3678,0,-0.00337121,-0.613987,nan
187,10.6631,1000,0.0115014,0.5,0,0.141406,1.08349,0.0226294,-0.00917883,1.59206,3.90184e-05,0.0128621,0.276482,16157.9,0.501869,0.258626,-0.1,0.02,190.858,2.29786e+06,0.673465,0.1491,0.832177,0.0701405,-0.211358,nan,0.112233,nan,nan,nan,nan,-0.0286744,-0.147488,-0.0325719,0.11875,-0.376301,0,-0.00384735,-0.622473,nan
188,10.3902,954,0.0126446,0.583333,0.0416667,0.138833,1.07813,0.0251681,-0.00946055,1.58891,3.90184e-05,0.0130869,0.276425,17518.5,0.463218,0.238211,-0.1,0.02,191.56,2.31014e+06,0.670873,0.132687,0.787182,0.0688547,-0.200897,nan,0.106787,nan,nan,nan,nan,-0.0286257,-0.148982,-0.0310066,0.115533,-0.358539,0,-0.00353191,-0.590827,nan
189,8.03324,845.4,0.0124352,0.25,0.166667,0.140245,1.04879,0.0194777,-0.00887605,1.58571,3.90184e-05,0.00924304,0.276322,17905.2,0.442645,0.243637,-0.1,0.02,192.248,2.32243e+06,0.551096,0.113791,0.699818,0.0572085,-0.179838,nan,0.09178,nan,nan,nan,nan,-0.0247981,-0.125065,-0.027909,0.1017,-0.318415,0,-0.0029914,-0.534715,nan
190,11.853,959.364,0.0119911,0.416667,0.0416667,0.139607,1.08832,0.020537,-0.00939129,1.58074,3.90184e-05,0.00944145,0.276209,13712.1,0.542512,0.353633,-0.1,0.02,193.145,2.33472e+06,0.741926,0.124212,0.801316,0.0647406,-0.201343,nan,0.103709,nan,nan,nan,nan,-0.0269091,-0.136478,-0.0299253,0.111273,-0.359622,0,-0.00297941,-0.597272,nan
191,7.05834,789.692,0.0122762,0.375,0.166667,0.138363,1.07727,0.0253652,-0.00812518,1.57645,3.90184e-05,0.00904758,0.276131,13480,0.582122,0.329449,-0.1,0.02,194.058,2.34701e+06,0.48415,0.103415,0.660646,0.0547174,-0.165461,nan,0.0865923,nan,nan,nan,nan,-0.0233211,-0.118718,-0.0254399,0.0907692,-0.295308,0,-0.00313876,-0.495986,nan
192,9.00725,834,0.0120352,0.25,0.125,0.13783,1.10007,0.0247663,-0.00821412,1.57299,3.90184e-05,0.00993365,0.27604,14355,0.53175,0.32426,-0.1,0.02,194.915,2.3593e+06,0.598079,0.113611,0.687275,0.0583837,-0.175253,nan,0.0969889,nan,nan,nan,nan,-0.0257626,-0.129839,-0.0274632,0.0941111,-0.312241,0,-0.00321204,-0.524315,nan
193,9.92863,822.538,0.0124264,0.291667,0.25,0.140052,1.08147,0.0242474,-0.00976507,1.56907,3.90184e-05,0.0134053,0.275962,14529.5,0.520038,0.325692,-0.1,0.02,195.762,2.37158e+06,0.618603,0.120766,0.678751,0.0555938,-0.173686,nan,0.0844154,nan,nan,nan,nan,-0.0241812,-0.123888,-0.0264199,0.0959231,-0.308967,0,-0.00327116,-0.497207,nan
194,10.748,956.583,0.0126966,0.458333,0.0416667,0.135562,1.08477,0.0217398,-0.00883955,1.56594,3.90184e-05,0.0109612,0.275893,15266.4,0.505878,0.299026,-0.1,0.02,196.571,2.38387e+06,0.676878,0.121346,0.799046,0.0662925,-0.202591,nan,0.107608,nan,nan,nan,nan,-0.0286071,-0.143156,-0.0312657,0.116,-0.358797,0,-0.0038117,-0.581544,nan
195,11.6159,994.462,0.0126168,0.5,0.0416667,0.137503,1.07448,0.0202505,-0.00901562,1.56218,3.90184e-05,0.00850235,0.27578,17384,0.470878,0.235978,-0.1,0.02,197.28,2.39616e+06,0.725956,0.135534,0.830048,0.0677243,-0.209124,nan,0.108485,nan,nan,nan,nan,-0.0287165,-0.146213,-0.0316736,0.116692,-0.372747,0,-0.00378111,-0.611387,nan
196,10.3668,916.417,0.0121394,0.416667,0.0833333,0.138785,1.0874,0.0236134,-0.00936348,1.5576,3.90184e-05,0.00991579,0.275702,17385.8,0.450684,0.256099,-0.1,0.02,197.988,2.40845e+06,0.640834,0.131995,0.765484,0.0647898,-0.191671,nan,0.1029,nan,nan,nan,nan,-0.0273758,-0.13967,-0.0307861,0.110667,-0.34418,0,-0.00306807,-0.561579,nan
197,10.7684,907.556,0.0127122,0.625,0.125,0.138146,1.08065,0.0253414,-0.00850808,1.55441,3.90184e-05,0.0105275,0.27562,13771.9,0.533593,0.358659,-0.1,0.02,198.881,2.42074e+06,0.686458,0.115355,0.749913,0.0653044,-0.191095,nan,0.104567,nan,nan,nan,nan,-0.0272248,-0.140666,-0.0302218,0.112333,-0.340641,0,-0.00328848,-0.562372,nan
198,7.78896,827.556,0.0114208,0.25,0.125,0.142445,1.06057,0.0194143,-0.00964282,1.55093,5.85277e-05,0.00480204,0.275556,13013.6,0.579451,0.364794,-0.1,0.02,199.827,2.43302e+06,0.525757,0.106829,0.687848,0.0581664,-0.173498,nan,0.0934333,nan,nan,nan,nan,-0.0255362,-0.125446,-0.0276328,0.097,-0.309171,0,-0.0033604,-0.514942,nan
199,11.5664,907.143,0.0117521,0.458333,0.125,0.142922,1.06071,0.0213163,-0.00952618,1.54735,5.85277e-05,0.015496,0.275448,13751.2,0.54621,0.347383,-0.1,0.02,200.722,2.44531e+06,0.724332,0.12106,0.754026,0.0649987,-0.192474,nan,0.0974071,nan,nan,nan,nan,-0.026904,-0.140239,-0.0303474,0.110143,-0.33997,0,-0.00292343,-0.560786,nan
200,9.63372,865.824,0.0117775,0.541667,0.166667,0.142008,1.09647,0.0231893,-0.0108016,1.54199,5.85277e-05,0.0167035,0.275316,15877.7,0.504141,0.269777,-0.1,0.02,201.497,2.4576e+06,0.612676,0.111039,0.716758,0.0577124,-0.182475,nan,0.0979471,nan,nan,nan,nan,-0.0246832,-0.126082,-0.0265407,0.100235,-0.323636,0,-0.00356832,-0.527696,nan
201,12.5186,925.8,0.0117934,0.333333,0.0833333,0.14415,1.05293,0.0218788,-0.0103499,1.53665,5.85277e-05,0.00655392,0.275209,14263.1,0.535503,0.326021,-0.1,0.02,204.116,2.46989e+06,0.777044,0.116842,0.769154,0.0644276,-0.196444,nan,0.10681,nan,nan,nan,nan,-0.0275989,-0.142038,-0.0312746,0.1158,-0.345895,0,-0.00375411,-0.577143,nan
202,8.57481,786.455,0.0116848,0.291667,0.166667,0.142723,1.11435,0.0248348,-0.01106,1.53119,5.85277e-05,0.0144094,0.275058,13534.1,0.548203,0.359729,-0.1,0.02,205.025,2.48218e+06,0.553476,0.10327,0.647037,0.0538116,-0.16538,nan,0.0881091,nan,nan,nan,nan,-0.023038,-0.11752,-0.0252405,0.0954545,-0.294102,0,-0.0027662,-0.484371,nan
203,9.8617,824.75,0.0115132,0.541667,0.291667,0.139343,1.08767,0.0297112,-0.00960009,1.52537,5.85277e-05,0.0198107,0.274967,15652.4,0.538367,0.246689,-0.1,0.02,205.811,2.49446e+06,0.636129,0.106269,0.678628,0.0573707,-0.173642,nan,0.09031,nan,nan,nan,nan,-0.0248996,-0.126984,-0.0266539,0.10305,-0.308711,0,-0.00356839,-0.514213,nan
204,9.01758,776.85,0.0123748,0.458333,0.375,0.140171,1.0774,0.0234833,-0.0102951,1.52137,5.85277e-05,0.0138413,0.274842,17701.3,0.454536,0.239651,-0.1,0.02,206.507,2.50675e+06,0.563137,0.109112,0.638871,0.055113,-0.162974,nan,0.08686,nan,nan,nan,nan,-0.023442,-0.117851,-0.0246635,0.0955,-0.290421,0,-0.00307415,-0.475288,nan
205,9.28734,784.556,0.012372,0.25,0.125,0.138421,1.10345,0.0202718,-0.0100953,1.51438,5.85277e-05,0.0185554,0.274656,17622.5,0.459478,0.237813,-0.1,0.02,207.205,2.51904e+06,0.589285,0.100144,0.652622,0.0535084,-0.164327,nan,0.0854556,nan,nan,nan,nan,-0.0233057,-0.122067,-0.0248051,0.0884444,-0.293633,0,-0.00275177,-0.474203,nan
206,11.6195,980.727,0.012422,0.416667,0.0416667,0.13812,1.07758,0.0232458,-0.0100845,1.50671,5.85277e-05,0.0131292,0.274505,13860.8,0.530917,0.355609,-0.1,0.02,208.093,2.53133e+06,0.734568,0.128086,0.809958,0.0654942,-0.206537,nan,0.105491,nan,nan,nan,nan,-0.0286243,-0.146142,-0.0316072,0.117,-0.367743,0,-0.00360351,-0.595366,nan
207,9.84232,936.143,0.0137552,0.5,0.0833333,0.135186,1.09576,0.02078,-0.00995514,1.5003,5.85277e-05,0.00760801,0.274353,13746.6,0.534435,0.359457,-0.1,0.02,208.988,2.54362e+06,0.604314,0.133084,0.783336,0.0658009,-0.196324,nan,0.100971,nan,nan,nan,nan,-0.0274725,-0.140557,-0.03012,0.109643,-0.349506,0,-0.00359624,-0.557459,nan
208,11.9988,952.368,0.012861,0.75,0.0416667,0.138578,1.11227,0.0209214,-0.00975817,1.49416,5.85277e-05,0.013922,0.274249,13536.7,0.526617,0.38114,-0.1,0.02,209.897,2.5559e+06,0.710475,0.137223,0.7993,0.0665936,-0.200524,nan,0.106121,nan,nan,nan,nan,-0.0279584,-0.144777,-0.031313,0.117789,-0.356032,0,-0.00362843,-0.57333,nan
209,9.84251,832.19,0.0122199,0.625,0.25,0.139223,1.11407,0.0235518,-0.0113435,1.49026,5.85277e-05,0.0163716,0.274162,15247,0.531401,0.274526,-0.1,0.02,210.705,2.56819e+06,0.604503,0.117833,0.691848,0.0590711,-0.173451,nan,0.0931714,nan,nan,nan,nan,-0.025229,-0.123979,-0.0273827,0.0989524,-0.310478,0,-0.00358677,-0.509146,nan
210,10.8007,905.556,0.0128748,0.625,0.125,0.138151,1.07852,0.0215151,-0.0107447,1.48576,5.85277e-05,0.0165342,0.274044,17077.2,0.48361,0.235947,-0.1,0.02,211.425,2.58048e+06,0.677889,0.119653,0.750337,0.0621133,-0.189339,nan,0.104233,nan,nan,nan,nan,-0.0264974,-0.137557,-0.0295261,0.108944,-0.338041,0,-0.00330801,-0.558865,nan
211,10.0662,963.167,0.0134146,0.458333,0.0416667,0.134748,1.10151,0.0205959,-0.0101476,1.47955,5.85277e-05,0.0118215,0.273884,17847,0.451464,0.237054,-0.1,0.02,212.115,2.59277e+06,0.617471,0.140157,0.796648,0.0693545,-0.200992,nan,0.111558,nan,nan,nan,nan,-0.028946,-0.149649,-0.0310269,0.123917,-0.358294,0,-0.00478775,-0.582097,nan
212,8.63005,866.4,0.0127839,0.291667,0.125,0.136969,1.07454,0.0260657,-0.00960848,1.47289,5.85277e-05,0.0170715,0.273754,14352.8,0.499398,0.356743,-0.1,0.02,212.973,2.60506e+06,0.543982,0.129774,0.720319,0.0595693,-0.182539,nan,0.0975,nan,nan,nan,nan,-0.0254151,-0.126855,-0.0267492,0.1003,-0.323613,0,-0.00369316,-0.531078,nan
213,10.8085,847.125,0.0129356,0.5,0.166667,0.136652,1.08788,0.0219523,-0.0100302,1.46773,5.85277e-05,0.0132753,0.273649,14183,0.540998,0.325389,-0.1,0.02,213.84,2.61734e+06,0.637863,0.119079,0.709598,0.0594268,-0.176661,nan,0.0935563,nan,nan,nan,nan,-0.0253279,-0.126769,-0.027714,0.107125,-0.316538,0,-0.00317736,-0.510037,nan
214,12.1497,898.625,0.013123,0.25,0.0833333,0.139195,1.09099,0.0223492,-0.0107314,1.46367,5.85277e-05,0.0118113,0.273581,14240.4,0.525436,0.337464,-0.1,0.02,214.705,2.62963e+06,0.726525,0.123729,0.738489,0.0628313,-0.188249,nan,0.105938,nan,nan,nan,nan,-0.0265302,-0.132475,-0.0279497,0.107375,-0.334772,0,-0.00414845,-0.543277,nan
215,10.4737,886.833,0.0130278,0.541667,0.208333,0.137483,1.10374,0.0273751,-0.00956136,1.46039,5.85277e-05,0.0114575,0.27349,14865.1,0.548008,0.278629,-0.1,0.02,215.533,2.64192e+06,0.650235,0.119513,0.731925,0.0640864,-0.185106,nan,0.10425,nan,nan,nan,nan,-0.0261906,-0.134921,-0.0282399,0.108944,-0.33032,0,-0.00392673,-0.546564,nan
216,13.5298,1000,0.0132915,0.583333,0,0.138174,1.06832,0.0219635,-0.00917027,1.45546,3.90184e-05,0.0203092,0.27336,17547.1,0.466807,0.233479,-0.1,0.02,216.235,2.65421e+06,0.775311,0.149852,0.83886,0.0699206,-0.209119,nan,0.109379,nan,nan,nan,nan,-0.0281686,-0.148042,-0.0320425,0.123786,-0.372771,0,-0.0041653,-0.59631,nan
217,10.5208,951.5,0.0132797,0.541667,0.0416667,0.132935,1.10485,0.0226972,-0.00896509,1.45048,3.90184e-05,0.0109052,0.273271,17494.3,0.449796,0.252606,-0.1,0.02,216.939,2.6665e+06,0.645128,0.135817,0.789751,0.064541,-0.197754,nan,0.106014,nan,nan,nan,nan,-0.0271961,-0.139694,-0.0294769,0.113,-0.354884,0,-0.00500036,-0.574205,nan
218,11.0344,970.667,0.0130295,0.458333,0.0416667,0.137812,1.08768,0.0235061,-0.00874773,1.44654,3.90184e-05,0.0149264,0.273185,15051.8,0.464221,0.352159,-0.1,0.02,217.756,2.67878e+06,0.659672,0.142924,0.808953,0.0668944,-0.203685,nan,0.112267,nan,nan,nan,nan,-0.0292134,-0.147912,-0.0313554,0.116833,-0.361807,0,-0.0046579,-0.577193,nan
219,12.5667,946.462,0.0128948,0.5,0.0416667,0.138038,1.0878,0.0225324,-0.00875256,1.44248,3.90184e-05,0.00611136,0.273093,13427.1,0.556453,0.358709,-0.1,0.02,218.673,2.69107e+06,0.715036,0.14081,0.793578,0.0664193,-0.197299,nan,0.112615,nan,nan,nan,nan,-0.0283947,-0.142986,-0.0299794,0.120615,-0.353733,0,-0.00389017,-0.564456,nan
220,11.7613,898.176,0.0129951,0.541667,0.166667,0.136219,1.1037,0.0221571,-0.00823489,1.43864,3.90184e-05,0.00871899,0.273018,13694.8,0.545232,0.352046,-0.1,0.02,219.571,2.70336e+06,0.718685,0.118462,0.750523,0.0570343,-0.187695,nan,0.0884588,nan,nan,nan,nan,-0.0236946,-0.117536,-0.0256331,0.0928235,-0.334561,0,-0.00362611,-0.545178,nan
221,10.5918,848.667,0.0125478,0.416667,0.0833333,0.138274,1.11348,0.0204183,-0.00906333,1.43502,3.90184e-05,0.00896319,0.272922,14153.9,0.529049,0.339119,-0.1,0.02,220.441,2.71565e+06,0.624326,0.122876,0.708934,0.0568612,-0.176922,nan,0.0952333,nan,nan,nan,nan,-0.0248422,-0.124065,-0.0264158,0.0981667,-0.315946,0,-0.0037693,-0.504851,nan
222,10.946,917.824,0.0132748,0.625,0.0833333,0.136633,1.08452,0.0203976,-0.0089522,1.43067,3.90184e-05,0.00825347,0.27283,16099.9,0.499529,0.263708,-0.1,0.02,221.206,2.72794e+06,0.652856,0.129497,0.765663,0.0618698,-0.190633,nan,0.1003,nan,nan,nan,nan,-0.0270491,-0.138907,-0.0289843,0.115059,-0.34154,0,-0.00398298,-0.546848,nan
223,14.5828,989,0.0126728,0.375,0.0416667,0.136051,1.09548,0.0232341,-0.00920629,1.42698,3.90184e-05,0.0118076,0.272761,17217.3,0.47552,0.238181,-0.1,0.02,221.921,2.74022e+06,0.835926,0.137668,0.828018,0.0679307,-0.203331,nan,0.10975,nan,nan,nan,nan,-0.0286126,-0.146693,-0.0310919,0.1183,-0.368215,0,-0.00354336,-0.586969,nan
224,11.9485,892.35,0.0128681,0.625,0.208333,0.136724,1.09211,0.0253428,-0.00823378,1.42424,3.90184e-05,0.0120224,0.272704,17561.4,0.458531,0.241185,-0.1,0.02,222.622,2.75251e+06,0.70242,0.125219,0.743571,0.0603405,-0.184134,nan,0.097675,nan,nan,nan,nan,-0.0257463,-0.13079,-0.0277276,0.10135,-0.332778,-5e-05,-0.00370034,-0.528222,nan
225,11.2491,929.571,0.0131095,0.458333,0.125,0.135221,1.07083,0.0245391,-0.00822346,1.42126,3.90184e-05,0.00569253,0.272627,17596.8,0.444917,0.253392,-0.1,0.02,223.321,2.7648e+06,0.671934,0.120524,0.774121,0.0665525,-0.193238,nan,0.109171,nan,nan,nan,nan,-0.0278371,-0.13656,-0.0287325,0.116143,-0.345289,0,-0.0044168,-0.559915,nan
226,13.6336,966.4,0.0136713,0.375,0.0416667,0.133145,1.07704,0.021328,-0.00904752,1.41775,3.90184e-05,0.0102971,0.272549,17645,0.460457,0.235946,-0.1,0.02,224.019,2.77709e+06,0.792504,0.140675,0.804984,0.0679104,-0.201112,nan,0.10619,nan,nan,nan,nan,-0.0287452,-0.149664,-0.0314615,0.121,-0.360763,0,-0.003352,-0.576488,nan
227,13.0541,934.857,0.0132827,0.25,0.0416667,0.135312,1.07852,0.026118,-0.00801894,1.41441,3.90184e-05,0.00998387,0.272478,17206.1,0.469532,0.244635,-0.1,0.02,224.734,2.78938e+06,0.757308,0.124234,0.779037,0.0650919,-0.192577,nan,0.110457,nan,nan,nan,nan,-0.0281968,-0.145092,-0.0306836,0.121143,-0.348004,0,-0.00292916,-0.557084,nan
228,11.1737,878.308,0.0124732,0.458333,0.0833333,0.138015,1.08899,0.0243308,-0.00847264,1.4108,3.90184e-05,0.0140748,0.272377,17241.8,0.463714,0.248974,-0.1,0.02,225.448,2.80166e+06,0.673429,0.108311,0.734937,0.0612162,-0.181366,nan,0.1014,nan,nan,nan,nan,-0.0260992,-0.134044,-0.0286854,0.104,-0.326036,0,-0.00365955,-0.524716,nan
229,11.539,972.2,0.0135936,0.375,0.0416667,0.138195,1.0396,0.0222959,-0.00811717,1.40626,3.90184e-05,0.00914559,0.272287,18070.1,0.445314,0.234704,-0.1,0.02,226.13,2.81395e+06,0.67608,0.147872,0.810058,0.0633235,-0.20226,nan,0.11282,nan,nan,nan,nan,-0.0282156,-0.140434,-0.0299849,0.1152,-0.362153,0,-0.00432467,-0.581034,nan
230,10.4431,915.643,0.0135349,0.5,0.0833333,0.136224,1.0738,0.0225239,-0.00885985,1.4026,3.90184e-05,0.00939018,0.272211,17564.1,0.455433,0.244174,-0.1,0.02,226.83,2.82624e+06,0.629565,0.122245,0.764665,0.0615619,-0.189244,nan,0.1088,nan,nan,nan,nan,-0.026577,-0.131666,-0.0277538,0.106929,-0.340375,0,-0.00557088,-0.550422,nan
231,10.5047,921.889,0.0132804,0.291667,0.0833333,0.136159,1.0789,0.023141,-0.00847356,1.39946,3.90184e-05,0.00918172,0.272151,14191.8,0.513243,0.352609,-0.1,0.02,227.697,2.83853e+06,0.629548,0.12612,0.766725,0.0607795,-0.191355,nan,0.101078,nan,nan,nan,nan,-0.0265064,-0.132762,-0.0285239,0.111556,-0.341596,0,-0.00511307,-0.544716,nan
232,10.9954,832.812,0.0125829,0.458333,0.208333,0.138014,1.08384,0.0239608,-0.00891991,1.39734,3.90184e-05,0.0117259,0.272118,13404.4,0.598555,0.318158,-0.1,0.02,228.615,2.85082e+06,0.651889,0.117361,0.689311,0.0570739,-0.170543,nan,0.0914813,nan,nan,nan,nan,-0.0246199,-0.12692,-0.0266454,0.101063,-0.308591,0,-0.00296312,-0.498125,nan
233,13.7765,946.3,0.0128986,0.375,0.0416667,0.13876,1.08414,0.0203628,-0.00829833,1.39514,3.90184e-05,0.00678591,0.272044,14078.1,0.516455,0.356392,-0.1,0.02,229.49,2.8631e+06,0.771534,0.142053,0.797675,0.0653161,-0.194994,nan,0.10424,nan,nan,nan,nan,-0.0278114,-0.139692,-0.0299783,0.1128,-0.350452,0,-0.00438148,-0.557482,nan
234,12.1386,922,0.0126534,0.333333,0.166667,0.141107,1.06015,0.0270445,-0.0087718,1.3918,3.90184e-05,0.00994551,0.271977,14879.4,0.503294,0.322548,-0.1,0.02,230.317,2.87539e+06,0.706957,0.138432,0.768698,0.0628179,-0.189544,nan,0.103225,nan,nan,nan,nan,-0.0265438,-0.135952,-0.0285932,0.111833,-0.341656,0,-0.00479101,-0.557951,nan
235,10.917,895.2,0.0131724,0.5,0.125,0.137553,1.08793,0.0162989,-0.00900131,1.38869,3.90184e-05,0.0131637,0.2719,14717.5,0.506503,0.328422,-0.1,0.02,231.153,2.88768e+06,0.646709,0.125007,0.747804,0.061174,-0.182934,nan,0.0992667,nan,nan,nan,nan,-0.0266402,-0.137862,-0.0288705,0.107867,-0.332258,0,-0.00416612,-0.529248,nan
236,14.5726,988.636,0.0129147,0.416667,0.0416667,0.138,1.07633,0.0262682,-0.00794653,1.38499,3.90184e-05,0.0117933,0.271814,13717.7,0.547883,0.347896,-0.1,0.02,232.05,2.89997e+06,0.811941,0.162949,0.823124,0.0699529,-0.202476,nan,0.109064,nan,nan,nan,nan,-0.0283807,-0.144705,-0.0307676,0.114273,-0.36696,0,-0.00420082,-0.585186,nan
237,11.9237,995.786,0.012794,0.5,0.0833333,0.140118,1.05437,0.0216952,-0.00832181,1.38083,3.90184e-05,0.0095753,0.271711,14512.2,0.526221,0.320514,-0.1,0.02,232.898,2.91226e+06,0.720718,0.143351,0.822062,0.0652918,-0.202831,nan,0.113707,nan,nan,nan,nan,-0.0288365,-0.146757,-0.0304655,0.116571,-0.368397,0,-0.00603771,-0.602189,nan
238,11.8243,923.889,0.014029,0.333333,0.0416667,0.135052,1.08025,0.0188249,-0.00862228,1.37626,3.90184e-05,0.0107173,0.271615,13958.6,0.545596,0.334722,-0.1,0.02,233.78,2.92454e+06,0.693764,0.122715,0.780489,0.0592695,-0.189253,nan,0.0957111,nan,nan,nan,nan,-0.0254419,-0.132022,-0.0271605,0.103111,-0.341721,0,-0.00468102,-0.543567,nan
239,13.9787,1000,0.0139391,0.625,0,0.134696,1.0703,0.0194017,-0.00888649,1.37224,3.90184e-05,0.0140944,0.271529,13011.3,0.588344,0.356066,-0.1,0.02,234.726,2.93683e+06,0.782301,0.137853,0.843768,0.0695204,-0.204315,nan,0.113833,nan,nan,nan,nan,-0.0289069,-0.145638,-0.0309155,0.1224,-0.368135,0,-0.00477142,-0.588056,nan
240,11.7379,933,0.0133986,0.208333,0.0833333,0.136122,1.07768,0.0247128,-0.00790517,1.36837,3.90184e-05,0.00762356,0.271442,14082.3,0.535383,0.337199,-0.1,0.02,235.6,2.94912e+06,0.680026,0.134018,0.781979,0.0597951,-0.189495,nan,0.105,nan,nan,nan,nan,-0.026801,-0.130376,-0.0263401,0.103714,-0.344816,0,-0.00607468,-0.553734,nan
241,11.649,872.125,0.0133823,0.5,0.166667,0.138539,1.06743,0.0215293,-0.00929286,1.36454,3.90184e-05,0.0130601,0.271366,14546,0.528247,0.316521,-0.1,0.02,236.446,2.96141e+06,0.671896,0.127561,0.726541,0.0593688,-0.177236,nan,0.099625,nan,nan,nan,nan,-0.0254744,-0.128677,-0.0272086,0.102438,-0.32221,0,-0.00436535,-0.519809,nan
242,11.7966,888.231,0.0134564,0.416667,0.125,0.137021,1.06686,0.0255295,-0.00922435,1.36103,3.90184e-05,0.0124322,0.271286,16438,0.502391,0.245146,-0.1,0.02,237.195,2.9737e+06,0.679858,0.130598,0.742616,0.0588195,-0.182162,nan,0.1003,nan,nan,nan,nan,-0.0257837,-0.130938,-0.0279788,0.107231,-0.329133,0,-0.00411564,-0.529482,nan
243,9.9471,844.2,0.0131015,0.291667,0.125,0.139589,1.08975,0.0237122,-0.00881676,1.35775,3.90184e-05,0.0113957,0.271224,12715.4,0.54951,0.416876,-0.1,0.02,238.162,2.98598e+06,0.592034,0.126066,0.701645,0.0540689,-0.171696,nan,0.09506,nan,nan,nan,nan,-0.025212,-0.123391,-0.0251043,0.0978,-0.311003,0,-0.0047428,-0.508171,nan
244,11.2827,956.462,0.0136031,0.416667,0.125,0.136203,1.05936,0.0280932,-0.00844774,1.35525,3.90184e-05,0.0106543,0.271164,10085.8,0.729755,0.488593,-0.1,0.02,239.382,2.99827e+06,0.672507,0.118039,0.808975,0.0627,-0.194124,nan,0.101585,nan,nan,nan,nan,-0.0273772,-0.137846,-0.0290679,0.112077,-0.352873,0,-0.00465939,-0.5658,nan
245,12.9259,958.174,0.0136245,0.875,0.0833333,0.137276,1.04918,0.0267512,-0.00842348,1.35239,3.90184e-05,0.00786078,0.271109,13813.2,0.545847,0.343737,-0.1,0.02,240.273,3.01056e+06,0.723255,0.142297,0.806393,0.0638484,-0.193397,nan,0.108961,nan,nan,nan,nan,-0.0276794,-0.140289,-0.0288969,0.11313,-0.353233,0,-0.00508882,-0.563007,nan
246,11.634,958.364,0.0142262,0.416667,0.0416667,0.133828,1.03778,0.0231144,-0.00780022,1.34982,3.90184e-05,0.0111761,0.271051,15751.3,0.51042,0.269708,-0.1,0.02,241.055,3.02285e+06,0.677598,0.122049,0.807198,0.061497,-0.193215,nan,0.109318,nan,nan,nan,nan,-0.0285653,-0.141488,-0.0295133,0.111636,-0.354552,0,-0.00495412,-0.555309,nan
