iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/no_progress,Episode_Reward/joint_vel,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence,Episode_Reward/termination
2266,-6.41645,1000,-0.0097199,0.583333,0,0.0927097,0.850998,0.228595,-0.0103361,-0.66468,8.88889e-05,0.0128994,0.234806,16004.1,0.531946,0.235859,-0.4,0.25,777.406,2.78446e+07,0.952768,0.0962189,0.678633,0.00256109,-0.631012,1,-0.145029,nan,nan,nan,nan,-0.0254745,-0.141442,-0.0314201,nan,-0.258005,0,-0.442998,-0.544488,nan,-1.25675,-0.54584,-0.661929,1.60028,0.523714,-1.39143,-0.0375714,0.938393,nan
2267,-8.85627,935.214,-0.00765795,0.5,0.0833333,0.0890467,0.842263,0.36341,-0.0102434,-0.666416,8.88889e-05,0.0178751,0.234736,17195.5,0.479485,0.23512,-0.4,0.25,778.122,2.78569e+07,0.913796,0.0882965,0.621535,0.00239611,-0.597593,0.935214,-0.141614,nan,nan,nan,nan,-0.0262732,-0.142241,-0.0315429,nan,-0.241849,0,-0.413761,-0.53214,nan,-1.18827,-0.5147,-0.639,1.47643,0.500286,-1.31171,-0.034,0.905357,-0.5
2268,-7.6051,1000,-0.00694201,0.25,0,0.0884159,0.851204,0.337812,-0.0103377,-0.671518,8.88889e-05,0.0110063,0.234673,14599.7,0.501742,0.339918,-0.4,0.25,778.964,2.78692e+07,0.931914,0.0928595,0.664255,0.00282092,-0.651737,1,-0.172133,nan,nan,nan,nan,-0.0343385,-0.197736,-0.0393758,nan,-0.261559,0,-0.437682,-0.598001,nan,-1.34413,-0.568977,-0.732,1.56256,0.624,-1.414,-0.0403333,1.23333,nan
2269,-18.1726,993.154,-0.012479,0.5,0.0416667,0.0908236,0.854126,0.329185,-0.010261,-0.674904,8.88889e-05,0.00943742,0.234596,13228.4,0.602064,0.326848,-0.4,0.25,779.895,2.78815e+07,0.874946,0.0942673,0.640603,0.00315361,-0.638385,0.993154,-0.207815,nan,nan,nan,nan,-0.0345649,-0.191559,-0.043362,nan,-0.260415,0,-0.436334,-0.577672,nan,-1.77421,-0.560102,-0.703846,1.55505,0.710154,-1.39723,-0.0544615,1.13846,-0.5
2270,-8.87956,965.4,-0.00892041,0.375,0.0416667,0.0917324,0.825243,0.362672,-0.0108319,-0.680063,8.88889e-05,0.0160553,0.234491,13378.3,0.568141,0.350362,-0.4,0.25,780.815,2.78938e+07,0.979556,0.096158,0.653146,0.00254245,-0.621093,0.9654,-0.16256,nan,nan,nan,nan,-0.0259649,-0.139732,-0.0330102,nan,-0.24913,0,-0.427126,-0.531609,nan,-1.26894,-0.529396,-0.6795,1.53228,0.5416,-1.3488,-0.0428,0.895,-0.5
2271,-16.3138,952.524,-0.0124316,0.791667,0.0833333,0.0934031,0.843117,0.276254,-0.0101418,-0.685045,8.88889e-05,0.0127138,0.234425,14823,0.564863,0.26412,-0.4,0.25,781.645,2.7906e+07,0.84395,0.0946702,0.635673,0.00276011,-0.607374,0.952524,-0.175848,nan,nan,nan,nan,-0.0253609,-0.135977,-0.0343567,nan,-0.245479,0,-0.423375,-0.539766,nan,-1.45464,-0.519764,-0.672429,1.52162,0.583429,-1.308,-0.0448571,0.784524,-0.5
2272,-4.68638,1000,-0.0110579,0.625,0,0.0923571,0.838688,0.305278,-0.0102295,-0.689072,8.88889e-05,0.014517,0.234396,15165.5,0.53791,0.272352,-0.4,0.25,782.457,2.79183e+07,1.04106,0.0957285,0.693111,0.00291055,-0.638067,1,-0.173227,nan,nan,nan,nan,-0.0266297,-0.143763,-0.0339382,nan,-0.258034,0,-0.442162,-0.556948,nan,-1.27102,-0.546167,-0.6814,1.58229,0.587467,-1.37627,-0.0409333,0.951667,nan
2273,-10.1766,1000,-0.00851121,0.5,0,0.0929632,0.834981,0.29512,-0.010508,-0.692561,8.88889e-05,0.0159281,0.234331,15315.7,0.512129,0.290185,-0.4,0.25,783.26,2.79306e+07,0.943826,0.0989868,0.693921,0.00251658,-0.647395,1,-0.170517,nan,nan,nan,nan,-0.0291313,-0.162369,-0.0360701,nan,-0.260064,0,-0.44208,-0.565049,nan,-1.44061,-0.558087,-0.7005,1.56304,0.594,-1.38733,-0.0371667,1.03125,nan
2274,-6.92138,952.533,-0.0110077,0.541667,0.0833333,0.0913295,0.851574,0.323024,-0.0105152,-0.698852,8.88889e-05,0.013148,0.234224,12761.6,0.595146,0.367745,-0.4,0.25,784.224,2.79429e+07,0.931779,0.0957852,0.642446,0.00208362,-0.610278,0.952533,-0.13336,nan,nan,nan,nan,-0.0242573,-0.131001,-0.0302242,nan,-0.247871,0,-0.41888,-0.552445,nan,-1.0835,-0.52593,-0.6624,1.49868,0.486667,-1.30427,-0.0308,0.865833,-0.5
2275,-18.9381,1000,-0.0089583,1.25,0,0.0943722,0.840588,0.296352,-0.0085896,-0.704363,8.88889e-05,0.0169174,0.234155,13069,0.591294,0.348945,-0.4,0.25,785.166,2.79552e+07,0.833029,0.0980137,0.665267,0.00291905,-0.634282,1,-0.186887,nan,nan,nan,nan,-0.0264395,-0.140069,-0.0365276,nan,-0.257562,0,-0.443905,-0.54869,nan,-1.5623,-0.541818,-0.7081,1.58341,0.622267,-1.39667,-0.0494,0.780833,nan
2276,-8.40484,971.667,-0.00953045,0.583333,0.0416667,0.0922221,0.845251,0.263026,-0.011204,-0.709321,8.88889e-05,0.0164314,0.234046,13033.3,0.57829,0.364528,-0.4,0.25,786.111,2.79675e+07,0.916913,0.087748,0.648215,0.00240103,-0.622797,0.971667,-0.142533,nan,nan,nan,nan,-0.0258235,-0.143887,-0.0312453,nan,-0.251621,0,-0.430863,-0.558385,nan,-1.15151,-0.533959,-0.6766,1.54834,0.492533,-1.36373,-0.0342667,0.9125,-0.5
2277,-6.46128,1000,-0.00840763,0.333333,0,0.095287,0.837332,0.252787,-0.011342,-0.716411,8.88889e-05,0.0132927,0.23395,16014.3,0.521869,0.245446,-0.4,0.25,786.879,2.79798e+07,1.02124,0.101366,0.689021,0.00237676,-0.636375,1,-0.143525,nan,nan,nan,nan,-0.0195116,-0.101649,-0.0284642,nan,-0.255133,0,-0.444971,-0.54134,nan,-1.04234,-0.533155,-0.67725,1.62196,0.4765,-1.387,-0.0295,0.604688,nan
2278,-10.5117,1000,-0.00935882,0.708333,0,0.0935149,0.855389,0.234498,-0.00856066,-0.721431,8.88889e-05,0.0134999,0.233906,16910.9,0.488921,0.23771,-0.4,0.25,787.607,2.79921e+07,0.90353,0.0953674,0.660718,0.00281141,-0.643855,1,-0.169541,nan,nan,nan,nan,-0.0302611,-0.166217,-0.037983,nan,-0.260722,0,-0.440843,-0.562368,nan,-1.46307,-0.556395,-0.722647,1.57127,0.611765,-1.39247,-0.0401176,1.11544,nan
2279,-12.6414,981.75,-0.00760084,0.625,0.0416667,0.0922499,0.841089,0.276249,-0.0106929,-0.726159,8.88889e-05,0.012817,0.233815,17212.1,0.480607,0.233309,-0.4,0.25,788.322,2.80044e+07,0.85521,0.0967831,0.642293,0.00287425,-0.635066,0.98175,-0.176038,nan,nan,nan,nan,-0.0325611,-0.182575,-0.0392252,nan,-0.25792,0,-0.431797,-0.579506,nan,-1.46837,-0.556284,-0.703313,1.52536,0.65575,-1.357,-0.0365,1.09531,-0.5
2280,-5.44305,1000,-0.00977595,0.375,0,0.090578,0.853683,0.333095,-0.0104238,-0.731923,8.88889e-05,0.0146349,0.233731,14963,0.489713,0.331515,-0.4,0.25,789.145,2.80166e+07,1.03632,0.101869,0.678369,0.00213248,-0.641165,1,-0.142733,nan,nan,nan,nan,-0.0250787,-0.145245,-0.0300536,nan,-0.257336,0,-0.445653,-0.566928,nan,-1.06838,-0.543828,-0.689667,1.57961,0.475111,-1.40089,-0.0344444,0.845833,nan
2281,-16.6767,923,-0.0102412,0.458333,0.0416667,0.0932313,0.847544,0.240392,-0.0115053,-0.736956,8.88889e-05,0.0116291,0.233601,13187.6,0.590021,0.341764,-0.4,0.25,790.078,2.80289e+07,0.784728,0.086297,0.611445,0.00280936,-0.603568,0.923,-0.170167,nan,nan,nan,nan,-0.0301244,-0.167937,-0.0373247,nan,-0.242066,0,-0.402263,-0.550157,nan,-1.50596,-0.52618,-0.6875,1.4338,0.597667,-1.29933,-0.0385,1.02917,-0.5
2282,-8.34559,1000,-0.007162,0.416667,0,0.0931173,0.849,0.31954,-0.00913095,-0.742636,8.88889e-05,0.0175759,0.233558,13101.6,0.595491,0.342411,-0.4,0.25,791.018,2.80412e+07,0.909812,0.0938593,0.671743,0.00230825,-0.646149,1,-0.13422,nan,nan,nan,nan,-0.0290424,-0.166239,-0.0313105,nan,-0.260606,0,-0.444931,-0.571718,nan,-1.16773,-0.563213,-0.7152,1.56761,0.4828,-1.3928,-0.031,1.00875,nan
2283,-6.32248,943.125,-0.0112121,0.583333,0.0833333,0.0954118,0.852298,0.345862,-0.00994128,-0.74474,8.88889e-05,0.0139693,0.233529,14365.5,0.587905,0.267479,-0.4,0.25,791.874,2.80535e+07,0.864601,0.0896932,0.635759,0.00236297,-0.618115,0.943125,-0.139363,nan,nan,nan,nan,-0.0300508,-0.169724,-0.0333836,nan,-0.24974,0,-0.411737,-0.565386,nan,-1.1583,-0.545202,-0.680063,1.46512,0.52325,-1.328,-0.027375,1.17891,-0.5
2284,-8.68517,999.789,-0.0112154,0.75,0.0416667,0.0935385,0.845962,0.257358,-0.0114186,-0.748414,8.88889e-05,0.0140896,0.233433,15979.2,0.51706,0.25194,-0.4,0.25,792.645,2.80658e+07,0.929883,0.101833,0.68629,0.00262814,-0.634556,0.999789,-0.163463,nan,nan,nan,nan,-0.0251184,-0.134603,-0.03424,nan,-0.257279,0,-0.443655,-0.561533,nan,-1.26981,-0.541282,-0.669632,1.59886,0.556211,-1.38884,-0.0370526,0.877632,-0.5
2285,-9.04028,1000,-0.00513186,0.375,0,0.0910291,0.841673,0.333823,-0.010405,-0.754811,8.88889e-05,0.0171435,0.233336,15839.5,0.485649,0.290135,-0.4,0.25,793.422,2.80781e+07,0.816089,0.0991175,0.666575,0.00253867,-0.648611,1,-0.153489,nan,nan,nan,nan,-0.032447,-0.186673,-0.0375244,nan,-0.262981,0,-0.43867,-0.588332,nan,-1.32608,-0.574308,-0.728333,1.54978,0.553333,-1.40578,-0.034,1.27778,nan
2286,-14.4068,948.429,-0.00914069,0.5,0.0833333,0.0940208,0.844204,0.257556,-0.0104494,-0.760606,8.88889e-05,0.015607,0.233235,11974.9,0.617087,0.409057,-0.4,0.25,794.449,2.80904e+07,0.86725,0.098413,0.641025,0.00299469,-0.606073,0.948429,-0.1797,nan,nan,nan,nan,-0.0285541,-0.15337,-0.0364769,nan,-0.245461,0,-0.422818,-0.528713,nan,-1.52538,-0.514533,-0.658929,1.49145,0.639714,-1.29029,-0.0434286,0.895536,-0.5
2287,-10.227,1000,-0.00602475,0.333333,0,0.0910299,0.82423,0.374404,-0.0108518,-0.766312,8.88889e-05,0.0131938,0.233171,13476.8,0.585873,0.325913,-0.4,0.25,795.363,2.81027e+07,0.90316,0.087255,0.656164,0.00226843,-0.656903,1,-0.1507,nan,nan,nan,nan,-0.0356094,-0.206598,-0.0394453,nan,-0.26415,0,-0.436455,-0.605547,nan,-1.44133,-0.581614,-0.723375,1.53928,0.5565,-1.4335,-0.037,1.35625,nan
2288,-18.8768,1000,-0.00625158,0.333333,0,0.0869737,0.837023,0.329001,-0.0102222,-0.770241,8.88889e-05,0.0161878,0.233123,13922.1,0.565497,0.317128,-0.4,0.25,796.247,2.81149e+07,0.853156,0.0880621,0.65879,0.00362588,-0.638355,1,-0.219425,nan,nan,nan,nan,-0.0304739,-0.152177,-0.0427735,nan,-0.259185,0,-0.443469,-0.571273,nan,-1.75129,-0.549875,-0.714,1.55976,0.752,-1.386,-0.0525,0.951563,nan
2289,-5.3841,1000,-0.00371688,0.416667,0,0.0892366,0.819323,0.293132,-0.0111296,-0.775024,8.88889e-05,0.0191492,0.232996,15879.3,0.53145,0.24239,-0.4,0.25,797.022,2.81272e+07,1.02817,0.10015,0.694301,0.00298714,-0.641441,1,-0.18888,nan,nan,nan,nan,-0.0270028,-0.148402,-0.0362895,nan,-0.255368,0,-0.444206,-0.554336,nan,-1.29488,-0.539101,-0.6888,1.59274,0.6176,-1.3632,-0.042,0.91875,nan
2290,-8.88396,952.071,-0.00852316,0.541667,0.0416667,0.09139,0.832719,0.306984,-0.0104859,-0.781818,8.88889e-05,0.0154537,0.232914,16951.3,0.485532,0.239368,-0.4,0.25,797.748,2.81395e+07,0.80506,0.087306,0.627982,0.00199024,-0.632226,0.952071,-0.1366,nan,nan,nan,nan,-0.0325465,-0.187289,-0.0346368,nan,-0.252542,0,-0.414686,-0.575314,nan,-1.26927,-0.557748,-0.713786,1.45093,0.525143,-1.34914,-0.0308571,1.32768,-0.5
2291,-11.0064,955.333,-0.00859938,0.208333,0.0416667,0.090089,0.836558,0.354822,-0.00940076,-0.784798,5.92593e-05,0.0217632,0.23289,16841.1,0.489169,0.240473,-0.4,0.25,798.479,2.81518e+07,0.870491,0.105236,0.666717,0.00272465,-0.615558,0.955333,-0.153733,nan,nan,nan,nan,-0.0288436,-0.15754,-0.0341018,nan,-0.246984,0,-0.427822,-0.552592,nan,-1.35643,-0.523995,-0.683,1.51395,0.529333,-1.37333,-0.036,1.07917,-0.5
2292,-5.45197,1000,-0.0089942,0.375,0,0.0906793,0.849531,0.25912,-0.00919555,-0.786759,5.92593e-05,0.00913765,0.232854,15184.3,0.481676,0.327583,-0.4,0.25,799.29,2.81641e+07,0.989602,0.101555,0.676043,0.00270363,-0.638721,1,-0.180933,nan,nan,nan,nan,-0.0300452,-0.168078,-0.0384043,nan,-0.258208,-0.000222222,-0.444167,-0.565663,nan,-1.26842,-0.551344,-0.719,1.58226,0.639556,-1.38178,-0.0471111,1.02778,nan
2293,-14.6697,1000,-0.00926633,0.333333,0,0.0905454,0.829011,0.250319,-0.0086736,-0.790021,8.88889e-05,0.00367006,0.232789,12984.3,0.592601,0.353771,-0.4,0.25,800.238,2.81764e+07,0.898219,0.106595,0.674572,0.00325256,-0.633644,1,-0.1795,nan,nan,nan,nan,-0.0251963,-0.131311,-0.0367186,nan,-0.254742,0,-0.449891,-0.55197,nan,-1.61491,-0.531555,-0.670125,1.5975,0.6305,-1.376,-0.04325,0.854688,nan
2294,-4.14607,1000,-0.00540489,0.375,0,0.0894351,0.816619,0.239588,-0.0102917,-0.794829,8.88889e-05,0.0180723,0.232724,13608.2,0.566851,0.336135,-0.4,0.25,801.142,2.81887e+07,0.995129,0.101425,0.680777,0.00236215,-0.63052,1,-0.141756,nan,nan,nan,nan,-0.0233372,-0.127912,-0.0291663,nan,-0.255216,-0.000111111,-0.446193,-0.537496,nan,-1.19778,-0.528395,-0.665333,1.6045,0.488444,-1.37289,-0.0335556,0.909722,nan
2295,-6.22378,1000,-0.00732085,0.791667,0,0.0893012,0.829687,0.260455,-0.00981354,-0.79779,8.88889e-05,0.0135458,0.232708,14519.4,0.580715,0.265601,-0.4,0.25,801.99,2.8201e+07,0.938024,0.0998987,0.685311,0.00217371,-0.647511,1,-0.136032,nan,nan,nan,nan,-0.0288585,-0.164687,-0.0326866,nan,-0.259942,0,-0.443237,-0.578622,nan,-1.30852,-0.560476,-0.707526,1.57184,0.497263,-1.404,-0.0301053,1.12763,nan
2296,1.90522,1000,-0.00891608,0.25,0,0.0907339,0.84134,0.286502,-0.00987822,-0.799816,8.88889e-05,0.0173472,0.232662,15681.5,0.543916,0.239681,-0.4,0.25,802.775,2.82132e+07,1.04918,0.108161,0.696053,0.00230406,-0.643364,1,-0.1269,nan,nan,nan,nan,-0.0273173,-0.157335,-0.0304073,nan,-0.25862,0,-0.443707,-0.559839,nan,-0.96413,-0.548306,-0.6595,1.60741,0.462667,-1.42,-0.0306667,1.03958,nan
2297,-6.103,1000,-0.00687809,0.666667,0,0.0905847,0.832708,0.239012,-0.0100218,-0.802114,8.88889e-05,0.0169021,0.23266,14826.8,0.49839,0.33038,-0.4,0.25,803.605,2.82255e+07,0.980854,0.101189,0.674443,0.00265821,-0.638935,1,-0.17185,nan,nan,nan,nan,-0.031529,-0.173297,-0.038685,nan,-0.258046,0,-0.444018,-0.57629,nan,-1.39738,-0.55054,-0.692438,1.58353,0.60825,-1.422,-0.043875,1.18281,nan
2298,-4.04291,898.429,-0.00966969,0.25,0.0416667,0.0895736,0.85083,0.340029,-0.0114825,-0.802674,5.92593e-05,0.0249485,0.232636,13125.4,0.591167,0.345033,-0.4,0.25,804.542,2.82378e+07,0.822998,0.0976161,0.599913,0.00262056,-0.575861,0.898429,-0.148429,nan,nan,nan,nan,-0.0288413,-0.15091,-0.032518,nan,-0.234203,0,-0.394673,-0.516697,nan,-1.11782,-0.499935,-0.626143,1.39445,0.562286,-1.26229,-0.0314286,1.11071,-0.5
2299,-6.5252,993.412,-0.00810787,0.666667,0.0416667,0.0882738,0.850557,0.263238,-0.0090216,-0.804721,5.92593e-05,0.00708787,0.232587,13584.9,0.57609,0.328442,-0.4,0.25,805.448,2.82501e+07,1.00634,0.10088,0.689571,0.00241672,-0.635359,0.993412,-0.156224,nan,nan,nan,nan,-0.0274869,-0.147772,-0.0334102,nan,-0.255868,0,-0.443291,-0.559705,nan,-1.32412,-0.536791,-0.662294,1.57168,0.550353,-1.36188,-0.0378824,0.970588,-0.5
2300,-7.55503,969.688,-0.00621952,0.625,0.0416667,0.0876598,0.855995,0.260757,-0.00973207,-0.807748,5.92593e-05,0.014226,0.232563,15043.1,0.559105,0.257749,-0.4,0.25,806.267,2.82624e+07,0.9423,0.101115,0.661741,0.00254772,-0.625484,0.969687,-0.176737,nan,nan,nan,nan,-0.0306993,-0.171086,-0.0379682,nan,-0.25159,0,-0.431657,-0.557563,nan,-1.36942,-0.538426,-0.659063,1.50383,0.63575,-1.34475,-0.040125,1.07109,-0.5
2301,-7.34468,973.059,-0.0055779,0.666667,0.0416667,0.0892526,0.836032,0.293698,-0.00963089,-0.808837,5.92593e-05,0.00607489,0.232537,16278.9,0.493992,0.260848,-0.4,0.25,808.728,2.82747e+07,0.953604,0.0974627,0.663819,0.00251888,-0.623074,0.973059,-0.160459,nan,nan,nan,nan,-0.0281179,-0.152892,-0.0344811,nan,-0.251181,0,-0.432361,-0.536366,nan,-1.32411,-0.534982,-0.644647,1.54839,0.567765,-1.35882,-0.0394118,0.976471,-0.5
2302,-10.7068,963.286,-0.00807649,0.541667,0.0416667,0.0885582,0.855387,0.246091,-0.00919059,-0.811444,5.92593e-05,0.0137201,0.232512,17249,0.480769,0.23162,-0.4,0.25,809.441,2.8287e+07,0.916606,0.100052,0.664358,0.00246319,-0.616149,0.963286,-0.158229,nan,nan,nan,nan,-0.026335,-0.143389,-0.0318006,nan,-0.247557,0,-0.428359,-0.53252,nan,-1.28124,-0.520403,-0.660214,1.54281,0.533143,-1.336,-0.0401429,0.8,-0.5
2303,-10.2469,990.9,-0.00667983,0.375,0.0416667,0.0893576,0.834468,0.295705,-0.00950106,-0.814097,5.92593e-05,0.012362,0.232467,17107.4,0.480957,0.23733,-0.4,0.25,810.161,2.82993e+07,1.08034,0.105435,0.692732,0.00337387,-0.619197,0.9909,-0.1931,nan,nan,nan,nan,-0.0237024,-0.119361,-0.0362154,nan,-0.25007,0,-0.445308,-0.525993,nan,-1.43282,-0.514044,-0.6519,1.60118,0.6324,-1.3612,-0.0458,0.65,-0.5
2304,-2.021,1000,-0.0043011,0.375,0,0.0901687,0.843842,0.331342,-0.00932345,-0.817273,5.92593e-05,0.0116889,0.232419,16775.6,0.495518,0.236976,-0.4,0.25,810.894,2.83116e+07,1.10524,0.100376,0.696143,0.00225366,-0.637387,1,-0.145578,nan,nan,nan,nan,-0.0263946,-0.142988,-0.0318757,nan,-0.255326,0,-0.446164,-0.552757,nan,-1.11553,-0.536575,-0.659333,1.6058,0.522222,-1.41556,-0.0328889,0.865278,nan
2305,0.968526,1000,-0.00399402,0.375,0,0.0867481,0.828556,0.352031,-0.00950016,-0.820524,5.92593e-05,0.0103987,0.232373,17164.3,0.475844,0.24006,-0.4,0.25,811.612,2.83238e+07,1.06306,0.102603,0.7063,0.00212262,-0.644982,1,-0.140111,nan,nan,nan,nan,-0.0276063,-0.156026,-0.0323015,nan,-0.259158,0,-0.446161,-0.571891,nan,-1.18138,-0.545773,-0.635,1.56323,0.513778,-1.34933,-0.0282222,1.11528,nan
2306,-8.10974,972.714,-0.00541451,0.25,0.0416667,0.0895933,0.845224,0.310548,-0.00967653,-0.824028,5.92593e-05,0.0088265,0.232307,17156.3,0.481905,0.234332,-0.4,0.25,812.329,2.83361e+07,0.996626,0.10783,0.684419,0.00241489,-0.606333,0.972714,-0.141914,nan,nan,nan,nan,-0.0194194,-0.103903,-0.0258763,nan,-0.245635,-0.000142857,-0.436191,-0.508512,nan,-1.27347,-0.502707,-0.664286,1.57276,0.442857,-1.34229,-0.0374286,0.6125,-0.5
2307,-14.8831,938.077,-0.00530814,0.5,0.0416667,0.088963,0.847936,0.316247,-0.0099583,-0.828772,5.92593e-05,0.0128763,0.232216,15279.3,0.477443,0.326784,-0.4,0.25,813.135,2.83484e+07,0.881735,0.0987152,0.623807,0.00315165,-0.596825,0.938077,-0.178231,nan,nan,nan,nan,-0.0251144,-0.134635,-0.0349789,nan,-0.24075,0,-0.415921,-0.51086,nan,-1.45387,-0.505304,-0.664154,1.48462,0.604923,-1.28462,-0.0396923,0.744231,-0.5
2308,-9.82452,1000,-0.00861154,0.5,0,0.0922178,0.840662,0.288229,-0.00884222,-0.833121,5.92593e-05,0.0147077,0.232166,12493.8,0.602147,0.381381,-0.4,0.25,814.12,2.83607e+07,0.881893,0.101689,0.663354,0.00300124,-0.646644,1,-0.1893,nan,nan,nan,nan,-0.0335056,-0.188497,-0.0412484,nan,-0.261446,0,-0.442293,-0.58665,nan,-1.55537,-0.556987,-0.71975,1.54711,0.693333,-1.38267,-0.0418333,1.26458,nan
2309,-12.9943,1000,-0.00648339,0.458333,0,0.0911295,0.841684,0.254761,-0.00804774,-0.836431,5.92593e-05,0.0108097,0.232069,13171.3,0.590612,0.342324,-0.4,0.25,815.054,2.8373e+07,0.933912,0.0979488,0.692055,0.00306686,-0.632824,1,-0.205636,nan,nan,nan,nan,-0.0277985,-0.14234,-0.0387507,nan,-0.254992,0,-0.447023,-0.539631,nan,-1.8293,-0.530401,-0.678818,1.58461,0.678909,-1.37636,-0.0503636,0.947727,nan
2310,-10.4079,1000,-0.00706651,0.291667,0,0.0940109,0.852005,0.31113,-0.00968657,-0.84189,5.92593e-05,0.0118554,0.232009,13881.7,0.567994,0.317202,-0.4,0.25,815.941,2.83853e+07,0.875172,0.0972507,0.686785,0.0030012,-0.638206,1,-0.1906,nan,nan,nan,nan,-0.0290083,-0.152779,-0.0373389,nan,-0.257616,0,-0.443947,-0.559123,nan,-1.46668,-0.537298,-0.688714,1.55392,0.653714,-1.388,-0.042,1.04107,nan
2311,-8.86445,1000,-0.0101077,0.5,0,0.0893914,0.851586,0.257372,-0.0089314,-0.844668,5.92593e-05,0.010429,0.231978,14505.2,0.540136,0.307006,-0.4,0.25,816.789,2.83976e+07,0.942485,0.0955454,0.677343,0.00287526,-0.638566,1,-0.193617,nan,nan,nan,nan,-0.0299982,-0.164562,-0.0398694,nan,-0.258479,0,-0.441284,-0.553341,nan,-1.45078,-0.552288,-0.6895,1.56735,0.651,-1.388,-0.0451667,1.06563,nan
2312,-9.38061,1000,-0.00709983,0.625,0,0.0908072,0.860397,0.276357,-0.0096503,-0.847265,5.92593e-05,0.0150437,0.231935,13357.8,0.567235,0.352675,-0.4,0.25,817.711,2.84099e+07,0.964121,0.102661,0.692149,0.00287286,-0.62866,1,-0.172947,nan,nan,nan,nan,-0.0254679,-0.135751,-0.0344087,nan,-0.255114,0,-0.44568,-0.549301,nan,-1.38914,-0.533202,-0.6614,1.58874,0.576267,-1.3752,-0.0404,0.850833,nan
2313,-7.29064,1000,-0.0100116,0.833333,0,0.0926158,0.849707,0.231305,-0.010487,-0.850227,5.92593e-05,0.0135076,0.231888,13365.8,0.578716,0.340642,-0.4,0.25,818.632,2.84221e+07,0.976282,0.098385,0.681751,0.00263916,-0.635972,1,-0.15144,nan,nan,nan,nan,-0.0265852,-0.146576,-0.0325324,nan,-0.256711,-5e-05,-0.444061,-0.56135,nan,-1.25953,-0.542553,-0.7113,1.57792,0.5246,-1.3872,-0.0365,0.96625,nan
2314,-7.67552,1000,-0.00526014,0.375,0,0.0915755,0.840454,0.297844,-0.0079767,-0.852083,5.92593e-05,0.0142878,0.231873,13010.8,0.595626,0.348818,-0.4,0.25,819.578,2.84344e+07,1.00647,0.105481,0.682661,0.00267933,-0.633878,1,-0.163311,nan,nan,nan,nan,-0.0270208,-0.154357,-0.0338578,nan,-0.256943,0,-0.44581,-0.560988,nan,-1.39186,-0.542645,-0.665,1.5991,0.567111,-1.37467,-0.0344444,0.9375,nan
2315,-8.8709,1000,-0.00676584,0.583333,0,0.092882,0.852196,0.254019,-0.00823649,-0.853241,5.92593e-05,0.00873046,0.23186,15033,0.534932,0.282467,-0.4,0.25,820.397,2.84467e+07,1.00616,0.101198,0.70218,0.00304496,-0.632415,1,-0.1955,nan,nan,nan,nan,-0.0273814,-0.148785,-0.038116,nan,-0.25509,0,-0.445444,-0.546288,nan,-1.53228,-0.53194,-0.663429,1.56447,0.651714,-1.37429,-0.0474286,0.966071,nan
2316,-8.45953,960.65,-0.00770315,0.791667,0.0416667,0.0886342,0.842193,0.295499,-0.00952495,-0.855266,5.92593e-05,0.013102,0.231842,13750.5,0.561891,0.331751,-0.4,0.25,821.292,2.8459e+07,0.833579,0.0877031,0.634421,0.00298728,-0.628083,0.96065,-0.18041,nan,nan,nan,nan,-0.0352165,-0.194674,-0.0423712,nan,-0.253573,0,-0.420325,-0.576086,nan,-1.47582,-0.54931,-0.73005,1.46305,0.6806,-1.3082,-0.0456,1.37875,-0.5
2317,-8.06524,1000,-0.00673017,1.16667,0,0.0896893,0.855838,0.41794,-0.00968349,-0.857022,5.92593e-05,0.0122227,0.231828,13710,0.566613,0.329668,-0.4,0.25,822.19,2.84713e+07,0.96608,0.100941,0.688393,0.00287994,-0.634769,1,-0.1716,nan,nan,nan,nan,-0.0285279,-0.153012,-0.0364367,nan,-0.257243,0,-0.443662,-0.555518,nan,-1.41722,-0.546317,-0.699536,1.56703,0.601,-1.39457,-0.0417857,1,nan
