iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/no_progress,Episode_Reward/joint_vel,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence,Episode_Reward/termination
3297,-37.596,740.733,-0.04582,0.291667,0.333333,0.0911762,0.920028,0.24415,-0.00954199,1.49182,5.92593e-05,0.0143909,0.275334,16943.4,0.484406,0.240831,-0.4,0.25,257.308,4.05135e+07,0.732806,0.0530475,0.444557,0.00147114,-0.629861,0.740733,-0.34514,nan,nan,nan,nan,-0.0192758,-0.084368,-0.0307696,nan,-0.207753,0,-0.354469,-0.497066,nan,-0.969108,-0.468305,-0.5366,1.14676,0.468533,-1.0792,-0.0404,-0.00333333,-0.5
3298,-42.268,953.933,-0.042233,0.541667,0.0833333,0.0928128,0.923437,0.305488,-0.00899763,1.48821,5.92593e-05,0.00522276,0.275263,16467.4,0.500287,0.245913,-0.4,0.25,258.055,4.05258e+07,0.859279,0.0750738,0.634528,0.00202613,-0.804615,0.953933,-0.42242,nan,nan,nan,nan,-0.0218411,-0.0957809,-0.0375851,nan,-0.266984,-0.0002,-0.452682,-0.625118,nan,-1.19944,-0.595674,-0.6896,1.48683,0.576267,-1.37253,-0.0452,-0.005,-0.5
3299,-37.8245,943.154,-0.0403817,0.5,0.0416667,0.0935489,0.90977,0.312806,-0.0106967,1.48419,5.92593e-05,0.0115247,0.275153,13174.5,0.574306,0.358402,-0.4,0.25,258.99,4.05381e+07,0.876495,0.0685388,0.559315,0.00157949,-0.788877,0.943154,-0.393454,nan,nan,nan,nan,-0.0224524,-0.104724,-0.0363817,nan,-0.263686,0,-0.452615,-0.607292,nan,-1.03699,-0.589414,-0.644077,1.47315,0.554769,-1.36985,-0.044,0.0240385,-0.5
3300,-37.4622,807.647,-0.0442298,0.541667,0.166667,0.0903934,0.910065,0.272693,-0.0104054,1.47956,5.92593e-05,0.00624965,0.275082,13418.7,0.588096,0.327641,-0.4,0.25,259.907,4.05504e+07,0.746711,0.0661238,0.4631,0.00153804,-0.679627,0.807647,-0.359741,nan,nan,nan,nan,-0.0198664,-0.087722,-0.0325357,nan,-0.226122,-5.88235e-05,-0.386035,-0.544135,nan,-0.972912,-0.51066,-0.574412,1.25965,0.480471,-1.16376,-0.0422353,0.0191176,-0.5
3301,-38.3791,863.471,-0.0442691,0.583333,0.125,0.0945645,0.917936,0.249826,-0.010209,1.47677,5.92593e-05,0.012456,0.275023,13185.9,0.609997,0.321909,-0.4,0.25,262.608,4.05627e+07,0.775323,0.0739327,0.50977,0.00178608,-0.727801,0.863471,-0.406624,nan,nan,nan,nan,-0.0207122,-0.0920477,-0.0370996,nan,-0.241301,-0.000176471,-0.417705,-0.558737,nan,-1.09698,-0.541939,-0.603353,1.36932,0.547529,-1.252,-0.0450588,0.00514706,-0.5
3302,-41.3861,987,-0.0408163,0.416667,0.0416667,0.0920238,0.898794,0.319183,-0.0101175,1.47353,5.92593e-05,0.0154027,0.274957,13905,0.559648,0.324063,-0.4,0.25,263.493,4.0575e+07,0.874864,0.0820331,0.606209,0.0012921,-0.82834,0.987,-0.3557,nan,nan,nan,nan,-0.0213338,-0.100437,-0.0322719,nan,-0.275342,-9.09091e-05,-0.474522,-0.64238,nan,-1.07049,-0.613924,-0.688909,1.54653,0.472,-1.45236,-0.0456364,0.00795455,-0.5
3303,-32.7002,922.4,-0.0438951,0.5,0.125,0.089944,0.923706,0.343795,-0.00935862,1.46996,5.92593e-05,0.0145871,0.27487,13185.7,0.614341,0.317576,-0.4,0.25,264.427,4.05873e+07,0.889317,0.0667365,0.620319,0.00156817,-0.772118,0.9224,-0.324133,nan,nan,nan,nan,-0.016741,-0.0723933,-0.0284605,nan,-0.25727,-0.000133333,-0.438089,-0.604088,nan,-0.906185,-0.574688,-0.6358,1.46767,0.452,-1.34933,-0.036,0,-0.5
3304,-33.9946,803.167,-0.0462575,0.333333,0.166667,0.0906621,0.900844,0.30595,-0.00922266,1.46684,5.92593e-05,0.0165768,0.274853,14434.2,0.53749,0.31382,-0.4,0.25,265.279,4.05996e+07,0.786197,0.0649471,0.490243,0.00158145,-0.67973,0.803167,-0.351908,nan,nan,nan,nan,-0.0196368,-0.0815701,-0.03237,nan,-0.223357,0,-0.385656,-0.517125,nan,-0.838664,-0.500917,-0.5725,1.27648,0.48,-1.18067,-0.037,-0.0145833,-0.5
3305,-46.9179,919.929,-0.0448612,0.416667,0.166667,0.0897697,0.922719,0.255064,-0.00921313,1.46615,5.92593e-05,0.00927831,0.274825,13476.9,0.571845,0.339937,-0.4,0.25,266.192,4.06118e+07,0.785685,0.0646399,0.513085,0.00177554,-0.776293,0.919929,-0.46145,nan,nan,nan,nan,-0.0241731,-0.10326,-0.0414215,nan,-0.257742,-0.000142857,-0.440618,-0.601086,nan,-1.203,-0.579959,-0.665143,1.42127,0.639714,-1.33743,-0.0574286,-9.91271e-19,-0.5
3306,-39.3027,782.917,-0.0445592,0.333333,0.166667,0.089759,0.917512,0.376114,-0.00951978,1.46326,5.92593e-05,0.0142832,0.274735,13535.3,0.555383,0.352463,-0.4,0.25,267.102,4.06241e+07,0.697845,0.0531007,0.471659,0.00181062,-0.662027,0.782917,-0.380625,nan,nan,nan,nan,-0.0204963,-0.0883666,-0.0349219,nan,-0.219891,0,-0.373913,-0.52372,nan,-0.983506,-0.498653,-0.6035,1.22874,0.521,-1.144,-0.0406667,0.01875,-0.5
3307,-36.3005,710.333,-0.0430471,0.125,0.125,0.0920616,0.909076,0.33113,-0.0109523,1.45953,5.92593e-05,0.0157643,0.274671,14166.4,0.578937,0.288466,-0.4,0.25,267.971,4.06364e+07,0.609754,0.0544331,0.383851,0.00135247,-0.595046,0.710333,-0.348517,nan,nan,nan,nan,-0.0217319,-0.0959023,-0.0313881,nan,-0.198129,0,-0.343535,-0.456922,nan,-0.790077,-0.445085,-0.512,1.09425,0.476667,-1.06267,-0.0363333,0.0416667,-0.5
3308,-35.5073,844.158,-0.0445116,0.541667,0.25,0.0914008,0.91529,0.286532,-0.0100297,1.45685,5.92593e-05,0.0113006,0.274602,13943.7,0.546901,0.334354,-0.4,0.25,268.854,4.06487e+07,0.819711,0.0655275,0.51744,0.00148866,-0.707145,0.844158,-0.348426,nan,nan,nan,nan,-0.0185861,-0.0810537,-0.031398,nan,-0.235271,0,-0.405052,-0.551118,nan,-0.920035,-0.526103,-0.578684,1.33189,0.471579,-1.22632,-0.0381053,-0.00197368,-0.5
3309,-41.9628,842.375,-0.0426925,0.25,0.0833333,0.0896898,0.926338,0.320302,-0.0091836,1.45386,5.92593e-05,0.011523,0.274552,13421.1,0.57042,0.345152,-0.4,0.25,269.771,4.0661e+07,0.762772,0.0680171,0.511383,0.00173651,-0.710166,0.842375,-0.417212,nan,nan,nan,nan,-0.0236399,-0.106893,-0.0372509,nan,-0.237233,0,-0.402259,-0.549716,nan,-1.1933,-0.532739,-0.572625,1.31017,0.582,-1.199,-0.04925,-0.0203125,-0.5
3310,-38.5786,762.167,-0.0455667,0.291667,0.208333,0.0895019,0.924212,0.304829,-0.0100148,1.45176,5.92593e-05,0.00952898,0.27452,13507.7,0.588279,0.321426,-0.4,0.25,270.682,4.06733e+07,0.685572,0.055337,0.430576,0.00165567,-0.6421,0.762167,-0.365342,nan,nan,nan,nan,-0.0232418,-0.103311,-0.0338651,nan,-0.213032,0,-0.364639,-0.511014,nan,-0.934699,-0.481829,-0.5495,1.166,0.521,-1.10167,-0.0395,0.0208333,-0.5
3311,-41.2408,819.2,-0.0478313,0.208333,0.208333,0.0930863,0.914954,0.290488,-0.00901694,1.4497,5.92593e-05,0.00627132,0.274455,14825.4,0.573377,0.255469,-0.4,0.25,271.512,4.06856e+07,0.788131,0.0574854,0.498096,0.00151491,-0.69388,0.8192,-0.34898,nan,nan,nan,nan,-0.0221257,-0.0991624,-0.032328,nan,-0.230004,-0.0003,-0.391618,-0.545704,nan,-1.0201,-0.52002,-0.5853,1.27891,0.4696,-1.2152,-0.039,0.01875,-0.5
3312,-34.2518,765.9,-0.046868,0.208333,0.208333,0.0920244,0.925329,0.262955,-0.0105314,1.44656,5.92593e-05,0.0189933,0.274407,13509.7,0.550783,0.358785,-0.4,0.25,272.423,4.06979e+07,0.759764,0.0577188,0.459879,0.00133584,-0.639591,0.7659,-0.34313,nan,nan,nan,nan,-0.0192279,-0.0857302,-0.0295773,nan,-0.214002,-0.0016,-0.363735,-0.508474,nan,-0.847847,-0.484342,-0.5304,1.19634,0.4492,-1.1244,-0.0392,-0.00625,-0.5
3313,-35.859,855.333,-0.0428041,0.25,0.125,0.0930782,0.919823,0.290915,-0.00954132,1.44367,5.92593e-05,0.00935875,0.274325,13695.4,0.559311,0.337924,-0.4,0.25,273.321,4.07101e+07,0.805829,0.0684037,0.51322,0.00143506,-0.721033,0.855333,-0.353767,nan,nan,nan,nan,-0.0203104,-0.090478,-0.0320555,nan,-0.237847,0,-0.411977,-0.558973,nan,-0.790875,-0.532969,-0.634667,1.34067,0.455111,-1.26133,-0.0422222,0.0222222,-0.5
3314,-37.2829,836.833,-0.0432221,0.375,0.125,0.0920039,0.930799,0.38902,-0.0101901,1.43993,5.92593e-05,0.0109416,0.274272,12395.3,0.568702,0.422638,-0.4,0.25,274.314,4.07224e+07,0.755535,0.0660067,0.524762,0.00173003,-0.703834,0.836833,-0.361425,nan,nan,nan,nan,-0.0231175,-0.102958,-0.0345957,nan,-0.234012,0,-0.40041,-0.550082,nan,-0.896425,-0.532223,-0.5955,1.28899,0.509333,-1.243,-0.0385,-0.00625,-0.5
3315,-42.3134,795.077,-0.0443667,0.25,0.291667,0.0914274,0.914705,0.425856,-0.00962227,1.43806,5.92593e-05,0.011411,0.274239,12864,0.664457,0.290769,-0.4,0.25,275.272,4.07347e+07,0.747826,0.0620945,0.453132,0.00138451,-0.664976,0.795077,-0.353631,nan,nan,nan,nan,-0.0209793,-0.0884234,-0.0317323,nan,-0.222429,0,-0.38067,-0.530611,nan,-1.04012,-0.501676,-0.561231,1.23961,0.481538,-1.18215,-0.0407692,-0.00769231,-0.5
3316,-32.5635,731.143,-0.0433924,0.166667,0.125,0.0925366,0.90061,0.300114,-0.00980148,1.43618,5.92593e-05,0.00871153,0.274177,13368.1,0.569381,0.349823,-0.4,0.25,276.192,4.0747e+07,0.704948,0.0588498,0.459827,0.00113829,-0.611337,0.731143,-0.268643,nan,nan,nan,nan,-0.0165335,-0.0756366,-0.0250332,nan,-0.204033,0,-0.348097,-0.48522,nan,-0.746748,-0.464748,-0.528429,1.15388,0.357143,-1.10686,-0.0262857,0.0267857,-0.5
3317,-34.673,941.273,-0.0425195,0.375,0.0833333,0.0908866,0.916193,0.251687,-0.00986789,1.43324,5.92593e-05,0.0128417,0.274137,13154,0.575054,0.359114,-0.4,0.25,277.128,4.07593e+07,0.929013,0.073338,0.596117,0.0012546,-0.778219,0.941273,-0.335927,nan,nan,nan,nan,-0.0187902,-0.0892098,-0.03051,nan,-0.26147,0,-0.451109,-0.602892,nan,-0.878274,-0.578435,-0.658636,1.48028,0.440364,-1.39636,-0.0427273,0.0181818,-0.5
3318,-34.0167,846.071,-0.0435355,0.416667,0.166667,0.0911574,0.925381,0.28785,-0.00996485,1.43178,5.92593e-05,0.00672729,0.274123,12489.8,0.59609,0.387754,-0.4,0.25,278.113,4.07716e+07,0.79346,0.0646601,0.531789,0.00148778,-0.704314,0.846071,-0.354271,nan,nan,nan,nan,-0.0179229,-0.0792611,-0.0320424,nan,-0.236163,-7.14286e-05,-0.400307,-0.548905,nan,-0.841193,-0.53143,-0.596357,1.33219,0.482,-1.218,-0.0395714,-0.00982143,-0.5
3319,-37.5477,798.316,-0.048355,0.458333,0.333333,0.092249,0.922008,0.323652,-0.0105072,1.43005,5.92593e-05,0.0167878,0.274065,14011.8,0.557691,0.319286,-0.4,0.25,278.991,4.07839e+07,0.729438,0.0633855,0.478406,0.0015803,-0.672157,0.798316,-0.366147,nan,nan,nan,nan,-0.0207376,-0.0890206,-0.0317802,nan,-0.223094,-0.000684211,-0.382841,-0.519812,nan,-0.971287,-0.49626,-0.568895,1.24211,0.501895,-1.16168,-0.0425263,0.0138158,-0.5
3320,-39.3866,891.786,-0.0455925,0.458333,0.125,0.0935174,0.910153,0.291658,-0.0100982,1.42665,5.92593e-05,0.0109533,0.274003,12349.1,0.61265,0.382402,-0.4,0.25,279.988,4.07962e+07,0.802082,0.0674832,0.557007,0.00176884,-0.744071,0.891786,-0.396221,nan,nan,nan,nan,-0.0229321,-0.101019,-0.0366162,nan,-0.248661,0,-0.427959,-0.574111,nan,-1.01419,-0.560232,-0.639214,1.3722,0.544857,-1.294,-0.0472857,0.00714286,-0.5
3321,-40.0308,842.125,-0.0458337,0.416667,0.25,0.0926501,0.918046,0.271858,-0.0105518,1.42353,5.92593e-05,0.0166492,0.273936,12856,0.601219,0.354599,-0.4,0.25,280.946,4.08084e+07,0.771743,0.0641587,0.532389,0.00158687,-0.707088,0.842125,-0.355269,nan,nan,nan,nan,-0.0228376,-0.104753,-0.0338729,nan,-0.236558,-0.00025,-0.401442,-0.560667,nan,-1.01269,-0.537839,-0.5955,1.30179,0.485,-1.21575,-0.03925,0.0109375,-0.5
3322,-34.5702,810.824,-0.0460355,0.5,0.208333,0.0906019,0.912828,0.351924,-0.010771,1.42104,5.92593e-05,0.0119509,0.273908,12678.7,0.598794,0.370387,-0.4,0.25,281.917,4.08207e+07,0.758478,0.0619895,0.513993,0.00134284,-0.674152,0.810824,-0.3004,nan,nan,nan,nan,-0.0180375,-0.0858036,-0.0271628,nan,-0.225761,0,-0.388696,-0.524946,nan,-0.866748,-0.507067,-0.562059,1.25858,0.407529,-1.18894,-0.0347059,0.0102941,-0.5
3323,-43.4907,863,-0.0448431,0.458333,0.166667,0.0895987,0.92245,0.314469,-0.00945663,1.4193,5.92593e-05,0.0109319,0.273863,13171.6,0.570307,0.362611,-0.4,0.25,282.851,4.0833e+07,0.788925,0.0652729,0.495885,0.00174774,-0.726316,0.863,-0.432007,nan,nan,nan,nan,-0.0242484,-0.10525,-0.038845,nan,-0.242287,0,-0.411685,-0.555445,nan,-1.17478,-0.546945,-0.6392,1.33142,0.591467,-1.24373,-0.0506667,0.0125,-0.5
3324,-37.1249,828.222,-0.0436043,0.25,0.125,0.0898588,0.904616,0.272877,-0.00964437,1.41609,5.92593e-05,0.0107153,0.273786,13566.3,0.590011,0.315766,-0.4,0.25,283.759,4.08453e+07,0.728421,0.0665235,0.462132,0.00157954,-0.689295,0.828222,-0.388922,nan,nan,nan,nan,-0.022327,-0.0958304,-0.0351827,nan,-0.229403,0,-0.399245,-0.521236,nan,-0.87442,-0.516291,-0.582,1.30692,0.520444,-1.22267,-0.0408889,0.0138889,-0.5
3325,-33.2663,812.75,-0.0421282,0.25,0.0833333,0.0920506,0.905285,0.294575,-0.0106129,1.41189,5.92593e-05,0.0144393,0.273686,13975.7,0.553991,0.325251,-0.4,0.25,284.639,4.08576e+07,0.759871,0.0595554,0.489896,0.00135674,-0.676724,0.81275,-0.315237,nan,nan,nan,nan,-0.0196289,-0.0896323,-0.0291314,nan,-0.226386,0,-0.387733,-0.534472,nan,-0.856433,-0.509953,-0.564375,1.28215,0.4465,-1.1905,-0.0355,0.0453125,-0.5
3326,-37.7699,884.467,-0.0461216,0.416667,0.208333,0.0903805,0.927155,0.250112,-0.00995407,1.40664,5.92593e-05,0.00560282,0.273558,15000,0.567203,0.251995,-0.4,0.25,285.46,4.08699e+07,0.833851,0.0708211,0.530301,0.00164541,-0.735046,0.884467,-0.399687,nan,nan,nan,nan,-0.0226424,-0.102211,-0.0368834,nan,-0.247497,-0.000266667,-0.422373,-0.576743,nan,-0.936258,-0.554448,-0.6216,1.37324,0.548267,-1.2752,-0.0444,0.0108333,-0.5
3327,-37.905,862.846,-0.0470796,0.333333,0.208333,0.0919133,0.919369,0.275258,-0.0108482,1.40157,5.92593e-05,0.0161181,0.273502,12093.2,0.650656,0.365451,-0.4,0.25,286.478,4.08822e+07,0.782372,0.0650098,0.544894,0.00150738,-0.72474,0.862846,-0.357846,nan,nan,nan,nan,-0.0191653,-0.0847866,-0.032092,nan,-0.240859,0,-0.409793,-0.546521,nan,-0.932469,-0.536407,-0.605538,1.34792,0.482769,-1.26708,-0.0396923,0.00673077,-0.5
3328,-38.8606,870.947,-0.0466995,0.625,0.166667,0.092053,0.909462,0.234824,-0.00937887,1.39969,5.92593e-05,0.010181,0.273486,13568.8,0.583633,0.321975,-0.4,0.25,287.385,4.08945e+07,0.784413,0.0670342,0.517449,0.00147215,-0.731264,0.870947,-0.351279,nan,nan,nan,nan,-0.0215365,-0.0986314,-0.032036,nan,-0.242428,0,-0.419803,-0.569523,nan,-1.02218,-0.544031,-0.633316,1.3587,0.486316,-1.28358,-0.0368421,0.00855263,-0.5
3329,-32.7583,794.545,-0.0463809,0.25,0.208333,0.0931867,0.919417,0.285194,-0.0105262,1.39767,5.92593e-05,0.00930581,0.273408,13010.3,0.584203,0.360282,-0.4,0.25,288.33,4.09068e+07,0.732697,0.0585433,0.492073,0.00160687,-0.665489,0.794545,-0.364582,nan,nan,nan,nan,-0.018978,-0.0831252,-0.0335411,nan,-0.222518,-0.000454545,-0.379607,-0.51353,nan,-0.77223,-0.493776,-0.551455,1.24772,0.483273,-1.11818,-0.04,0.0363636,-0.5
3330,-43.9635,902.524,-0.0464005,0.708333,0.166667,0.0927602,0.91417,0.308729,-0.00902022,1.39352,8.88889e-05,0.00354806,0.273343,14010.6,0.588279,0.288774,-0.4,0.25,289.209,4.0919e+07,0.783934,0.0658661,0.549106,0.00186364,-0.757155,0.902524,-0.426438,nan,nan,nan,nan,-0.0235926,-0.10755,-0.0383562,nan,-0.251866,0,-0.430802,-0.592362,nan,-1.18208,-0.564001,-0.645286,1.39004,0.573143,-1.31867,-0.0497143,0.0184524,-0.5
3331,-41.9606,952.308,-0.0427372,0.416667,0.125,0.0918088,0.920856,0.292934,-0.0112441,1.39046,8.88889e-05,0.00965569,0.273291,12387.4,0.606592,0.385382,-0.4,0.25,290.203,4.09313e+07,0.87951,0.0748738,0.567769,0.00147395,-0.794481,0.952308,-0.385985,nan,nan,nan,nan,-0.0245158,-0.11832,-0.0362566,nan,-0.265253,0,-0.457235,-0.631852,nan,-1.06396,-0.599386,-0.691615,1.47471,0.545538,-1.41046,-0.0427692,0.0432692,-0.5
3332,-43.5269,791.154,-0.0456832,0.25,0.291667,0.090376,0.92497,0.245044,-0.010085,1.38773,8.88889e-05,0.0157453,0.27324,12819.4,0.604325,0.354222,-0.4,0.25,291.163,4.09436e+07,0.685362,0.0585499,0.478087,0.00166365,-0.662579,0.791154,-0.390415,nan,nan,nan,nan,-0.0249557,-0.112154,-0.0360233,nan,-0.221088,0,-0.378454,-0.536883,nan,-1.10388,-0.501726,-0.564462,1.21635,0.526769,-1.15354,-0.0452308,0.0663462,-0.5
3333,-41.7184,925,-0.0427909,0.416667,0.125,0.090808,0.920444,0.276537,-0.0108241,1.38368,8.88889e-05,0.0147827,0.273125,12638.8,0.632347,0.339897,-0.4,0.25,292.137,4.09559e+07,0.849729,0.0689771,0.582996,0.0018498,-0.774231,0.925,-0.4193,nan,nan,nan,nan,-0.024592,-0.115522,-0.0385251,nan,-0.257013,-0.000307692,-0.443249,-0.60669,nan,-1.09339,-0.577786,-0.663923,1.42729,0.571385,-1.35138,-0.0472308,0.0153846,-0.5
3334,-41.1833,981.286,-0.0448361,2,0.0416667,0.0903442,0.905361,0.235123,-0.0118271,1.37871,8.88889e-05,0.0114076,0.27306,12445.4,0.608871,0.378482,-0.4,0.25,293.126,4.09682e+07,0.922315,0.0751096,0.617859,0.00187701,-0.818023,0.981286,-0.440431,nan,nan,nan,nan,-0.0237195,-0.113272,-0.0393118,nan,-0.272366,-0.000122449,-0.469544,-0.633682,nan,-1.18981,-0.610532,-0.693735,1.5449,0.583755,-1.42661,-0.0497551,0.00484694,-0.5
3335,-38.7777,891.333,-0.0405956,0.375,0.125,0.0900092,0.908564,0.220136,-0.0111959,1.3748,8.88889e-05,0.0105559,0.272936,12535.6,0.632652,0.347594,-0.4,0.25,294.108,4.09805e+07,0.848296,0.0697092,0.512943,0.00170863,-0.737256,0.891333,-0.441733,nan,nan,nan,nan,-0.0244481,-0.107164,-0.0403293,nan,-0.24763,-0.00025,-0.431281,-0.584106,nan,-1.01907,-0.551838,-0.645,1.38736,0.601,-1.26233,-0.0473333,0.0135417,-0.5
3336,-36.6022,973,-0.0417295,0.458333,0.0416667,0.0908889,0.926929,0.261336,-0.0126443,1.36821,8.88889e-05,0.0160661,0.272828,12447.3,0.586498,0.4007,-0.4,0.25,295.097,4.09928e+07,0.939091,0.0764577,0.571469,0.00128736,-0.80337,0.973,-0.376008,nan,nan,nan,nan,-0.0191261,-0.0920747,-0.0328354,nan,-0.267886,0,-0.46914,-0.625323,nan,-0.989019,-0.58931,-0.65225,1.54309,0.495,-1.42133,-0.046,-0.00416667,-0.5
3337,-37.5948,909,-0.0426403,0.625,0.125,0.0906604,0.936573,0.309366,-0.0099398,1.36346,8.88889e-05,0.0145436,0.272736,13272,0.624984,0.300873,-0.4,0.25,296.025,4.10051e+07,0.865137,0.066833,0.562501,0.00168747,-0.755002,0.909,-0.427272,nan,nan,nan,nan,-0.0227306,-0.103973,-0.0376081,nan,-0.252735,0,-0.434284,-0.592063,nan,-1.02765,-0.564546,-0.631333,1.4271,0.577556,-1.31267,-0.0464444,0.00208333,-0.5
3338,-38.8885,821.333,-0.0420878,0.416667,0.208333,0.0894707,0.914498,0.248058,-0.0120802,1.35794,8.88889e-05,0.0143613,0.272581,13638.1,0.562481,0.338525,-0.4,0.25,296.927,4.10173e+07,0.772016,0.0602501,0.52018,0.00163592,-0.686788,0.821333,-0.374587,nan,nan,nan,nan,-0.0181277,-0.0800266,-0.0321635,nan,-0.228878,0,-0.391181,-0.530556,nan,-1.1337,-0.5051,-0.5884,1.27496,0.497067,-1.18,-0.0462667,-0.005,-0.5
3339,-45.6213,1000,-0.0370971,0.375,0,0.0874715,0.919152,0.264365,-0.0106487,1.35069,8.88889e-05,0.0168355,0.272448,13389.4,0.578259,0.339485,-0.4,0.25,297.846,4.10296e+07,0.925691,0.0746998,0.58195,0.00163174,-0.833829,1,-0.472,nan,nan,nan,nan,-0.0237536,-0.112842,-0.0414706,nan,-0.278287,0,-0.480121,-0.651025,nan,-1.27967,-0.613412,-0.745,1.52864,0.652889,-1.42222,-0.0526667,-0.0402778,nan
3340,-41.7048,1000,-0.0383705,0.333333,0,0.0869534,0.904562,0.286895,-0.011312,1.34574,8.88889e-05,0.0131694,0.272394,12975.9,0.573609,0.373374,-0.4,0.25,298.795,4.10419e+07,0.921954,0.0774017,0.623222,0.00175593,-0.82782,1,-0.43895,nan,nan,nan,nan,-0.0222076,-0.10404,-0.0391855,nan,-0.276453,-0.000125,-0.478188,-0.63647,nan,-1.20055,-0.612705,-0.6945,1.53162,0.6095,-1.457,-0.05,-0.0125,nan
3341,-29.8749,871.818,-0.0412209,0.333333,0.125,0.0887762,0.913186,0.361768,-0.0110608,1.34343,8.88889e-05,0.00971263,0.272352,12388.6,0.612404,0.379479,-0.4,0.25,299.789,4.10542e+07,0.870653,0.0652542,0.555679,0.00134681,-0.72277,0.871818,-0.325418,nan,nan,nan,nan,-0.0170028,-0.0722455,-0.0284496,nan,-0.241232,-9.09091e-05,-0.418075,-0.554502,nan,-0.723254,-0.53178,-0.600818,1.383,0.427636,-1.26545,-0.0396364,0.00795455,-0.5
3342,-38.9411,912.071,-0.0414341,0.5,0.0833333,0.0897681,0.911068,0.250814,-0.0108896,1.33947,8.88889e-05,0.00831487,0.272208,13921.9,0.626381,0.256254,-0.4,0.25,300.673,4.10665e+07,0.842043,0.0706085,0.549697,0.0016755,-0.760834,0.912071,-0.410079,nan,nan,nan,nan,-0.0226276,-0.107716,-0.036934,nan,-0.252526,-0.000214286,-0.43647,-0.587002,nan,-1.08273,-0.559863,-0.645429,1.41742,0.554286,-1.31457,-0.0457143,0.0392857,-0.5
3343,-38.8497,913.067,-0.0426064,0.458333,0.166667,0.0893573,0.902209,0.28605,-0.0115309,1.33198,8.88889e-05,0.0150545,0.272066,16407.1,0.513272,0.235671,-0.4,0.25,301.423,4.10788e+07,0.872908,0.0712247,0.548762,0.00174978,-0.754943,0.913067,-0.402,nan,nan,nan,nan,-0.0243993,-0.11466,-0.0363404,nan,-0.252739,-6.66667e-05,-0.442135,-0.591704,nan,-0.995375,-0.564349,-0.648,1.43978,0.5384,-1.33733,-0.046,0.015,-0.5
3344,-34.031,763.75,-0.0435999,0.291667,0.208333,0.0896719,0.898787,0.330752,-0.0108311,1.32702,8.88889e-05,0.0103083,0.271997,16829.5,0.49345,0.236698,-0.4,0.25,302.155,4.10911e+07,0.705888,0.0558211,0.490494,0.00172953,-0.632782,0.76375,-0.350225,nan,nan,nan,nan,-0.0204869,-0.0868017,-0.0315245,nan,-0.212469,0,-0.365227,-0.486866,nan,-0.816487,-0.472931,-0.56225,1.18236,0.493,-1.11667,-0.0388333,0.00729167,-0.5
3345,-45.5584,975.417,-0.0362916,0.458333,0.0416667,0.0887047,0.91204,0.216944,-0.0109846,1.32339,8.88889e-05,0.017116,0.271928,16003.2,0.522635,0.245213,-0.4,0.25,302.924,4.11034e+07,0.915354,0.0701197,0.574672,0.00201456,-0.80676,0.975417,-0.51085,nan,nan,nan,nan,-0.0257917,-0.113695,-0.0448881,nan,-0.269625,0,-0.467036,-0.627915,nan,-1.37011,-0.599304,-0.6935,1.53265,0.695667,-1.41033,-0.0581667,-0.00416667,-0.5
3346,-42.0815,851.462,-0.0400499,0.416667,0.125,0.0891439,0.901723,0.312936,-0.0103314,1.31969,8.88889e-05,0.0199302,0.271862,16160.4,0.505278,0.2551,-0.4,0.25,303.686,4.11156e+07,0.763357,0.0617917,0.448874,0.00145804,-0.708595,0.851462,-0.423262,nan,nan,nan,nan,-0.0222605,-0.0976264,-0.0369768,nan,-0.235081,0,-0.415179,-0.551906,nan,-1.09605,-0.515669,-0.643615,1.32855,0.587692,-1.23046,-0.0446154,-0.0105769,-0.5
3347,-35.4392,773,-0.0411653,0.333333,0.125,0.0903524,0.906707,0.270184,-0.0115449,1.31535,8.88889e-05,0.017447,0.271752,16716.6,0.500029,0.235049,-0.4,0.25,304.422,4.11279e+07,0.762955,0.0546428,0.489524,0.00167505,-0.643411,0.773,-0.371827,nan,nan,nan,nan,-0.0207783,-0.0955306,-0.0338904,nan,-0.214252,0,-0.369817,-0.508176,nan,-1.06961,-0.480289,-0.552,1.20736,0.501818,-1.12509,-0.038,-0.00113636,-0.5
