iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2
769,54.516,665.062,0.0815189,0.416667,0.25,0.125988,0.36582,0.180302,-0.00788783,-15.0076,1e-05,0.018041,0.10512,8393.81,1.04748,0.416453,-1,0.2,913.614,9.44947e+06,0.915411,0.882502,1.29161,0.0518752,-0.415603
770,47.3899,615.875,0.081899,0.375,0.291667,0.126055,0.357037,0.122853,-0.00736745,-15.0069,1e-05,0.00735263,0.105123,8098.98,1.08567,0.431558,-1,0.2,915.133,9.46176e+06,0.870822,0.630402,1.1801,0.0446133,-0.356448
771,67.1049,840.471,0.0831683,0.583333,0.125,0.125787,0.356894,0.177192,-0.00782872,-15.0061,1e-05,0.013936,0.105129,9234.62,0.962343,0.368302,-1,0.2,916.465,9.47405e+06,1.10012,0.995216,1.62302,0.056358,-0.419467
772,71.176,923.455,0.0833384,0.416667,0.0416667,0.125059,0.357329,0.109696,-0.00573355,-15.0051,1e-05,0.00589358,0.105135,9805.19,0.905252,0.347962,-1,0.2,917.72,9.48634e+06,1.20182,0.940299,1.80264,0.0629257,-0.448885
773,51.9335,690.6,0.0821162,0.416667,0.208333,0.124281,0.366583,0.162328,-0.00713499,-15.004,1e-05,0.0104465,0.105142,8727.5,0.959876,0.448088,-1,0.2,919.129,9.49862e+06,0.826389,0.761889,1.33901,0.059189,-0.389801
774,68.5846,845.278,0.0815378,0.625,0.125,0.125013,0.380384,0.134197,-0.00867931,-15.0031,1e-05,0.00876361,0.105146,9215.98,1.02141,0.311924,-1,0.2,920.464,9.51091e+06,1.13769,1.02371,1.63486,0.0516188,-0.418652
775,72.9456,857.833,0.0816577,0.416667,0.0833333,0.125033,0.375646,0.13896,-0.00847822,-15.0024,1e-05,0.0104351,0.10515,8394.28,1.06106,0.402794,-1,0.2,921.929,9.5232e+06,1.20935,1.18232,1.66426,0.0631476,-0.471795
776,77.7171,1000,0.0823898,0.666667,0,0.123856,0.372094,0.253183,-0.00811574,-15.0014,1e-05,0.0124857,0.105158,8501.9,1.02558,0.419745,-1,0.2,923.376,9.53549e+06,1.20809,1.12258,1.93189,0.0576027,-0.434308
777,63.3105,837.364,0.082594,0.375,0.0833333,0.122036,0.378732,0.185645,-0.00777543,-15.0001,1e-05,0.0134526,0.105165,9019.7,1.01021,0.35214,-1,0.2,924.74,9.54778e+06,0.967128,0.952458,1.62395,0.0554641,-0.433472
778,64.0833,703.056,0.0801403,0.5,0.25,0.123986,0.394443,0.247123,-0.00845459,-14.9988,1e-05,0.00841356,0.105174,9488.44,0.945503,0.349547,-1,0.2,926.036,9.56006e+06,1.10273,1.0912,1.3663,0.0514462,-0.407512
779,45.7488,623.786,0.0804887,0.333333,0.25,0.124151,0.403113,0.231282,-0.00871545,-14.9974,1e-05,0.0152278,0.10518,9275.74,0.945362,0.379384,-1,0.2,927.363,9.57235e+06,0.85594,0.629027,1.21247,0.0530302,-0.463033
780,65.0179,731.882,0.0803354,0.5,0.208333,0.125085,0.393746,0.252053,-0.00904513,-14.9962,1e-05,0.0153059,0.105189,9353.16,0.930036,0.383744,-1,0.2,928.678,9.58464e+06,1.16096,1.00315,1.42377,0.050393,-0.387385
781,54.4135,725.3,0.0809629,0.583333,0.25,0.126831,0.390731,0.143819,-0.00651287,-14.9947,1e-05,0.00954324,0.105197,7771.84,1.15779,0.423308,-1,0.2,930.261,9.59693e+06,0.950212,0.711535,1.41978,0.0572592,-0.418115
782,33.5497,575.3,0.0806233,0.208333,0.208333,0.125531,0.388774,0.199263,-0.0075909,-14.9935,1e-05,0.0143254,0.105205,8524.7,1.03282,0.408641,-1,0.2,931.704,9.60922e+06,0.610727,0.379809,1.1192,0.0524413,-0.484688
783,78.7972,949.333,0.0817008,0.708333,0.0416667,0.124182,0.380135,0.170912,-0.00566666,-14.9923,1e-05,0.00947395,0.105209,9601.09,0.938299,0.341555,-1,0.2,932.985,9.6215e+06,1.29066,1.17207,1.84962,0.0653505,-0.437849
784,53.2018,656,0.0808945,0.416667,0.25,0.12526,0.385911,0.162587,-0.0100626,-14.9918,1e-05,0.00683542,0.105212,8898.67,0.929183,0.451697,-1,0.2,934.367,9.63379e+06,0.850623,0.880632,1.27381,0.0492444,-0.394215
785,78.0434,923.25,0.0825524,0.458333,0.0416667,0.124819,0.367799,0.209464,-0.00873879,-14.991,1.5e-05,0.00423812,0.105218,8126.95,1.13343,0.378577,-1,0.2,935.881,9.64608e+06,1.3235,1.15264,1.79664,0.0545658,-0.425174
786,61.2736,786.267,0.080748,0.458333,0.166667,0.125087,0.386718,0.154622,-0.00920134,-14.9896,1.5e-05,0.0145106,0.105229,9496.16,0.911206,0.382791,-1,0.2,937.176,9.65837e+06,1.06963,0.816043,1.52371,0.0553383,-0.401049
787,64.7012,799.368,0.0798069,0.583333,0.208333,0.125746,0.397091,0.168953,-0.00771255,-14.988,1.5e-05,0.0160115,0.105236,10607.7,0.833479,0.324929,-1,0.2,938.336,9.67066e+06,1.17448,0.916586,1.55545,0.0577458,-0.469207
788,58.8728,720.5,0.0811038,0.541667,0.291667,0.126581,0.368847,0.123632,-0.00959651,-14.9867,1.5e-05,0.0126926,0.105245,8205.66,1.07986,0.417642,-1,0.2,939.834,9.68294e+06,1.00559,0.90395,1.39717,0.0515946,-0.414664
789,64.0517,783.762,0.0817225,0.666667,0.208333,0.12499,0.371399,0.139172,-0.0090876,-14.9849,1.5e-05,0.0143017,0.105255,8200.8,1.05663,0.441756,-1,0.2,941.335,9.69523e+06,1.05334,0.967621,1.52733,0.0552832,-0.400994
790,77.1348,938.214,0.0832951,0.541667,0.0416667,0.124007,0.358337,0.106606,-0.00581184,-14.9836,1.5e-05,0.0113948,0.105259,9529.9,0.949049,0.340366,-1,0.2,942.626,9.70752e+06,1.25275,1.15569,1.82937,0.0699105,-0.450984
791,50.888,777.429,0.0815159,0.208333,0.0833333,0.123532,0.36544,0.162512,-0.00842368,-14.983,1e-05,0.0225263,0.105264,12251.6,0.725325,0.277648,-1,0.2,943.63,9.71981e+06,0.661195,0.788188,1.50115,0.0565725,-0.462712
792,66.9707,846.167,0.0818367,0.625,0.125,0.121339,0.372882,0.142387,-0.00817517,-14.9821,1e-05,0.0163017,0.10527,11209.8,0.699951,0.396236,-1,0.2,944.727,9.7321e+06,0.976289,1.10559,1.64173,0.0561408,-0.431208
793,77.2211,828.333,0.0815971,0.708333,0.166667,0.12201,0.387006,0.0870501,-0.00866935,-14.981,1e-05,0.00726791,0.105278,8766.72,1.04888,0.352785,-1,0.2,946.13,9.74438e+06,1.33956,1.2976,1.61186,0.052054,-0.440011
794,64.6114,782.312,0.082146,0.5,0.166667,0.122389,0.379674,0.16521,-0.00907367,-14.9797,1e-05,0.0135745,0.105283,9033.59,0.970349,0.389907,-1,0.2,947.492,9.75667e+06,1.09728,1.04935,1.52563,0.0602001,-0.501894
795,76.7613,877,0.081834,0.5,0.0833333,0.121267,0.376881,0.114608,-0.00841647,-14.9789,1e-05,0.0131494,0.105288,10911.2,0.812359,0.313824,-1,0.2,948.62,9.76896e+06,1.23823,1.26434,1.69989,0.051101,-0.415501
796,67.6841,802.615,0.0822675,0.416667,0.125,0.121913,0.380313,0.109534,-0.00655983,-14.9781,1e-05,0.01093,0.105294,13107.7,0.676226,0.261241,-1,0.2,949.559,9.78125e+06,1.08261,1.0735,1.56724,0.0683957,-0.407545
797,88.2121,1000,0.0819105,0.541667,0,0.122254,0.379113,0.13468,-0.00701864,-14.9769,1e-05,0.0110301,0.105301,11830.8,0.7325,0.306144,-1,0.2,950.599,9.79354e+06,1.53246,1.31458,1.94852,0.0645975,-0.449557
798,62.7964,728.643,0.0814881,0.375,0.208333,0.124231,0.392161,0.112912,-0.00774328,-14.9758,1e-05,0.00778216,0.105307,9402.26,0.917802,0.389118,-1,0.2,951.907,9.80582e+06,1.03374,1.07543,1.41758,0.0489581,-0.435889
799,62.8112,819.4,0.0808251,0.333333,0.0833333,0.122641,0.39182,0.155128,-0.00774088,-14.9748,1e-05,0.0120892,0.105313,10072.2,0.857268,0.362722,-1,0.2,953.129,9.81811e+06,0.993875,0.899773,1.6021,0.0617017,-0.416889
800,74.0167,880.474,0.0810495,0.625,0.166667,0.123324,0.379525,0.120086,-0.00812055,-14.9738,1e-05,0.00904891,0.105318,9935.16,0.891855,0.344964,-1,0.2,954.367,9.8304e+06,1.3179,1.02226,1.71198,0.0593217,-0.410621
801,58.8274,750.214,0.0814467,0.416667,0.166667,0.123455,0.388812,0.10053,-0.00851468,-14.9731,1.5e-05,0.0036677,0.10532,9214.27,0.962123,0.371461,-1,0.2,957.106,9.84269e+06,0.92403,0.965168,1.46071,0.0567634,-0.465303
802,75.6481,912.947,0.0799878,0.708333,0.0833333,0.123889,0.400308,0.184863,-0.00888724,-14.9726,1.5e-05,0.0147878,0.105328,12274.9,0.737124,0.263947,-1,0.2,958.109,9.85498e+06,1.10469,1.26901,1.77343,0.0647907,-0.429515
803,75.857,876.619,0.0805656,0.75,0.125,0.125708,0.39872,0.163993,-0.00993618,-14.9707,1.5e-05,0.0167458,0.105339,11565.6,0.699865,0.362593,-1,0.2,959.172,9.86726e+06,1.29718,1.18815,1.70848,0.0513113,-0.452277
804,62.2001,810.667,0.0808871,0.458333,0.166667,0.124874,0.393349,0.117661,-0.00754042,-14.9688,1.5e-05,0.0184692,0.10535,8492.43,1.03457,0.412367,-1,0.2,960.621,9.87955e+06,1.13808,0.805555,1.57498,0.0602089,-0.468825
805,90.5693,909,0.081316,0.375,0.0416667,0.125321,0.38536,0.133783,-0.00634391,-14.9671,1e-05,0.0268448,0.10536,8473.33,0.965163,0.485034,-1,0.2,962.073,9.89184e+06,1.5985,1.57467,1.75838,0.0446599,-0.447755
806,68.7941,837.154,0.080077,0.416667,0.125,0.125393,0.3972,0.190419,-0.00748648,-14.9655,1e-05,0.0118263,0.105368,9321.19,0.96953,0.348757,-1,0.2,963.393,9.90413e+06,0.998367,1.1584,1.62715,0.0633337,-0.407535
807,66.6491,745.125,0.0803541,0.458333,0.208333,0.125758,0.406834,0.136156,-0.00601625,-14.9644,1e-05,0.0130043,0.105372,8980.82,0.945767,0.422482,-1,0.2,964.762,9.91642e+06,1.09785,1.17719,1.43778,0.0419227,-0.422291
808,69.3186,857.167,0.0806897,0.416667,0.0833333,0.125784,0.397894,0.0816709,-0.00464613,-14.9639,1e-05,0.0105236,0.105374,9056.76,0.966346,0.39043,-1,0.2,966.121,9.9287e+06,1.2302,0.958431,1.65911,0.0456412,-0.42746
809,63.4396,836.818,0.0805474,0.375,0.0833333,0.123522,0.398552,0.219638,-0.00669681,-14.9632,1e-05,0.0135125,0.105382,9948.87,0.888608,0.346507,-1,0.2,967.358,9.94099e+06,0.925224,1.02045,1.61982,0.0495198,-0.443042
810,54.1748,711.812,0.0798932,0.458333,0.208333,0.124505,0.411789,0.129811,-0.00794433,-14.9618,1e-05,0.00696942,0.105388,12778.4,0.701607,0.260014,-1,0.2,968.321,9.95328e+06,0.833695,0.857255,1.37578,0.0416793,-0.399669
811,73.0338,897.333,0.0802578,0.666667,0.0833333,0.123768,0.40546,0.137997,-0.00690314,-14.961,1e-05,0.0079128,0.105393,9925.01,0.826622,0.411462,-1,0.2,969.56,9.96557e+06,1.21734,1.06363,1.74528,0.0551209,-0.429683
812,69.2803,868.857,0.0804594,0.458333,0.125,0.124694,0.404738,0.126924,-0.00698076,-14.9602,1e-05,0.0165652,0.105398,9651.43,0.90053,0.372649,-1,0.2,970.834,9.97786e+06,1.33286,0.855721,1.68167,0.0583806,-0.464614
813,59.196,838.364,0.0815002,0.375,0.0833333,0.123895,0.384142,0.103219,-0.00564224,-14.9593,1.5e-05,0.00412221,0.105403,9091.02,0.96911,0.382554,-1,0.2,972.188,9.99014e+06,0.962439,0.769174,1.62998,0.0548795,-0.456675
814,78.507,932.467,0.0812403,0.541667,0.0833333,0.124708,0.387485,0.0766079,-0.00672653,-14.9583,1.5e-05,0.0159271,0.10541,11646.4,0.771576,0.283518,-1,0.2,973.244,1.00024e+07,1.51437,1.03318,1.79969,0.0462054,-0.468096
815,64.5372,838.364,0.0810391,0.375,0.0833333,0.125075,0.38777,0.101902,-0.00748773,-14.9573,1.5e-05,0.0128458,0.105414,12195.7,0.696481,0.311086,-1,0.2,974.253,1.00147e+07,1.13182,0.903804,1.61232,0.0481028,-0.469183
816,69.2316,849.889,0.0802712,0.583333,0.166667,0.125769,0.392063,0.104964,-0.00616031,-14.9566,1.5e-05,0.0111638,0.105419,11639.3,0.76821,0.287527,-1,0.2,975.31,1.0027e+07,1.2637,0.923365,1.64113,0.0467332,-0.413354
817,59.4384,753.091,0.0815786,0.333333,0.125,0.12443,0.380913,0.0777267,-0.00683165,-14.9558,1.5e-05,0.0157464,0.105423,12915.1,0.675193,0.276251,-1,0.2,976.262,1.00393e+07,1.00269,0.886802,1.46053,0.0514268,-0.429523
818,81.544,1000,0.0819808,0.333333,0,0.123975,0.375268,0.121671,-0.00655609,-14.9551,1e-05,0.0262572,0.105428,12852.1,0.669649,0.286456,-1,0.2,977.22,1.00516e+07,1.39002,1.12021,1.94608,0.0540641,-0.433183
819,65.6168,775.75,0.0807674,0.25,0.0833333,0.125117,0.390048,0.133084,-0.00875141,-14.9539,1e-05,0.00690855,0.105436,12551.1,0.707814,0.271223,-1,0.2,978.2,1.00639e+07,1.22849,0.937891,1.49898,0.0524943,-0.437019
820,67.7143,799.5,0.0809134,0.583333,0.166667,0.126155,0.388562,0.12774,-0.00806491,-14.9527,1e-05,0.0208823,0.105442,12285.6,0.710984,0.289209,-1,0.2,979.201,1.00762e+07,1.23676,0.960167,1.54552,0.0443851,-0.401125
821,62.9597,849.417,0.0811335,0.416667,0.0833333,0.12575,0.386896,0.146549,-0.00724777,-14.9517,1e-05,0.0101097,0.105447,12874,0.682049,0.27243,-1,0.2,980.157,1.00884e+07,0.86146,0.994431,1.64729,0.0550922,-0.410289
822,69.1015,823.938,0.0810401,0.541667,0.125,0.124299,0.392082,0.0966983,-0.0079207,-14.9509,1e-05,0.00811078,0.105451,12032.2,0.716181,0.305075,-1,0.2,981.179,1.01007e+07,1.14306,1.08412,1.59462,0.0481498,-0.414872
823,65.9575,854.438,0.0810886,0.541667,0.125,0.12371,0.393248,0.137268,-0.00941782,-14.9503,1e-05,0.0104632,0.105455,12533.5,0.698601,0.281812,-1,0.2,982.161,1.0113e+07,1.05171,0.96608,1.65525,0.0496457,-0.424816
824,62.2139,845.882,0.0811929,0.583333,0.125,0.124018,0.393375,0.0738886,-0.00585847,-14.9498,1e-05,0.00908932,0.105457,11445.2,0.78478,0.288856,-1,0.2,983.236,1.01253e+07,0.938371,0.874919,1.64784,0.0525156,-0.402955
825,75.082,852.5,0.0816391,0.375,0.125,0.123046,0.38909,0.0966561,-0.00749272,-14.9494,1e-05,0.0126943,0.105459,11120.5,0.73429,0.370694,-1,0.2,984.342,1.01376e+07,1.40784,1.12421,1.64685,0.0443142,-0.46911
826,87.2531,1000,0.0810539,0.375,0,0.124132,0.392107,0.086691,-0.00722511,-14.9491,1e-05,0.0100997,0.105462,12705.5,0.692375,0.274768,-1,0.2,985.311,1.01499e+07,1.58768,1.238,1.92636,0.0481707,-0.437551
827,56.773,767.385,0.0798934,0.375,0.166667,0.123867,0.407292,0.112383,-0.00878388,-14.9485,1e-05,0.0123699,0.105466,13259.9,0.661159,0.265546,-1,0.2,986.239,1.01622e+07,0.931512,0.784957,1.47731,0.0524106,-0.407535
828,67.2487,841.941,0.080678,0.583333,0.125,0.122563,0.401957,0.104677,-0.00858484,-14.9477,1e-05,0.0126814,0.105471,12631.9,0.713834,0.25894,-1,0.2,987.213,1.01745e+07,1.05659,1.08478,1.62334,0.0446261,-0.446903
829,72.153,811.632,0.0813355,0.625,0.166667,0.123534,0.392277,0.0686786,-0.0065962,-14.9467,1e-05,0.00679234,0.105476,12784.8,0.700084,0.261056,-1,0.2,988.175,1.01868e+07,1.33863,1.06525,1.56297,0.0426053,-0.401803
830,84.4458,952.737,0.080442,0.75,0.0416667,0.125776,0.401016,0.119039,-0.00588736,-14.9459,1e-05,0.0142564,0.105483,12456.4,0.726724,0.259757,-1,0.2,989.163,1.0199e+07,1.39618,1.39728,1.83982,0.0442402,-0.455236
831,73.1331,858.895,0.0803805,0.666667,0.125,0.125843,0.405904,0.070731,-0.00734894,-14.9448,1e-05,0.0102348,0.105487,12369.2,0.733255,0.260184,-1,0.2,990.157,1.02113e+07,1.22003,1.15493,1.66468,0.0451425,-0.428127
832,79.1219,915.545,0.0808414,0.416667,0.0416667,0.12543,0.402539,0.117998,-0.00547347,-14.9441,1e-05,0.0118077,0.105493,12757.3,0.695658,0.267554,-1,0.2,991.122,1.02236e+07,1.25912,1.29952,1.77301,0.0420008,-0.417554
833,69.0575,922.5,0.0808997,0.458333,0.0416667,0.124736,0.398448,0.095519,-0.00886247,-14.9429,1e-05,0.0113905,0.105499,13499.3,0.638135,0.272137,-1,0.2,992.033,1.02359e+07,1.21189,0.816009,1.79353,0.0555053,-0.424066
834,68.5474,873.882,0.0803568,0.583333,0.125,0.125562,0.401622,0.0940699,-0.00700251,-14.942,1e-05,0.00770213,0.105505,12626.6,0.710571,0.262616,-1,0.2,993.008,1.02482e+07,1.15281,0.977,1.67769,0.0416885,-0.421829
835,80.2633,916.333,0.0811651,0.791667,0.0833333,0.126321,0.390891,0.0749833,-0.00721602,-14.9409,1e-05,0.00961694,0.10551,12006,0.766974,0.256517,-1,0.2,994.032,1.02605e+07,1.44415,1.2071,1.76924,0.0434367,-0.450762
836,78.6834,1000,0.0804227,0.333333,0,0.127027,0.396857,0.0873795,-0.00622299,-14.9403,1e-05,0.00824761,0.105513,10685.7,0.670463,0.479484,-1,0.2,995.184,1.02728e+07,1.34779,1.04411,1.92868,0.0594941,-0.445914
837,59.31,765.812,0.0789049,0.5,0.166667,0.127953,0.405478,0.108428,-0.00987987,-14.94,1e-05,0.0131865,0.105515,11335.5,0.792653,0.291379,-1,0.2,996.269,1.02851e+07,1.02254,0.819405,1.4843,0.045294,-0.406038
838,62.0256,771.583,0.0800052,0.375,0.125,0.126823,0.403345,0.0874449,-0.0065696,-14.9394,1e-05,0.00856602,0.105519,12539.3,0.699564,0.280396,-1,0.2,997.25,1.02973e+07,1.23459,0.764889,1.49305,0.0420578,-0.433308
839,77.8749,916.545,0.0811137,0.416667,0.0416667,0.126885,0.390664,0.0663881,-0.00555803,-14.9386,1e-05,0.0100389,0.105523,12472.5,0.710547,0.27466,-1,0.2,998.237,1.03096e+07,1.33712,1.16856,1.76942,0.0427084,-0.424071
840,72.4949,1000,0.0810431,0.375,0,0.127458,0.392308,0.0574288,-0.00595348,-14.9379,1e-05,0.00799263,0.105529,13027.1,0.666783,0.276484,-1,0.2,999.181,1.03219e+07,1.28793,0.771082,1.94003,0.0659764,-0.440277
841,73.759,1000,0.080454,0.583333,0,0.129159,0.394967,0.0915458,-0.00706608,-14.937,1e-05,0.0162519,0.105533,12839.8,0.694049,0.262978,-1,0.2,1000.14,1.03342e+07,1.23368,0.913601,1.92647,0.0555214,-0.441324
842,67.8745,814.286,0.0793627,0.666667,0.208333,0.129554,0.395946,0.0521083,-0.00799706,-14.9364,1e-05,0.0074872,0.105536,11862.6,0.702866,0.332995,-1,0.2,1001.18,1.03465e+07,1.13952,1.04643,1.57126,0.052448,-0.415933
843,67.8502,932.5,0.0808032,0.541667,0.0416667,0.129573,0.384544,0.0739743,-0.00679449,-14.936,1e-05,0.0129351,0.105538,8029.19,1.11448,0.415932,-1,0.2,1002.71,1.03588e+07,1.1067,0.821528,1.80924,0.0728784,-0.417844
844,67.778,978.55,0.0805017,0.75,0.0833333,0.128844,0.389418,0.0824812,-0.00610606,-14.9355,1e-05,0.00814892,0.105541,9553.86,0.907777,0.378404,-1,0.2,1004,1.03711e+07,1.13194,0.739432,1.88974,0.0618394,-0.434049
845,88.0948,944.412,0.0810978,0.666667,0.0416667,0.128291,0.385773,0.0895859,-0.00541464,-14.935,1e-05,0.0136042,0.105545,9653.43,0.881186,0.391729,-1,0.2,1005.27,1.03834e+07,1.50129,1.46553,1.81751,0.0420255,-0.421618
846,65.9017,804.786,0.0789032,0.458333,0.125,0.131481,0.400595,0.0707565,-0.00791033,-14.9343,1e-05,0.0127968,0.105549,9390.13,0.952856,0.355752,-1,0.2,1006.58,1.03956e+07,1.05682,1.02663,1.55832,0.0458901,-0.392579
847,67.3748,749.273,0.0798025,0.333333,0.125,0.128508,0.394916,0.0595647,-0.00674915,-14.9337,1.5e-05,0.00356518,0.105552,9301.39,0.912853,0.40824,-1,0.2,1007.91,1.04079e+07,1.09262,1.19493,1.43936,0.0403819,-0.398555
848,82.8451,1000,0.0807453,0.5,0,0.128181,0.386603,0.0588981,-0.00773142,-14.9332,1.5e-05,0.0104753,0.105555,10275.1,0.779914,0.415981,-1,0.2,1009.1,1.04202e+07,1.40836,1.19681,1.93405,0.0437288,-0.440698
849,71.5194,855.917,0.0788413,0.416667,0.0833333,0.129749,0.396491,0.089064,-0.00606404,-14.9325,1e-05,0.028164,0.105561,7905.36,1.07375,0.480641,-1,0.2,1010.66,1.04325e+07,1.35734,0.982854,1.6525,0.0439679,-0.460693
850,66.8731,798.5,0.0792523,0.458333,0.125,0.130681,0.392652,0.0759789,-0.00834995,-14.9314,1e-05,0.0109852,0.105567,9154.47,0.971729,0.370566,-1,0.2,1012,1.04448e+07,1.15706,1.0189,1.5428,0.0432692,-0.418373
851,70.6304,884.5,0.0800825,0.291667,0.0416667,0.130394,0.389131,0.0612952,-0.0065956,-14.9305,1e-05,0.0106326,0.105572,11004.3,0.775842,0.340809,-1,0.2,1013.12,1.04571e+07,1.11058,1.07901,1.70696,0.0469087,-0.411939
852,83.2393,954.778,0.0792325,0.708333,0.0416667,0.130137,0.390598,0.0801041,-0.00903165,-14.9295,1e-05,0.0109818,0.105577,12536.6,0.717449,0.262722,-1,0.2,1014.1,1.04694e+07,1.37515,1.33612,1.84432,0.050068,-0.443686
853,61.2597,845.364,0.079604,0.375,0.0833333,0.129929,0.3872,0.0947292,-0.00977037,-14.9288,1e-05,0.00513929,0.105583,10891.2,0.726993,0.40126,-1,0.2,1015.23,1.04817e+07,0.820459,1.01048,1.62529,0.0471937,-0.440435
854,77.028,1000,0.080504,0.666667,0,0.127869,0.390188,0.0728848,-0.00657323,-14.9278,1e-05,0.0102233,0.105586,8640.77,1.06598,0.356114,-1,0.2,1016.66,1.0494e+07,1.11332,1.17751,1.93547,0.0644042,-0.439307
855,76.8588,1000,0.0806447,0.291667,0,0.128572,0.388092,0.0552125,-0.00708466,-14.9273,1e-05,0.0111831,0.105591,9428.35,0.959956,0.343348,-1,0.2,1017.96,1.05062e+07,1.24495,1.05882,1.92738,0.0492155,-0.437435
856,74.8687,866.786,0.0797317,0.5,0.0833333,0.130173,0.390845,0.08006,-0.0066419,-14.9264,1e-05,0.0123238,0.105595,10055.7,0.861876,0.360121,-1,0.2,1019.18,1.05185e+07,1.42159,1.03353,1.65636,0.039342,-0.407374
857,84.4411,982.1,0.0797104,0.375,0.0416667,0.132335,0.392536,0.0770059,-0.00807484,-14.9256,1e-05,0.0172012,0.105601,9530.19,0.931138,0.358238,-1,0.2,1020.47,1.05308e+07,1.38937,1.35425,1.87177,0.0458888,-0.439222
858,83.784,1000,0.0797234,0.666667,0,0.13264,0.398143,0.131249,-0.00487374,-14.9244,1.5e-05,0.00388349,0.105609,9191.42,0.982076,0.354823,-1,0.2,1021.81,1.05431e+07,1.55901,1.12293,1.91501,0.0429506,-0.450706
859,53.1798,690.444,0.0772466,0.25,0.125,0.133913,0.412386,0.138978,-0.0102937,-14.9228,1.5e-05,0.00590111,0.10562,10450.1,0.87432,0.301554,-1,0.2,1022.99,1.05554e+07,0.88813,0.802667,1.33102,0.0620504,-0.424882
860,67.7363,897.667,0.0788213,0.333333,0.0416667,0.1343,0.401309,0.0595853,-0.00581542,-14.9211,1e-05,0.0208909,0.105629,9735.69,0.85617,0.405991,-1,0.2,1024.25,1.05677e+07,1.21064,0.840657,1.72818,0.045432,-0.438097
861,73.4392,912.1,0.0792411,0.375,0.0416667,0.133312,0.396483,0.0439795,-0.00322502,-14.92,1e-05,0.00882687,0.105632,9305.01,0.929804,0.390775,-1,0.2,1025.58,1.058e+07,1.2359,1.07584,1.75051,0.0438998,-0.434193
862,81.389,1000,0.0793649,0.375,0,0.132151,0.400061,0.0530734,-0.00430385,-14.9197,1e-05,0.0118933,0.105633,9496.81,0.927743,0.366165,-1,0.2,1026.87,1.05923e+07,1.29129,1.23175,1.92983,0.0521437,-0.435568
863,88.3358,939.786,0.0787242,0.541667,0.0416667,0.13295,0.410318,0.0608772,-0.00588797,-14.9195,1e-05,0.0103827,0.105635,10936.2,0.81835,0.305257,-1,0.2,1028,1.06045e+07,1.62192,1.39493,1.80528,0.0427008,-0.448041
864,80.5296,1000,0.0784569,0.625,0,0.135011,0.414337,0.0803129,-0.00736242,-14.919,1e-05,0.00830558,0.105639,11309.1,0.683395,0.403163,-1,0.2,1029.08,1.06168e+07,1.37681,1.10012,1.93285,0.0535162,-0.436813
865,74.3556,930,0.0783996,0.5,0.0416667,0.136182,0.41367,0.0816793,-0.00597088,-14.9179,1e-05,0.016807,0.105647,8262.12,1.08507,0.402198,-1,0.2,1030.57,1.06291e+07,1.41883,0.893193,1.7892,0.0435119,-0.42695
866,62.9692,881.133,0.0782443,0.541667,0.0833333,0.136033,0.411348,0.06737,-0.00636155,-14.9168,1e-05,0.0057377,0.105652,9599.96,0.908377,0.371629,-1,0.2,1031.85,1.06414e+07,1.24542,0.625252,1.68491,0.050217,-0.457333
867,71.2503,898.667,0.0787576,0.333333,0.0416667,0.13661,0.400198,0.0654988,-0.00743846,-14.9161,1e-05,0.0112018,0.105656,10927.5,0.81099,0.313509,-1,0.2,1032.98,1.06537e+07,1.1205,1.08853,1.73891,0.0585703,-0.443998
868,75.2408,1000,0.0786882,0.333333,0,0.135029,0.39439,0.0986202,-0.00655847,-14.9154,1e-05,0.0119716,0.10566,10024.7,0.808905,0.416873,-1,0.2,1034.21,1.0666e+07,1.06145,1.12694,1.93798,0.0716793,-0.436007
869,72.9716,867,0.0782375,0.5,0.0833333,0.13591,0.404149,0.0743051,-0.0061929,-14.9148,1e-05,0.00558828,0.105663,9129.17,0.981991,0.364024,-1,0.2,1035.55,1.06783e+07,1.42093,0.941915,1.66239,0.0390937,-0.415751
870,84.9487,1000,0.0783483,0.75,0,0.137959,0.40425,0.0490655,-0.00637682,-14.9144,1e-05,0.0056563,0.105664,8984.85,1.00481,0.362822,-1,0.2,1036.92,1.06906e+07,1.32058,1.39668,1.92052,0.0477958,-0.438138
871,74.7835,954.111,0.0785829,0.708333,0.0416667,0.13675,0.404121,0.0644867,-0.00630146,-14.9141,1e-05,0.0113361,0.105667,9645.89,0.949524,0.324387,-1,0.2,1038.2,1.07028e+07,1.09314,1.18753,1.83511,0.068439,-0.445047
872,78.4908,1000,0.077606,0.791667,0,0.136384,0.422833,0.15408,-0.00769531,-14.9133,1e-05,0.0147543,0.105674,11319.5,0.763852,0.321708,-1,0.2,1039.29,1.07151e+07,1.40599,0.982832,1.92632,0.0475214,-0.438125
