iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2
193,75.7101,764.625,0.0991808,0.208333,0.125,0.103131,0.288246,0.31423,-0.00726742,-15.6578,1e-05,0.0138897,0.101391,12100.3,0.718292,0.297223,-1,0.2,231.243,2.37158e+06,1.43231,1.10144,1.46941,0.495517,-0.713173
194,90.3928,885.067,0.098659,0.5,0.125,0.101974,0.305435,0.427366,-0.00787911,-15.6566,1e-05,0.0127732,0.101396,13147.2,0.655149,0.279502,-1,0.2,232.18,2.38387e+06,1.68486,1.31639,1.6994,0.591511,-0.772531
195,83.3631,847.3,0.0974373,0.583333,0.25,0.105348,0.323206,0.479526,-0.0106119,-15.6556,1e-05,0.0109084,0.101404,11986,0.748685,0.276514,-1,0.2,233.206,2.39616e+06,1.58198,1.21234,1.62743,0.562921,-0.816525
196,71.303,805.273,0.0982018,0.208333,0.25,0.103425,0.293724,0.323249,-0.00869666,-15.6541,1e-05,0.0184155,0.101411,10250.1,0.746356,0.452462,-1,0.2,234.407,2.40845e+06,1.4738,1.04305,1.5518,0.499076,-1.00257
197,102.65,960.143,0.0992912,0.5,0.0833333,0.102425,0.304026,0.339691,-0.00848388,-15.6529,1e-05,0.0137696,0.101418,8151.17,1.03546,0.472054,-1,0.2,235.915,2.42074e+06,1.83416,1.58696,1.84105,0.633634,-0.7633
198,88.6031,918.286,0.099431,0.75,0.125,0.102569,0.300823,0.336452,-0.00979486,-15.6515,1e-05,0.0101885,0.101426,8228.69,1.12023,0.373081,-1,0.2,237.41,2.43302e+06,1.7068,1.30462,1.76303,0.589918,-0.934214
199,84.1102,923.308,0.0988143,0.416667,0.125,0.101276,0.294003,0.342388,-0.0103646,-15.6501,1e-05,0.0114635,0.101434,9967.36,0.835341,0.397483,-1,0.2,238.644,2.44531e+06,1.69084,1.14738,1.77989,0.585918,-0.998519
200,85.8304,859.056,0.0994471,0.541667,0.208333,0.102158,0.290424,0.277311,-0.00882641,-15.6486,1e-05,0.0135304,0.101442,8617.88,1.02093,0.404946,-1,0.2,240.072,2.4576e+06,1.62177,1.28883,1.6511,0.555458,-0.825639
201,77.6931,774,0.100787,0.25,0.125,0.0983485,0.287189,0.299704,-0.00877564,-15.6472,1e-05,0.0089096,0.101451,10310,0.821657,0.370198,-1,0.2,242.505,2.46989e+06,1.43047,1.197,1.48202,0.508567,-0.733398
202,92.8782,870.429,0.100503,0.458333,0.125,0.0995949,0.281726,0.247128,-0.00839663,-15.6456,1e-05,0.0138312,0.101462,8695.56,0.950373,0.462762,-1,0.2,243.919,2.48218e+06,1.65727,1.42195,1.66806,0.573003,-0.676377
203,83.7377,844.091,0.101143,0.375,0.0833333,0.0978781,0.27524,0.201032,-0.00956747,-15.6437,1e-05,0.0075787,0.10147,8482.47,1.02622,0.422415,-1,0.2,245.37,2.49446e+06,1.58592,1.18308,1.61742,0.560187,-0.759718
204,78.4001,867.9,0.100786,0.291667,0.125,0.0991734,0.281696,0.253493,-0.008017,-15.6423,1e-05,0.0156536,0.101478,9113.54,0.942466,0.405858,-1,0.2,246.72,2.50675e+06,1.57635,1.1426,1.66833,0.537407,-1.00468
205,93.8119,882.9,0.100895,0.333333,0.0833333,0.099902,0.271154,0.186419,-0.00892737,-15.641,1e-05,0.00618538,0.101484,9176.93,0.942019,0.396991,-1,0.2,248.06,2.51904e+06,1.68462,1.44168,1.69248,0.553387,-0.681569
206,99.5627,1000,0.101455,0.416667,0,0.0975347,0.26561,0.201308,-0.00696353,-15.64,1e-05,0.00791046,0.10149,9722.52,0.926429,0.337441,-1,0.2,249.326,2.53133e+06,1.87912,1.44464,1.91922,0.624139,-0.888983
207,87.1482,923,0.100571,0.458333,0.0416667,0.100246,0.275155,0.25757,-0.00979791,-15.6387,1e-05,0.0104533,0.101498,9208.1,0.910526,0.423952,-1,0.2,250.661,2.54362e+06,1.68269,1.2604,1.76818,0.577607,-0.931462
208,81.3098,860.1,0.100733,0.291667,0.125,0.100228,0.290212,0.358578,-0.0085038,-15.6373,1e-05,0.0134441,0.101505,9667.56,0.865017,0.406038,-1,0.2,251.934,2.5559e+06,1.55358,1.25056,1.6504,0.529663,-0.91871
209,87.737,892.667,0.100918,0.958333,0.166667,0.0978409,0.272437,0.236177,-0.00879156,-15.6362,1e-05,0.00655908,0.101511,10634.1,0.836277,0.319254,-1,0.2,253.091,2.56819e+06,1.65184,1.26875,1.71319,0.580011,-0.826933
210,90.4951,906.5,0.100187,0.375,0.0416667,0.0988515,0.290329,0.403681,-0.00850788,-15.6351,1e-05,0.00995511,0.101519,10228.9,0.798503,0.4028,-1,0.2,254.294,2.58048e+06,1.69525,1.33044,1.73775,0.567506,-0.806184
211,84.5534,832.083,0.0995409,0.333333,0.166667,0.100017,0.297601,0.190738,-0.00904944,-15.6337,1e-05,0.010534,0.101526,9210.03,0.961355,0.372843,-1,0.2,255.63,2.59277e+06,1.56152,1.2214,1.58976,0.556614,-0.701624
212,87.3714,835.7,0.100531,0.333333,0.0833333,0.0974214,0.280264,0.193504,-0.0102535,-15.6324,1e-05,0.00865545,0.101533,10650.1,0.816579,0.337217,-1,0.2,256.785,2.60506e+06,1.60052,1.35662,1.60161,0.521285,-0.711475
213,86.3318,875.083,0.0999193,0.333333,0.166667,0.10129,0.29324,0.275988,-0.0100209,-15.631,1e-05,0.0111048,0.101543,10382.1,0.797136,0.386442,-1,0.2,257.969,2.61734e+06,1.64988,1.27013,1.67207,0.538653,-0.814146
214,90.3988,892.2,0.100362,0.5,0.125,0.099294,0.287692,0.2075,-0.00870845,-15.6293,1e-05,0.0117098,0.101551,8715.99,0.979518,0.430305,-1,0.2,259.381,2.62963e+06,1.67881,1.32345,1.7097,0.573535,-0.765558
215,97.4432,974.583,0.100314,0.458333,0.0416667,0.0992484,0.284998,0.23631,-0.00968846,-15.6279,1e-05,0.00828244,0.101559,9314.24,0.987588,0.331682,-1,0.2,260.702,2.64192e+06,1.83381,1.41681,1.87353,0.627999,-0.879992
216,79.7088,903.286,0.0998165,0.458333,0.125,0.100908,0.289304,0.27723,-0.00846151,-15.6267,1e-05,0.013844,0.101564,10061.7,0.822139,0.399131,-1,0.2,261.925,2.65421e+06,1.63516,1.11948,1.74375,0.559784,-1.07273
217,88.5128,884.885,0.0994114,0.916667,0.166667,0.100237,0.30947,0.347263,-0.00867321,-15.6257,1e-05,0.0114007,0.101572,8897.28,0.95676,0.424336,-1,0.2,263.307,2.6665e+06,1.66556,1.30141,1.69568,0.558925,-0.795941
218,87.3343,875.647,0.100189,0.583333,0.125,0.099304,0.290355,0.205637,-0.00949345,-15.6243,1e-05,0.00704788,0.101579,9735.82,0.885882,0.376261,-1,0.2,264.571,2.67878e+06,1.62846,1.31713,1.67913,0.547892,-0.805892
219,88.5879,930,0.0993301,0.5,0.0833333,0.0997008,0.296909,0.260526,-0.00704952,-15.6232,1e-05,0.0210991,0.101583,10468.9,0.793388,0.38037,-1,0.2,265.746,2.69107e+06,1.71751,1.32115,1.78258,0.573438,-0.965291
220,78.1029,822.625,0.0987063,0.25,0.0833333,0.10026,0.30834,0.563149,-0.00835815,-15.6225,1e-05,0.0128375,0.101589,10575.1,0.799212,0.362758,-1,0.2,266.909,2.70336e+06,1.5373,1.14744,1.57393,0.506505,-0.860038
221,71.6086,809.235,0.0988122,0.416667,0.291667,0.101035,0.308915,0.295402,-0.00665144,-15.6213,1e-05,0.00931093,0.101595,10799.5,0.846931,0.290904,-1,0.2,268.048,2.71565e+06,1.47502,1.05216,1.55532,0.493598,-0.995674
222,104.019,982.1,0.101346,0.375,0.0416667,0.0966203,0.273635,0.168493,-0.00909176,-15.6202,1e-05,0.00732866,0.101603,10905.1,0.752785,0.374025,-1,0.2,269.176,2.72794e+06,1.86053,1.61257,1.87978,0.608738,-0.760686
223,98.5346,956.429,0.100611,0.541667,0.0416667,0.096154,0.280631,0.19534,-0.00782156,-15.6189,1e-05,0.00554742,0.101608,9036.58,0.988714,0.371093,-1,0.2,270.538,2.74022e+06,1.81146,1.53551,1.83128,0.569451,-0.820967
224,85.8461,915.917,0.0992682,0.416667,0.0833333,0.101004,0.299206,0.308544,-0.00799018,-15.6182,1e-05,0.00989716,0.101612,10794,0.847696,0.29071,-1,0.2,271.678,2.75251e+06,1.67457,1.23197,1.75864,0.585096,-0.957974
225,93.8747,902.818,0.10042,0.375,0.0833333,0.0985904,0.289391,0.243591,-0.00899805,-15.6172,1e-05,0.00930104,0.101619,11072.7,0.736211,0.37355,-1,0.2,272.789,2.7648e+06,1.71048,1.39476,1.72303,0.556569,-0.691108
226,85.8765,879.133,0.0997723,0.5,0.125,0.100242,0.300052,0.265231,-0.0101038,-15.616,1e-05,0.0115999,0.101626,9776.48,0.877417,0.379477,-1,0.2,274.047,2.77709e+06,1.64322,1.23201,1.68602,0.546427,-0.813848
227,93.2826,905.154,0.0981358,0.416667,0.125,0.102633,0.324257,0.357895,-0.00852512,-15.6147,1e-05,0.0108784,0.101634,9778.31,0.940606,0.316052,-1,0.2,275.305,2.78938e+06,1.68938,1.45374,1.72909,0.547372,-0.755462
228,85.2152,865.8,0.0997236,0.458333,0.166667,0.100572,0.300161,0.45044,-0.00827145,-15.6131,1e-05,0.0140342,0.101644,9935.4,0.878682,0.358108,-1,0.2,276.543,2.80166e+06,1.62945,1.27609,1.65416,0.514446,-0.813388
229,88.3968,869.625,0.0984271,0.458333,0.208333,0.101614,0.327891,0.448086,-0.0082774,-15.6113,1e-05,0.0115074,0.101653,8463.51,0.927512,0.524368,-1,0.2,277.996,2.81395e+06,1.65666,1.28208,1.66087,0.542199,-0.72198
230,80.5421,830.5,0.0986402,0.583333,0.25,0.101625,0.318325,0.322708,-0.0103792,-15.61,1e-05,0.0185985,0.10166,10100.6,0.856204,0.360359,-1,0.2,279.215,2.82624e+06,1.54667,1.16918,1.58787,0.507141,-0.783745
231,78.1357,826.643,0.0991134,0.375,0.208333,0.102127,0.317015,0.310392,-0.00959652,-15.6087,1e-05,0.0198149,0.101666,9219.02,0.953488,0.379409,-1,0.2,280.549,2.83853e+06,1.52347,1.14125,1.58413,0.499424,-0.84149
232,92.4437,923.211,0.0997758,0.625,0.166667,0.10062,0.337377,0.587796,-0.00880003,-15.6077,1e-05,0.0157984,0.101673,8837.46,0.960158,0.430287,-1,0.2,281.941,2.85082e+06,1.74048,1.36214,1.77024,0.559366,-0.810037
233,61.3961,682.333,0.101001,0.333333,0.291667,0.0982382,0.286565,0.20795,-0.00835171,-15.6064,1e-05,0.00536898,0.10168,12032.8,0.719791,0.301418,-1,0.2,282.964,2.8631e+06,1.2438,0.882697,1.30673,0.424715,-0.788143
234,95.9218,935.562,0.101285,0.583333,0.0833333,0.0991128,0.295281,0.294971,-0.00814844,-15.6053,1e-05,0.00928393,0.101687,10097.6,0.841073,0.375852,-1,0.2,284.182,2.87539e+06,1.76186,1.42877,1.79046,0.563786,-0.748794
235,84.3756,799.727,0.100459,0.333333,0.125,0.0990411,0.293264,0.214482,-0.00863996,-15.604,1e-05,0.00915551,0.101693,9373.81,0.944467,0.366419,-1,0.2,285.494,2.88768e+06,1.50498,1.33165,1.52598,0.477517,-0.621343
236,83.7092,786.688,0.10088,0.5,0.166667,0.102814,0.302873,0.375925,-0.0088425,-15.6029,1e-05,0.010055,0.101699,10135,0.888147,0.324283,-1,0.2,286.708,2.89997e+06,1.50973,1.25149,1.49719,0.474045,-0.546988
237,80.3848,783,0.0988291,0.5,0.208333,0.101732,0.342404,0.402145,-0.00798256,-15.6017,1e-05,0.0107896,0.101707,12173.6,0.736937,0.272458,-1,0.2,287.719,2.91226e+06,1.4772,1.21563,1.49567,0.476959,-0.646221
238,88.2153,892.333,0.099675,0.458333,0.166667,0.102809,0.317675,0.342896,-0.00833974,-15.6003,1e-05,0.0100219,0.101716,11617.3,0.68273,0.375003,-1,0.2,288.778,2.92454e+06,1.66676,1.3009,1.71381,0.53778,-0.808476
239,95.8589,891.588,0.100784,0.625,0.0833333,0.102087,0.29323,0.201174,-0.00825512,-15.5988,1e-05,0.0117162,0.101723,9017.78,0.951551,0.41109,-1,0.2,290.142,2.93683e+06,1.71016,1.45376,1.69285,0.52736,-0.591197
240,98.5706,924.412,0.0993164,0.625,0.0833333,0.105433,0.313647,0.307747,-0.00955414,-15.5977,1e-05,0.008711,0.101729,9961.64,0.907143,0.326388,-1,0.2,291.377,2.94912e+06,1.76987,1.46168,1.76643,0.562058,-0.631498
241,81.8964,867.25,0.0990612,0.375,0.125,0.10553,0.332806,0.24699,-0.00841845,-15.5968,1e-05,0.010388,0.101733,12224.6,0.721122,0.284061,-1,0.2,292.383,2.96141e+06,1.58446,1.1461,1.66429,0.525396,-0.825426
242,88.5333,838,0.0988422,0.541667,0.208333,0.107223,0.331728,0.287778,-0.00957741,-15.5959,1e-05,0.0102069,0.10174,12767.6,0.69972,0.262717,-1,0.2,293.347,2.9737e+06,1.60114,1.3376,1.59379,0.501054,-0.60692
243,84.8521,810,0.098718,0.416667,0.125,0.107057,0.349679,0.357211,-0.00735046,-15.5944,1e-05,0.00559926,0.101749,14019,0.617565,0.25896,-1,0.2,294.225,2.98598e+06,1.53273,1.27572,1.5398,0.483351,-0.58901
244,81.3829,746.846,0.0983832,0.333333,0.208333,0.106555,0.35962,0.445599,-0.00862437,-15.593,1e-05,0.0121967,0.101756,13131.4,0.66381,0.271963,-1,0.2,295.162,2.99827e+06,1.45602,1.28198,1.41444,0.422353,-0.50565
245,64.1681,723.462,0.0962896,0.25,0.291667,0.109829,0.373424,0.539976,-0.00962024,-15.5919,1e-05,0.0152785,0.101762,12841.8,0.704328,0.252544,-1,0.2,296.12,3.01056e+06,1.32369,0.883969,1.39049,0.455536,-0.845272
246,67.324,724.588,0.0969104,0.375,0.333333,0.110579,0.343986,0.333483,-0.00865506,-15.5908,1e-05,0.0102212,0.101768,13178.8,0.665349,0.267059,-1,0.2,297.054,3.02285e+06,1.33641,0.963049,1.38,0.434733,-0.74799
247,70.5808,747.4,0.0989228,0.291667,0.125,0.107648,0.326851,0.289774,-0.0083769,-15.5898,1e-05,0.0149363,0.101773,14022.5,0.612822,0.263485,-1,0.2,297.931,3.03514e+06,1.38402,0.950994,1.42902,0.468647,-0.703638
248,91.7197,910.833,0.0991589,0.416667,0.0833333,0.10821,0.333899,0.298134,-0.0100323,-15.5889,1e-05,0.0107215,0.101779,13723,0.634126,0.261303,-1,0.2,298.828,3.04742e+06,1.70739,1.33417,1.73884,0.549517,-0.743934
249,87.5325,837.455,0.099459,0.333333,0.125,0.109612,0.322816,0.271194,-0.00850856,-15.5878,1e-05,0.0142236,0.101785,13418.2,0.645873,0.269901,-1,0.2,299.745,3.05971e+06,1.58167,1.31157,1.59404,0.503691,-0.614343
250,85.1883,873.318,0.0989773,0.75,0.166667,0.108016,0.335544,0.408935,-0.00834275,-15.5866,1e-05,0.0125486,0.101791,12752.9,0.692314,0.271231,-1,0.2,300.71,3.072e+06,1.61833,1.20089,1.67389,0.542828,-0.776517
251,64.9861,694.273,0.0978327,0.291667,0.166667,0.107928,0.347489,0.266727,-0.00900702,-15.5856,1e-05,0.0112242,0.101798,13606.6,0.63149,0.271601,-1,0.2,301.614,3.08429e+06,1.27051,1.00191,1.32712,0.403475,-0.753719
252,78.1918,809,0.0989391,0.375,0.125,0.106989,0.347166,0.251745,-0.00924669,-15.5846,1e-05,0.0134195,0.101802,13675.3,0.635693,0.26286,-1,0.2,302.514,3.09658e+06,1.50704,1.05469,1.54048,0.492057,-0.684678
253,92.3622,920.846,0.0975483,0.375,0.166667,0.109777,0.386037,0.706237,-0.00881374,-15.5838,1e-05,0.0204189,0.101809,13594.7,0.645718,0.258161,-1,0.2,303.419,3.10886e+06,1.73051,1.35296,1.75296,0.540813,-0.759136
254,55.8727,626.273,0.0943302,0.333333,0.583333,0.111344,0.425855,0.676448,-0.00838115,-15.5821,1e-05,0.00790937,0.101819,13318.3,0.657678,0.264962,-1,0.2,304.343,3.12115e+06,1.14688,0.798183,1.1944,0.367831,-0.713659
255,82.2171,848.952,0.0987389,0.541667,0.333333,0.107443,0.354909,0.223833,-0.00773168,-15.5808,1e-05,0.0120826,0.101823,12973.3,0.671855,0.275321,-1,0.2,305.291,3.13344e+06,1.5601,1.19695,1.61914,0.504401,-0.769738
256,95.737,905.5,0.0994916,0.375,0.0416667,0.107216,0.352526,0.460804,-0.00820771,-15.5802,1e-05,0.00703233,0.101827,13869.6,0.627966,0.258002,-1,0.2,306.179,3.14573e+06,1.71836,1.38695,1.72784,0.548161,-0.594463
257,69.1527,718.692,0.0977775,0.291667,0.25,0.108394,0.360315,0.342601,-0.00763315,-15.5792,1e-05,0.0140173,0.101834,13456.4,0.641934,0.271239,-1,0.2,307.093,3.15802e+06,1.34751,0.98363,1.36306,0.426326,-0.662887
258,90.742,951,0.0987247,0.708333,0.0833333,0.10879,0.348623,0.457288,-0.007944,-15.5778,1e-05,0.00623377,0.101843,12762,0.704251,0.258611,-1,0.2,308.057,3.1703e+06,1.7788,1.12494,1.81811,0.599973,-0.784728
259,81.3598,815.308,0.0977047,0.75,0.333333,0.109934,0.367378,0.461271,-0.00892225,-15.5764,1e-05,0.0136818,0.101851,11790.3,0.725586,0.316625,-1,0.2,309.1,3.18259e+06,1.52913,1.15833,1.54919,0.473633,-0.642287
260,76.7172,798.524,0.0965739,0.583333,0.291667,0.10817,0.402534,0.716761,-0.00814705,-15.5746,1e-05,0.0144644,0.101863,12877.7,0.696152,0.258055,-1,0.2,310.056,3.19488e+06,1.48038,1.0323,1.52053,0.486231,-0.683579
261,51.6441,591.429,0.0967406,0.25,0.333333,0.110458,0.403276,0.632873,-0.00765662,-15.5726,1e-05,0.0103821,0.101872,13422.8,0.65336,0.262096,-1,0.2,310.973,3.20717e+06,1.07059,0.69599,1.13145,0.354884,-0.670708
262,65.805,664,0.0974491,0.5,0.375,0.107599,0.395344,0.72473,-0.00866497,-15.5711,1e-05,0.00924957,0.10188,13053.1,0.687746,0.253642,-1,0.2,311.915,3.21946e+06,1.24342,0.997669,1.26278,0.376237,-0.589857
263,66.456,683.25,0.0964753,0.375,0.458333,0.108815,0.394659,0.601561,-0.00828672,-15.5698,1e-05,0.0129962,0.101887,12214.2,0.728267,0.277773,-1,0.2,312.922,3.23174e+06,1.27619,0.948958,1.30032,0.396671,-0.599341
264,71.471,755.9,0.0980272,0.5,0.333333,0.106046,0.360829,0.320699,-0.00921959,-15.5685,1e-05,0.0157348,0.101895,12707.1,0.714658,0.252361,-1,0.2,313.89,3.24403e+06,1.37543,0.989445,1.43938,0.45525,-0.685954
265,53.6547,623.2,0.0997964,0.208333,0.208333,0.10415,0.363161,0.404268,-0.00843384,-15.567,1e-05,0.00769541,0.101904,13782.5,0.622898,0.268665,-1,0.2,314.783,3.25632e+06,1.12194,0.676721,1.18975,0.381857,-0.687528
266,90.2092,903.077,0.100044,0.416667,0.125,0.105067,0.35113,0.268754,-0.0081666,-15.5655,1e-05,0.00738382,0.101912,13232.3,0.666039,0.262595,-1,0.2,315.713,3.26861e+06,1.66664,1.35155,1.72282,0.508897,-0.739454
267,96.0423,971.833,0.100031,0.458333,0.0416667,0.104346,0.351077,0.341105,-0.00761047,-15.5643,1e-05,0.00699274,0.101918,13687.2,0.636901,0.260874,-1,0.2,316.612,3.2809e+06,1.83238,1.23881,1.85196,0.581159,-0.702189
268,85.2281,787,0.0994888,0.291667,0.125,0.106121,0.368625,0.335116,-0.00804257,-15.5631,1e-05,0.0121534,0.101926,13600,0.636373,0.267154,-1,0.2,317.517,3.29318e+06,1.47154,1.28428,1.48884,0.482598,-0.465853
269,90.0946,857.308,0.0986602,0.375,0.166667,0.107649,0.377336,0.276388,-0.00794548,-15.5617,1e-05,0.0163392,0.101934,13204.8,0.671509,0.259065,-1,0.2,318.449,3.30547e+06,1.61896,1.4143,1.62489,0.473639,-0.627048
270,78.0012,766.267,0.0981603,0.416667,0.208333,0.108668,0.397844,0.581424,-0.00867009,-15.5605,1e-05,0.0113143,0.101939,12888.9,0.68599,0.267386,-1,0.2,319.403,3.31776e+06,1.4382,1.10934,1.453,0.444897,-0.545377
271,75.3671,766.263,0.0979561,0.5,0.291667,0.108512,0.394842,0.422149,-0.00838652,-15.5595,1e-05,0.0112837,0.101945,12718.7,0.706275,0.259859,-1,0.2,320.37,3.33005e+06,1.42927,1.02666,1.45956,0.451159,-0.598292
272,71.1187,696.842,0.0968755,0.5,0.291667,0.108635,0.410636,0.513815,-0.00833842,-15.5586,1e-05,0.00961399,0.10195,12942.3,0.692022,0.257424,-1,0.2,321.321,3.34234e+06,1.32286,0.985759,1.31984,0.405643,-0.478174
273,77.7076,786.25,0.0982137,0.416667,0.25,0.108416,0.386548,0.357944,-0.00896766,-15.5575,1e-05,0.0054056,0.101958,10058.6,0.815197,0.406447,-1,0.2,322.544,3.35462e+06,1.4545,1.11848,1.49598,0.453623,-0.637196
274,99.5389,922.947,0.0979996,0.708333,0.0833333,0.110688,0.389591,0.535325,-0.0108671,-15.5559,1e-05,0.0113302,0.101967,9086.6,0.970759,0.381562,-1,0.2,323.898,3.36691e+06,1.76304,1.44095,1.74574,0.525581,-0.498358
275,59.6247,661.733,0.0958037,0.25,0.375,0.110751,0.415648,0.405335,-0.00857689,-15.5543,1e-05,0.0122705,0.101975,10729.5,0.833756,0.311502,-1,0.2,325.045,3.3792e+06,1.22229,0.729892,1.26019,0.408562,-0.639695
276,72.4095,782.056,0.0974343,0.5,0.25,0.111128,0.432362,0.54413,-0.00799341,-15.5529,1e-05,0.0110445,0.101984,9361.49,0.909659,0.402953,-1,0.2,326.358,3.39149e+06,1.42293,0.90542,1.49228,0.465657,-0.665813
277,59.1223,658.083,0.0985181,0.25,0.25,0.110247,0.385879,0.239859,-0.00799601,-15.5514,1e-05,0.00672576,0.101992,9898.16,0.854742,0.386701,-1,0.2,327.601,3.40378e+06,1.21378,0.636684,1.25038,0.390339,-0.535075
278,96.7256,936.368,0.0999134,0.708333,0.0833333,0.110388,0.369756,0.3017,-0.00748557,-15.5499,1e-05,0.0140765,0.102002,9431.91,0.983869,0.318942,-1,0.2,328.906,3.41606e+06,1.75978,1.36535,1.7847,0.540032,-0.613587
279,80.6551,838.176,0.0987361,0.541667,0.166667,0.11143,0.390679,0.316441,-0.00906615,-15.5482,1e-05,0.00567466,0.10201,9902.65,0.828289,0.412591,-1,0.2,330.148,3.42835e+06,1.54769,1.03021,1.59545,0.501348,-0.641942
280,57.4118,612.857,0.0973725,0.291667,0.291667,0.112722,0.416939,0.41172,-0.00761419,-15.5468,1e-05,0.011288,0.102018,9247.6,0.938858,0.38992,-1,0.2,331.478,3.44064e+06,1.11323,0.758874,1.16825,0.353765,-0.523528
281,78.335,810.857,0.0991318,0.416667,0.166667,0.111169,0.396302,0.246589,-0.00962119,-15.5456,1e-05,0.010416,0.102023,9917.67,0.888283,0.350717,-1,0.2,332.719,3.45293e+06,1.52592,0.873057,1.54467,0.490302,-0.517196
282,78.2714,825.214,0.0994875,0.416667,0.166667,0.110603,0.373247,0.22713,-0.00761825,-15.5447,1e-05,0.00982519,0.102028,10461.9,0.786408,0.388136,-1,0.2,333.894,3.46522e+06,1.52401,1.00456,1.56726,0.471531,-0.653784
283,74.6001,750.6,0.0991241,0.416667,0.208333,0.111279,0.400151,0.295777,-0.00682888,-15.5438,1.5e-05,0.00267936,0.102034,9190.18,0.988696,0.348383,-1,0.2,335.233,3.4775e+06,1.38883,0.982505,1.42469,0.436225,-0.502242
284,68.5325,674.857,0.098601,0.166667,0.125,0.110802,0.396695,0.241428,-0.00960583,-15.5425,1.5e-05,0.0109261,0.102044,9197.03,0.903848,0.432235,-1,0.2,336.571,3.48979e+06,1.29408,0.916938,1.2826,0.399084,-0.466076
285,90.0741,886.833,0.0982801,0.625,0.125,0.111752,0.406189,0.349665,-0.0083866,-15.5409,1.5e-05,0.0121078,0.102051,10683.2,0.840759,0.309453,-1,0.2,337.723,3.50208e+06,1.65761,1.20792,1.68584,0.517158,-0.564831
286,71.7472,771,0.0991785,0.333333,0.166667,0.112656,0.390076,0.301831,-0.0092408,-15.5393,1.5e-05,0.00780817,0.102062,10235.7,0.809735,0.390773,-1,0.2,338.924,3.51437e+06,1.42663,0.803379,1.46695,0.453875,-0.563467
287,70.6561,727.615,0.0979095,0.333333,0.208333,0.113274,0.410007,0.346224,-0.008752,-15.5372,1.5e-05,0.0188714,0.102075,10029.2,0.853965,0.371258,-1,0.2,340.151,3.52666e+06,1.3362,0.952726,1.38674,0.419473,-0.562332
288,68.9377,668.812,0.0985734,0.375,0.291667,0.11458,0.402997,0.293354,-0.00964582,-15.5348,1.5e-05,0.0056692,0.102088,9853.28,0.902215,0.344882,-1,0.2,341.399,3.53894e+06,1.26884,0.960897,1.26269,0.376442,-0.421982
289,77.1465,851.889,0.0990799,0.25,0.125,0.113847,0.378771,0.180994,-0.0101358,-15.5327,1.5e-05,0.00795408,0.1021,11868.8,0.75511,0.280212,-1,0.2,342.436,3.55123e+06,1.49935,0.872677,1.6313,0.509781,-0.655786
290,100.43,1000,0.0985954,0.375,0,0.113551,0.392745,0.221859,-0.00949233,-15.5309,1.5e-05,0.0103576,0.102108,12223.2,0.648721,0.356579,-1,0.2,343.443,3.56352e+06,1.90042,1.23258,1.89904,0.562012,-0.572533
291,68.5506,679.385,0.0980661,0.333333,0.208333,0.11412,0.408042,0.379835,-0.00992998,-15.5294,1.5e-05,0.017579,0.102118,8673.17,1.04571,0.371075,-1,0.2,344.861,3.57581e+06,1.25603,1.01348,1.27962,0.372047,-0.49365
292,73.0358,765.409,0.0984024,0.625,0.291667,0.115401,0.406432,0.225391,-0.00793013,-15.5275,1.5e-05,0.0108591,0.102129,9801.47,0.881698,0.371992,-1,0.2,346.116,3.5881e+06,1.40026,0.880316,1.45826,0.45007,-0.537117
293,91.8675,931.455,0.0992259,0.416667,0.0416667,0.11528,0.382246,0.227403,-0.00923035,-15.5257,1.5e-05,0.0130591,0.102139,11348.9,0.750674,0.332077,-1,0.2,347.2,3.60038e+06,1.73182,1.13876,1.76924,0.51241,-0.558856
294,77.1043,785,0.100221,0.208333,0.125,0.114953,0.374867,0.158812,-0.0101948,-15.524,1.5e-05,0.00833459,0.102147,13372.1,0.647836,0.271091,-1,0.2,348.12,3.61267e+06,1.46001,1.07216,1.48921,0.43351,-0.599678
295,94.4455,889.692,0.100211,0.458333,0.0833333,0.115905,0.372728,0.144062,-0.00899351,-15.5226,1.5e-05,0.0113348,0.102156,13108.3,0.677887,0.259538,-1,0.2,349.058,3.62496e+06,1.67557,1.36668,1.68018,0.478894,-0.479054
296,98.3519,953.4,0.10028,0.791667,0.0416667,0.116537,0.378543,0.193329,-0.00826858,-15.5205,1.5e-05,0.0148473,0.102171,9670.41,0.880447,0.390233,-1,0.2,350.33,3.63725e+06,1.77758,1.35093,1.80181,0.506669,-0.519395
297,86.1086,840.133,0.0999051,0.5,0.125,0.117689,0.380197,0.227142,-0.00901801,-15.5181,1.5e-05,0.0103392,0.102183,9389.04,0.948829,0.359931,-1,0.2,351.64,3.64954e+06,1.55735,1.14719,1.59269,0.470235,-0.462036
