iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence
883,57.0395,876.444,0.0824198,0.291667,0.0833333,0.13972,1.30017,0.679072,-0.00979164,3.80341,8.88889e-05,0.0126258,0.332564,17632.7,0.462712,0.234175,-0.4,0.1,232.615,1.08503e+07,0.435048,0.0269879,0.666634,0.00523458,-1.19575,0.876444,0.1796,nan,nan,nan,nan,-0.0404984,-0.25537,-0.0308736,nan,-0.368933,-0.00233333,-0.0561582,-0.779382,nan,0.0151522,0.0837778,-0.00622222,3.29861
884,70.1367,943.857,0.0815151,0.208333,0.0833333,0.138085,1.30686,0.610761,-0.00968361,3.79967,8.88889e-05,0.00857006,0.332544,14106.2,0.500321,0.370788,-0.4,0.1,233.487,1.08626e+07,0.404445,0.030655,0.710951,0.00615579,-1.29625,0.943857,0.215529,nan,nan,nan,nan,-0.0495677,-0.329515,-0.0383932,nan,-0.398124,-0.00128571,-0.0605979,-0.852405,nan,0.0164463,0.103714,-0.00771429,4.10893
885,57.3858,821.444,0.0787509,0.25,0.125,0.13468,1.27856,0.583417,-0.00956488,3.79927,8.88889e-05,0.0126353,0.332506,13167.7,0.558281,0.374912,-0.4,0.1,234.422,1.08749e+07,0.378774,0.0252999,0.610239,0.00429384,-1.14687,0.821444,0.170422,nan,nan,nan,nan,-0.0420998,-0.289809,-0.0318249,nan,-0.350275,-0.00277778,-0.0555678,-0.745616,nan,0.0186507,0.0686667,-0.00533333,3.44167
886,62.0992,845.8,0.0745159,0.0833333,0.125,0.133769,1.28098,0.605748,-0.0097463,3.79667,8.88889e-05,0.00854039,0.332426,13096.4,0.60289,0.335382,-0.4,0.1,235.361,1.08872e+07,0.450961,0.0288828,0.637108,0.00590829,-1.15944,0.8458,0.17576,nan,nan,nan,nan,-0.0441802,-0.282246,-0.032701,nan,-0.358715,-0.0016,-0.0533395,-0.749724,nan,0.0196829,0.078,-0.0052,3.55
887,67.0242,936.6,0.0770875,0.125,0.0833333,0.133475,1.27624,0.570033,-0.0100367,3.79407,8.88889e-05,0.009025,0.332371,14791.1,0.560607,0.270164,-0.4,0.1,236.194,1.08995e+07,0.427054,0.0298632,0.672591,0.00520743,-1.33015,0.9366,0.2098,nan,nan,nan,nan,-0.0546201,-0.377227,-0.037691,nan,-0.400178,-0.0026,-0.0624484,-0.863597,nan,0.0218079,0.0968,-0.01,4.09
888,56.5857,886.833,0.0794949,0.166667,0.0833333,0.135077,1.24775,0.77605,-0.00914046,3.79176,8.88889e-05,0.00790736,0.332298,16801.9,0.486803,0.244541,-0.4,0.1,236.926,1.09117e+07,0.507314,0.0307148,0.654407,0.00463322,-1.21862,0.886833,0.173717,nan,nan,nan,nan,-0.0410841,-0.276845,-0.0309142,nan,-0.375258,-0.00133333,-0.0571523,-0.816331,nan,0.0173729,0.067,-0.00766667,3.3125
889,77.2611,990,0.0736823,0.291667,0.0416667,0.135989,1.26194,0.607161,-0.010335,3.78923,8.88889e-05,0.012254,0.332223,15953.3,0.479588,0.290661,-0.4,0.1,237.698,1.0924e+07,0.434698,0.0283423,0.735394,0.00727577,-1.35593,0.99,0.240062,nan,nan,nan,nan,-0.0567785,-0.376404,-0.0420536,nan,-0.41918,-0.002375,-0.0639366,-0.908488,nan,0.0204845,0.11675,-0.00825,4.52344
890,36.8529,712.5,0.0811953,0.0416667,0.0416667,0.134942,1.29173,0.540611,-0.00961371,3.78677,8.88889e-05,0.0114776,0.332165,17463,0.468078,0.235582,-0.4,0.1,238.403,1.09363e+07,0.339458,0.0336496,0.536975,0.00424947,-0.975553,0.7125,0.12935,nan,nan,nan,nan,-0.034003,-0.223099,-0.0232939,nan,-0.30485,-0.001,-0.0408663,-0.631075,nan,0.0167026,0.07,-0.004,2.2375
891,74.6673,937.182,0.0777229,0.375,0.0833333,0.138601,1.29379,0.606588,-0.0100942,3.78454,8.88889e-05,0.00907102,0.332108,14145.2,0.515088,0.353615,-0.4,0.1,239.273,1.09486e+07,0.420434,0.0281951,0.683948,0.00680244,-1.31237,0.937182,0.224327,nan,nan,nan,nan,-0.0545578,-0.371466,-0.0394646,nan,-0.399414,-0.00245455,-0.0604886,-0.852679,nan,0.0216871,0.0929091,-0.00854545,4.41932
892,71.907,996.716,0.0768233,8.58333,0.0833333,0.140227,1.25839,0.553356,-0.0105743,3.78258,8.88889e-05,0.0162236,0.33205,13523.9,0.57841,0.330204,-0.4,0.1,240.183,1.09609e+07,0.491536,0.0317466,0.736596,0.00619938,-1.387,0.996716,0.223004,nan,nan,nan,nan,-0.0535674,-0.365657,-0.0397222,nan,-0.423628,-0.00207212,-0.0650303,-0.900131,nan,0.0200214,0.0977404,-0.00770192,4.2363
893,65.8982,797.25,0.0801799,0.0833333,0.0833333,0.139454,1.29416,0.557088,-0.00968104,3.78017,8.88889e-05,0.0122136,0.331989,13710.5,0.571967,0.324279,-0.4,0.1,241.082,1.09732e+07,0.486124,0.024958,0.612937,0.00507152,-1.10741,0.79725,0.16365,nan,nan,nan,nan,-0.0410566,-0.277712,-0.0323208,nan,-0.338237,-0.00125,-0.0501505,-0.691108,nan,0.0115381,0.084,-0.0045,3.65313
894,68.9633,1000,0.0818998,0.208333,0,0.135813,1.32869,0.50329,-0.00957404,3.77785,8.88889e-05,0.00997086,0.331907,15822.5,0.512857,0.263758,-0.4,0.1,241.862,1.09855e+07,0.404635,0.0324938,0.720599,0.00535593,-1.39455,1,0.2091,nan,nan,nan,nan,-0.0516463,-0.343626,-0.0382997,nan,-0.424234,-0.0008,-0.0688459,-0.905815,nan,0.016793,0.082,-0.01,4.215
895,51.0491,661.846,0.0859867,0.333333,0.208333,0.135048,1.30705,0.600647,-0.0100657,3.77465,8.88889e-05,0.0135917,0.331834,16015,0.512528,0.254751,-0.4,0.1,242.631,1.09978e+07,0.264135,0.0203672,0.465349,0.00400676,-0.940114,0.661846,0.164046,nan,nan,nan,nan,-0.042127,-0.283171,-0.0290061,nan,-0.283873,-0.00192308,-0.0450291,-0.626806,nan,0.014484,0.0663077,-0.00507692,3.14904
896,65.3213,1000,0.081638,0.166667,0,0.137033,1.29928,0.558557,-0.00912866,3.77222,8.88889e-05,0.0118695,0.331788,14264.9,0.499782,0.361632,-0.4,0.1,243.494,1.101e+07,0.531152,0.0269971,0.747967,0.00662389,-1.38018,1,0.217975,nan,nan,nan,nan,-0.0494755,-0.339351,-0.0380047,nan,-0.425887,-0.0015,-0.0645587,-0.894814,nan,0.0187498,0.1065,-0.0055,3.80938
897,88.3251,1000,0.0891123,0.25,0,0.137441,1.3257,0.589033,-0.00790542,3.77091,0.000133333,0.004774,0.331777,12234.5,0.562059,0.442317,-0.4,0.1,244.499,1.10223e+07,0.430151,0.0302043,0.707013,0.00581366,-1.44119,1,0.250733,nan,nan,nan,nan,-0.0622683,-0.440261,-0.0458862,nan,-0.429829,-0.00366667,-0.0679703,-0.964738,nan,0.0220699,0.105667,-0.00666667,5.32708
898,55.7826,840,0.0842988,0.166667,0.0416667,0.136023,1.33507,0.488251,-0.0101392,3.76963,0.000133333,0.0168795,0.331711,12356,0.575846,0.418647,-0.4,0.1,245.496,1.10346e+07,0.431922,0.0277526,0.624307,0.00519508,-1.17129,0.84,0.16848,nan,nan,nan,nan,-0.0425767,-0.285866,-0.0322197,nan,-0.357583,-0.001,-0.0518706,-0.741553,nan,0.0145302,0.0752,-0.0068,3.2925
899,60.7206,1000,0.0881216,0.0833333,0,0.136917,1.3117,0.699761,-0.00929483,3.7673,0.000133333,0.0136431,0.331652,14906.9,0.524669,0.299648,-0.4,0.1,246.321,1.10469e+07,0.55622,0.0291785,0.743015,0.00574465,-1.40113,1,0.20885,nan,nan,nan,nan,-0.0561044,-0.400053,-0.0391243,nan,-0.425543,-0.001,-0.0685526,-0.945868,nan,0.0168955,0.109,-0.008,3.7125
900,72.0462,952,0.0891849,0.375,0.0416667,0.139318,1.33513,0.728,-0.0103357,3.76391,0.000133333,0.0142343,0.331509,16845.4,0.496262,0.233193,-0.4,0.1,247.052,1.10592e+07,0.451156,0.0226595,0.677963,0.00516101,-1.36582,0.952,0.21772,nan,nan,nan,nan,-0.05802,-0.42073,-0.0415329,nan,-0.408168,-0.0021,-0.0687572,-0.931774,nan,0.0195032,0.0984,-0.0066,4.46125
901,62.4099,706.111,0.0869523,0.208333,0.166667,0.139418,1.31516,0.636785,-0.010045,3.75864,0.000133333,0.0130495,0.331397,12400.4,0.610464,0.380471,-0.4,0.1,249.758,1.10715e+07,0.273551,0.017112,0.47941,0.00413609,-1.0407,0.706111,0.185689,nan,nan,nan,nan,-0.0497111,-0.354218,-0.0347818,nan,-0.304198,-0.00333333,-0.0522469,-0.729433,nan,0.0164414,0.0733333,-0.00555556,3.93889
902,68.0025,832.222,0.0843806,0.25,0.125,0.141335,1.34516,0.701775,-0.0105726,3.75624,8.88889e-05,0.0204474,0.331396,12384.8,0.602644,0.389542,-0.4,0.1,250.752,1.10838e+07,0.327298,0.0232569,0.591782,0.00515257,-1.1831,0.832222,0.201822,nan,nan,nan,nan,-0.0522635,-0.358374,-0.0361689,nan,-0.356988,-0.00277778,-0.0555224,-0.793647,nan,0.0204282,0.0853333,-0.00666667,4.15833
903,72.4645,925.5,0.0818686,0.375,0.0416667,0.139952,1.32956,0.757311,-0.0103207,3.75687,8.88889e-05,0.0078394,0.331415,13234.6,0.577003,0.351475,-0.4,0.1,251.682,1.10961e+07,0.452311,0.0297536,0.670043,0.00534905,-1.32484,0.9255,0.21565,nan,nan,nan,nan,-0.0543622,-0.381882,-0.0403177,nan,-0.396895,-0.0016,-0.0615598,-0.872021,nan,0.0195934,0.0914,-0.0054,4.3525
904,70.1493,886.5,0.080468,0.333333,0.166667,0.136005,1.34524,0.808362,-0.0108616,3.75698,8.88889e-05,0.00573979,0.331406,14803.9,0.498888,0.331162,-0.4,0.1,252.513,1.11084e+07,0.337762,0.0279395,0.625679,0.00500424,-1.28015,0.8865,0.213858,nan,nan,nan,nan,-0.057363,-0.405783,-0.0391301,nan,-0.3818,-0.00341667,-0.0623509,-0.84736,nan,0.0186194,0.0893333,-0.00633333,4.38646
905,79.4175,953,0.083975,0.583333,0.0833333,0.13124,1.3443,0.803434,-0.00872607,3.75655,8.88889e-05,0.00992836,0.33139,12258.1,0.595977,0.406466,-0.4,0.1,253.517,1.11206e+07,0.457789,0.0271111,0.66034,0.00513926,-1.39298,0.953,0.23325,nan,nan,nan,nan,-0.0646523,-0.473645,-0.0445648,nan,-0.411801,-0.002625,-0.0683146,-0.947054,nan,0.0250055,0.0935,-0.00675,4.92812
906,66.6949,820.5,0.0848949,0.25,0.166667,0.133604,1.33457,0.811272,-0.00999561,3.75562,8.88889e-05,0.00924104,0.331355,12243.5,0.639131,0.364505,-0.4,0.1,254.522,1.11329e+07,0.428864,0.0246427,0.583301,0.00410418,-1.19718,0.8205,0.18323,nan,nan,nan,nan,-0.0512504,-0.366231,-0.0338408,nan,-0.354563,-0.0037,-0.0611818,-0.802443,nan,0.0244376,0.0656,-0.0058,4.07625
907,73.8494,925.75,0.0847624,0.416667,0.0833333,0.134425,1.30182,0.736639,-0.00959501,3.75427,8.88889e-05,0.0158113,0.331319,13150.3,0.588405,0.346019,-0.4,0.1,255.458,1.11452e+07,0.43331,0.0286378,0.66236,0.00477616,-1.34234,0.92575,0.210483,nan,nan,nan,nan,-0.0552127,-0.393113,-0.0397782,nan,-0.397939,-0.00383333,-0.0646347,-0.887846,nan,0.021399,0.0843333,-0.00533333,4.51146
908,72.2955,929.889,0.0868004,0.333333,0.0416667,0.13372,1.30976,0.600807,-0.00933917,3.75273,8.88889e-05,0.0189412,0.33127,13614,0.558973,0.343629,-0.4,0.1,256.362,1.11575e+07,0.473773,0.0276911,0.667037,0.00533454,-1.33031,0.929889,0.218444,nan,nan,nan,nan,-0.0572281,-0.39711,-0.0400073,nan,-0.398617,-0.00311111,-0.0623093,-0.870482,nan,0.0237817,0.0891111,-0.00555556,4.34444
909,73.1851,901.833,0.0883389,0.208333,0.0416667,0.135508,1.32552,0.763833,-0.0105793,3.75091,8.88889e-05,0.00820198,0.331233,13280.5,0.559001,0.366264,-0.4,0.1,257.289,1.11698e+07,0.446264,0.0244538,0.638109,0.00553642,-1.29789,0.901833,0.222433,nan,nan,nan,nan,-0.0580952,-0.402169,-0.041686,nan,-0.38633,-0.00233333,-0.0600293,-0.891916,nan,0.018152,0.095,-0.00833333,4.45625
910,60.0684,866.25,0.0845481,0.375,0.125,0.134768,1.32154,0.590669,-0.0121356,3.75009,8.88889e-05,0.0131214,0.331222,14085.9,0.556751,0.315609,-0.4,0.1,258.163,1.11821e+07,0.404767,0.0262113,0.615907,0.00374458,-1.25791,0.86625,0.1687,nan,nan,nan,nan,-0.0463627,-0.333825,-0.0318717,nan,-0.372011,-0.00316667,-0.0605276,-0.811648,nan,0.0175813,0.0636667,-0.0065,3.76042
911,81.595,920.8,0.0813593,0.375,0.0416667,0.131888,1.308,0.613508,-0.00929204,3.74982,8.88889e-05,0.00699689,0.331219,13544.7,0.588974,0.318244,-0.4,0.1,259.072,1.11944e+07,0.456733,0.0277174,0.645336,0.00477487,-1.35556,0.9208,0.22463,nan,nan,nan,nan,-0.0610337,-0.44788,-0.0434373,nan,-0.396763,-0.0047,-0.0679123,-0.89438,nan,0.0256235,0.0876,-0.0068,4.965
912,76.6627,1000,0.0835926,0.333333,0,0.131592,1.31644,0.686751,-0.0097205,3.74927,0.000133333,0.00263667,0.331201,13618.2,0.562453,0.339866,-0.4,0.1,259.975,1.12067e+07,0.466921,0.0269524,0.712514,0.00503103,-1.44637,1,0.229412,nan,nan,nan,nan,-0.0605804,-0.421079,-0.0436632,nan,-0.430659,-0.00475,-0.0697582,-0.956666,nan,0.0233269,0.0925,-0.00875,4.71875
913,58.281,750.444,0.0886172,0.208333,0.166667,0.133959,1.32996,0.660522,-0.0112015,3.74627,0.000133333,0.0145952,0.331023,13659.6,0.576353,0.323233,-0.4,0.1,260.876,1.12189e+07,0.396946,0.0203989,0.551325,0.00430745,-1.06901,0.750444,0.166067,nan,nan,nan,nan,-0.0436251,-0.295776,-0.0310479,nan,-0.320237,-0.00277778,-0.0512066,-0.679021,nan,0.0166561,0.0697778,-0.00666667,3.4375
914,68.4139,911.5,0.0882609,0.291667,0.125,0.136187,1.31817,0.679615,-0.0105344,3.74008,0.000133333,0.0196941,0.330931,13678.4,0.566466,0.331882,-0.4,0.1,261.776,1.12312e+07,0.444748,0.0292982,0.646241,0.00454565,-1.33183,0.9115,0.19675,nan,nan,nan,nan,-0.0532117,-0.381892,-0.0384898,nan,-0.393854,-0.0041,-0.062519,-0.917249,nan,0.0204092,0.0804,-0.0038,4.27375
915,80.3482,943.5,0.0869755,0.291667,0.0416667,0.136711,1.31248,0.736069,-0.00904671,3.73788,0.000133333,0.0112951,0.330871,14175.6,0.572944,0.293898,-0.4,0.1,262.644,1.12435e+07,0.423559,0.025225,0.657504,0.00533684,-1.38345,0.9435,0.2251,nan,nan,nan,nan,-0.0630473,-0.439063,-0.0427901,nan,-0.4084,-0.003375,-0.066854,-0.921559,nan,0.0199749,0.08625,-0.00925,4.96875
916,81.7227,908.636,0.0908981,0.375,0.0833333,0.135518,1.34804,0.643311,-0.00895619,3.73461,0.000133333,0.012051,0.330766,11766.2,0.634336,0.410011,-0.4,0.1,263.69,1.12558e+07,0.468701,0.0260199,0.652187,0.00470784,-1.32473,0.908636,0.206336,nan,nan,nan,nan,-0.0561426,-0.407241,-0.0398542,nan,-0.392415,-0.00336364,-0.0622757,-0.886255,nan,0.0209601,0.0872727,-0.00618182,4.88977
917,75.9091,904.8,0.0899588,0.125,0.0833333,0.134974,1.35739,0.782573,-0.00883491,3.7307,0.000133333,0.0151573,0.330686,12075,0.637099,0.380542,-0.4,0.1,264.709,1.12681e+07,0.429046,0.0238909,0.625443,0.00526932,-1.30885,0.9048,0.21566,nan,nan,nan,nan,-0.05843,-0.418847,-0.0416773,nan,-0.389041,-0.0046,-0.061185,-0.900051,nan,0.025324,0.0808,-0.0096,4.6775
918,75.1168,863.154,0.0844718,0.416667,0.125,0.139185,1.33604,0.832038,-0.0116803,3.73006,0.000133333,0.0146329,0.330747,12874,0.599058,0.355424,-0.4,0.1,265.666,1.12804e+07,0.429825,0.0252894,0.599969,0.00336427,-1.28472,0.863154,0.188492,nan,nan,nan,nan,-0.0538375,-0.398153,-0.0383347,nan,-0.373666,-0.00507692,-0.0651359,-0.895047,nan,0.0201341,0.0747692,-0.00538462,4.67019
919,79.131,973.692,0.0869293,0.5,0.0416667,0.140828,1.36579,0.642935,-0.0125146,3.73132,0.000133333,0.0179096,0.330725,14067.3,0.582329,0.291186,-0.4,0.1,266.541,1.12927e+07,0.479167,0.0302902,0.680153,0.00501605,-1.41835,0.973692,0.232754,nan,nan,nan,nan,-0.0629043,-0.450345,-0.0436413,nan,-0.421064,-0.0137692,-0.0683477,-0.965303,nan,0.0245813,0.0807692,-0.00615385,4.9
920,70.9576,901.385,0.0848722,0.416667,0.125,0.136184,1.35003,0.684064,-0.0104604,3.73014,0.000133333,0.0113195,0.330716,12847.3,0.528631,0.427838,-0.4,0.1,267.499,1.1305e+07,0.428346,0.0265775,0.635013,0.00434321,-1.32126,0.901385,0.195569,nan,nan,nan,nan,-0.0551333,-0.398807,-0.039354,nan,-0.388642,-0.00230769,-0.0624366,-0.862227,nan,0.0186653,0.0750769,-0.00692308,4.4
921,85.4151,982.25,0.0828867,0.125,0.0416667,0.139366,1.34471,0.959191,-0.0126479,3.72904,0.000133333,0.0155453,0.330652,13830.3,0.554701,0.333782,-0.4,0.1,268.39,1.13172e+07,0.417291,0.0278459,0.69984,0.00638419,-1.46352,0.98225,0.253975,nan,nan,nan,nan,-0.0703271,-0.511171,-0.0479955,nan,-0.428004,-0.0015,-0.0651723,-0.968907,nan,0.0293918,0.096,-0.0075,5.32187
922,68.6514,836.643,0.0881974,0.333333,0.25,0.140839,1.32352,0.955034,-0.0101333,3.72609,0.000133333,0.0121345,0.330586,11753.3,0.668575,0.376915,-0.4,0.1,269.437,1.13295e+07,0.410129,0.0262411,0.577532,0.00427976,-1.23904,0.836643,0.194786,nan,nan,nan,nan,-0.0560061,-0.405282,-0.0387903,nan,-0.362875,-0.00321429,-0.0602902,-0.846914,nan,0.0201598,0.076,-0.00614286,4.30536
923,63.8296,863.714,0.0918134,0.166667,0.125,0.138204,1.3502,0.887249,-0.0105879,3.72515,0.000133333,0.0146048,0.330617,14413.8,0.571409,0.281108,-0.4,0.1,270.291,1.13418e+07,0.39956,0.0209482,0.595925,0.00463447,-1.29222,0.863714,0.197343,nan,nan,nan,nan,-0.0595111,-0.424805,-0.0400682,nan,-0.374485,-0.00271429,-0.0622143,-0.853248,nan,0.0218325,0.0885714,-0.00428571,4.1125
924,73.2586,873.929,0.0859436,0.333333,0.25,0.138969,1.3924,0.756085,-0.0106385,3.72446,8.88889e-05,0.0240612,0.330514,16087.6,0.509709,0.254108,-0.4,0.1,271.056,1.13541e+07,0.402055,0.0218256,0.58862,0.00433241,-1.30814,0.873929,0.210964,nan,nan,nan,nan,-0.0629779,-0.453301,-0.0420733,nan,-0.379514,-0.002,-0.0641449,-0.904163,nan,0.0221652,0.077,-0.00557143,4.68393
925,74.6396,865.667,0.0849688,0.25,0.125,0.141884,1.38624,0.907194,-0.00844703,3.72093,8.88889e-05,0.00835785,0.330464,14375,0.528888,0.32593,-0.4,0.1,271.913,1.13664e+07,0.438546,0.0235313,0.598874,0.00394945,-1.29904,0.865667,0.193378,nan,nan,nan,nan,-0.0567029,-0.434041,-0.0395217,nan,-0.378085,-0.00366667,-0.0619252,-0.908319,nan,0.0236123,0.0737778,-0.00666667,4.69861
926,87.5183,932.6,0.0849591,0.333333,0.0833333,0.137913,1.37363,0.758258,-0.00944636,3.71856,8.88889e-05,0.0155045,0.330377,13545.5,0.596596,0.310569,-0.4,0.1,272.821,1.13787e+07,0.400754,0.0264088,0.630123,0.00430005,-1.4182,0.9326,0.23077,nan,nan,nan,nan,-0.0693349,-0.514817,-0.0474679,nan,-0.407277,-0.004,-0.0716993,-1.00467,nan,0.0249753,0.0882,-0.006,5.58125
927,59.5305,864.625,0.086774,0.25,0.0833333,0.137844,1.36905,0.910481,-0.0103586,3.71673,8.88889e-05,0.018123,0.330394,14117.1,0.549076,0.321356,-0.4,0.1,273.693,1.1391e+07,0.419008,0.0226477,0.604914,0.00401377,-1.27806,0.864625,0.182175,nan,nan,nan,nan,-0.053564,-0.393889,-0.0372142,nan,-0.376179,-0.0035,-0.0632358,-0.889435,nan,0.0254671,0.071,-0.0035,3.88125
928,76.3183,912.778,0.0907494,0.333333,0.0416667,0.140321,1.35866,0.655399,-0.0111932,3.71657,8.88889e-05,0.0147539,0.330328,13660.1,0.576929,0.322623,-0.4,0.1,274.594,1.14033e+07,0.433163,0.0279774,0.662682,0.00415797,-1.33285,0.912778,0.202856,nan,nan,nan,nan,-0.0553234,-0.401408,-0.0384736,nan,-0.392021,-0.002,-0.0646983,-0.867875,nan,0.0165035,0.0791111,-0.00755556,4.63889
929,83.7849,845,0.0904688,0.0833333,0.0416667,0.140321,1.40262,0.707901,-0.0108326,3.71378,8.88889e-05,0.0127128,0.330277,14143.7,0.528075,0.340721,-0.4,0.1,275.465,1.14156e+07,0.258289,0.022767,0.553457,0.00394932,-1.30868,0.845,0.2277,nan,nan,nan,nan,-0.0724114,-0.52896,-0.0443885,nan,-0.373761,-0.00633333,-0.0685875,-0.897386,nan,0.0234235,0.08,-0.004,5.47917
930,89.356,1000,0.0843752,0.25,0,0.140442,1.37487,0.788069,-0.00800739,3.71254,8.88889e-05,0.0168242,0.330247,13489.7,0.572278,0.338639,-0.4,0.1,276.377,1.14278e+07,0.575887,0.0234881,0.699705,0.00460108,-1.50469,1,0.2264,nan,nan,nan,nan,-0.0655508,-0.492028,-0.0476511,nan,-0.435235,-0.0025,-0.0686583,-0.982958,nan,0.0254958,0.0826667,-0.00866667,5.4375
931,73.0398,861.6,0.0880389,0.166667,0.0416667,0.135346,1.39694,0.787201,-0.0101197,3.71153,8.88889e-05,0.0154087,0.330224,13535,0.56326,0.344607,-0.4,0.1,277.286,1.14401e+07,0.338561,0.0253063,0.600999,0.00437111,-1.30389,0.8616,0.20816,nan,nan,nan,nan,-0.0591805,-0.422493,-0.0396113,nan,-0.377203,-0.0038,-0.0640302,-0.891228,nan,0.0195245,0.068,-0.0056,4.6925
932,83.9593,871.5,0.0884663,0.208333,0.0416667,0.135964,1.39797,0.751508,-0.00820222,3.71055,8.88889e-05,0.00682365,0.330179,13498.8,0.591158,0.319145,-0.4,0.1,278.198,1.14524e+07,0.465952,0.0281333,0.600267,0.00400074,-1.29988,0.8715,0.216417,nan,nan,nan,nan,-0.0600052,-0.432142,-0.0411522,nan,-0.378495,-0.00333333,-0.0623864,-0.909012,nan,0.0207642,0.0756667,-0.00666667,5.10833
933,79.4672,919.75,0.0906057,0.333333,0.166667,0.136242,1.39449,0.795211,-0.00925032,3.70825,8.88889e-05,0.0129701,0.330097,16921,0.477112,0.249087,-0.4,0.1,278.925,1.14647e+07,0.392754,0.0281478,0.614201,0.0041492,-1.41152,0.91975,0.223192,nan,nan,nan,nan,-0.0664607,-0.494759,-0.0445232,nan,-0.402815,-0.006,-0.0714031,-0.975072,nan,0.0215493,0.0815,-0.006,5.16667
934,87.9077,1000,0.08485,7.5,0,0.144313,1.30054,0.537331,-0.00888177,3.70467,8.88889e-05,0.0147582,0.329991,15993.8,0.510245,0.258052,-0.4,0.1,279.695,1.1477e+07,0.453869,0.0269156,0.674677,0.00435215,-1.52463,1,0.240565,nan,nan,nan,nan,-0.0714356,-0.535606,-0.0486341,nan,-0.437356,-0.00656111,-0.076926,-1.05971,nan,0.0266563,0.0841778,-0.00552222,5.65056
935,87.9464,1000,0.0912493,0.125,0,0.139975,1.38445,0.723718,-0.0110966,3.70169,8.88889e-05,0.0123142,0.329957,16767,0.485838,0.247029,-0.4,0.1,280.429,1.14893e+07,0.605272,0.0222924,0.733802,0.00611569,-1.47606,1,0.2302,nan,nan,nan,nan,-0.0635001,-0.455552,-0.0441345,nan,-0.432631,-0.00466667,-0.0684958,-0.960332,nan,0.0268465,0.0926667,-0.002,5.1875
936,73.734,786.882,0.0902956,0.416667,0.291667,0.141636,1.35978,0.842132,-0.00952842,3.70085,8.88889e-05,0.00869896,0.329918,16998.5,0.482634,0.240254,-0.4,0.1,281.153,1.15016e+07,0.384083,0.0228842,0.538008,0.00393176,-1.17799,0.786882,0.194335,nan,nan,nan,nan,-0.0580601,-0.428465,-0.0384912,nan,-0.342437,-0.00441176,-0.0590472,-0.819185,nan,0.022195,0.0745882,-0.00623529,4.59412
937,50.0998,680.75,0.0977732,0.25,0.25,0.136867,1.37534,0.880397,-0.00967868,3.69912,8.88889e-05,0.0158962,0.329886,17076.3,0.467267,0.252328,-0.4,0.1,281.874,1.15139e+07,0.323963,0.0182722,0.464183,0.00292672,-1.02861,0.68075,0.149942,nan,nan,nan,nan,-0.0458383,-0.333683,-0.0297671,nan,-0.29736,-0.0045,-0.0506312,-0.729569,nan,0.0179136,0.0495,-0.00333333,3.32083
938,77.725,779.333,0.0943215,0.166667,0.0833333,0.138812,1.38005,0.686711,-0.0102045,3.69808,8.88889e-05,0.0138463,0.329855,16336.1,0.485604,0.266594,-0.4,0.1,282.628,1.15261e+07,0.313887,0.0154875,0.490348,0.00256159,-1.27178,0.779333,0.19775,nan,nan,nan,nan,-0.0673389,-0.512189,-0.0434694,nan,-0.345839,-0.0103333,-0.0753878,-0.924833,nan,0.0263859,0.056,-0.00266667,5.25833
939,103.373,1000,0.09605,0.208333,0,0.13823,1.39148,0.68025,-0.00957383,3.69621,8.88889e-05,0.0114551,0.329773,16882.1,0.48472,0.243151,-0.4,0.1,283.357,1.15384e+07,0.460414,0.0260268,0.684993,0.00464691,-1.55548,1,0.2578,nan,nan,nan,nan,-0.0785922,-0.59336,-0.0534958,nan,-0.437258,-0.007,-0.0808594,-1.0707,nan,0.0223064,0.086,-0.0068,6.51
940,64.1159,713.667,0.0945475,0.0833333,0.0416667,0.136443,1.39615,0.83029,-0.00790025,3.69276,8.88889e-05,0.0109761,0.329703,17078.5,0.476622,0.242878,-0.4,0.1,284.078,1.15507e+07,0.363861,0.0233735,0.515719,0.0033028,-1.01836,0.713667,0.159567,nan,nan,nan,nan,-0.0415393,-0.281838,-0.0309836,nan,-0.30624,-0.002,-0.0518459,-0.696608,nan,0.015885,0.066,-0.00533333,3.77917
